MOF 1 PBS Ar 410 460 nm 400us Delta OD 10 disparos repetido

Labels,1 410.00 nm (LpTimeMap)(LpTimeMap)(MOF 1 PBS Ar 410 430 nm 400us Delta OD 10 disparos repetido)(LpTimeMap),2 420.00 nm (LpTimeMap)(LpTimeMap)(MOF 1 PBS Ar 410 430 nm 400us Delta OD 10 disparos repetido)(LpTimeMap),3 430.00 nm (LpTimeMap)(LpTimeMap)(MOF 1 PBS Ar 410 430 nm 400us Delta OD 10 disparos repetido)(LpTimeMap),1 440.00 nm (LpTimeMap)(MOF 1 PBS Ar 440 460 nm 400us Delta OD 10 disparos repetido)(LpTimeMap),2 450.00 nm (LpTimeMap)(MOF 1 PBS Ar 440 460 nm 400us Delta OD 10 disparos repetido)(LpTimeMap),3 460.00 nm (LpTimeMap)(MOF 1 PBS Ar 440 460 nm 400us Delta OD 10 disparos repetido)(LpTimeMap),
Type,LP Time Scan,LP Time Scan,LP Time Scan,LP Time Scan,LP Time Scan,LP Time Scan,
Comment,,,,,,,
Start,0.00,0.00,0.00,0.00,0.00,0.00,
Stop,399960.0000,399960.0000,399960.0000,399960.0000,399960.0000,399960.0000,
Step,40.00,40.00,40.00,40.00,40.00,40.00,
Fixed/Offset, , , , , , ,
XAxis,Time,Time,Time,Time,Time,Time,
YAxis,Delta OD,Delta OD,Delta OD,Delta OD,Delta OD,Delta OD,

3.702E005,1.21307774E-2,1.98168233E-2,9.56351310E-3,3.69786937E-3,2.48680008E-3,3.73616675E-3,
370240.0000,1.86968949E-2,1.49117606E-2,1.04272813E-2,1.72811782E-3,4.42896551E-3,1.30333554E-3,
370280.0000,1.21307466E-2,-1.25139905E-2,1.08073149E-2,2.60401634E-3,2.48539867E-3,1.68886094E-3,
370320.0000,3.38852894E-3,-1.65373599E-3,9.71607305E-3,2.60902871E-3,4.24431590E-3,3.35009000E-3,
370360.0000,3.24474834E-2,-6.98932773E-3,8.66010692E-3,6.33785094E-4,7.16471055E-4,2.19819485E-3,
3.704E005,5.11196814E-3,2.27434095E-2,9.71609913E-3,2.60157045E-3,2.30818125E-3,2.32477253E-3,
370440.0000,-4.28071246E-2,-1.49255963E-2,9.37065296E-3,3.48723284E-3,3.54675646E-3,2.97398213E-3,
370480.0000,-4.40932885E-2,1.19166495E-2,9.58174188E-3,1.50922884E-3,3.01562506E-3,2.83917924E-3,
370520.0000,5.24269640E-2,6.38046116E-3,9.00364388E-3,3.91141186E-3,1.60109252E-3,2.58633611E-3,
370560.0000,-3.02335061E-2,-1.56523648E-3,9.18883923E-3,3.70194553E-3,3.90055287E-3,2.71416549E-3,
3.706E005,-1.67913456E-2,-9.65089723E-3,7.74837425E-3,4.78523970E-3,1.24618493E-3,2.45446735E-3,
370640.0000,1.25525193E-2,-1.99388359E-2,8.11152160E-3,1.73001876E-3,2.66271457E-3,1.81749417E-3,
370680.0000,-2.69905049E-2,6.31914102E-3,9.72349662E-3,8.52917437E-4,4.07540984E-3,2.96891178E-3,
370720.0000,4.00128914E-3,3.64111015E-3,8.11154861E-3,1.92981766E-4,2.30754050E-3,2.58332607E-3,
370760.0000,4.00135666E-3,2.01100819E-2,8.65028985E-3,2.82808323E-3,7.16454233E-4,2.45271926E-3,
3.708E005,3.94895300E-2,-6.92843460E-3,1.08281206E-2,1.07209315E-3,8.93662160E-4,1.81599939E-3,
370840.0000,3.16604525E-2,1.55179817E-2,1.06375171E-2,1.29068294E-3,1.60038669E-3,4.50536329E-3,
370880.0000,-3.88969015E-3,-1.59126625E-3,8.81540962E-3,8.52960104E-4,1.95592642E-3,3.86172463E-3,
370920.0000,2.55177375E-2,1.06541626E-3,7.38009391E-3,3.04180640E-3,3.19296098E-3,1.55976485E-3,
370960.0000,-1.83225758E-2,-3.19043137E-2,1.09894602E-2,3.26244067E-3,4.24859766E-3,1.68920669E-3,
3.71E05,-2.77369116E-2,-2.58227848E-2,1.17188059E-2,4.14192816E-3,3.71454982E-3,3.73518025E-3,
371040.0000,7.13236853E-2,-1.53554725E-2,1.15541639E-2,5.45300636E-3,7.16413429E-4,3.35430610E-3,
371080.0000,-4.10642177E-2,-9.68816131E-3,8.10845941E-3,5.23936702E-3,8.93325137E-4,1.81446993E-3,
371120.0000,-3.01199220E-2,3.82312434E-3,9.35646985E-3,6.34116179E-4,2.83830916E-3,2.96458206E-3,
371160.0000,-6.21550344E-2,-4.30721184E-3,8.65352340E-3,1.50833873E-3,1.85687677E-4,1.04939705E-3,
3.712E005,-1.02459230E-1,-5.24509102E-2,9.36356839E-3,4.79878020E-3,3.72182904E-3,3.09124053E-3,
371240.0000,1.15043437E-2,-1.52086392E-2,1.02534704E-2,1.72805262E-3,3.72426328E-3,2.58264132E-3,
371280.0000,-2.27864664E-2,-1.25700952E-2,1.00564966E-2,3.70468060E-3,2.30946438E-3,3.22096772E-3,
371320.0000,-3.74345444E-2,-2.84363553E-2,7.77443545E-3,4.36203787E-3,3.72548215E-3,3.60144116E-3,
371360.0000,-3.45802680E-3,-2.30728351E-2,1.02652628E-2,2.39124312E-3,2.66268826E-3,3.22176400E-3,
3.714E005,1.22756306E-2,3.68581386E-3,8.46544653E-3,3.69918323E-3,4.06862330E-3,2.96462025E-3,
371440.0000,-1.00237720E-1,2.04107948E-2,1.04593337E-2,1.72924413E-3,2.66428734E-3,2.58203316E-3,
371480.0000,-5.77472709E-3,-2.75505856E-2,9.54533275E-3,3.91732482E-3,-6.95796567E-4,2.96386215E-3,
371520.0000,-8.00894690E-4,1.45660406E-2,8.48455261E-3,-4.64065146E-4,2.66187661E-3,1.81749417E-3,
371560.0000,-2.69905087E-2,-9.68811195E-3,9.92797874E-3,2.16869172E-3,1.95597927E-3,1.30341179E-3,
3.716E005,-7.52734691E-2,1.09461986E-3,1.07948733E-2,3.70194553E-3,1.42517185E-3,2.71218456E-3,
371640.0000,-6.58255741E-2,1.13561703E-2,9.74945631E-3,6.10631332E-3,1.59690110E-3,2.45557097E-3,
371680.0000,3.33703496E-2,-1.49255954E-2,8.66007991E-3,3.04492260E-3,1.06992747E-3,3.22259869E-3,
371720.0000,-2.27865297E-2,1.99625939E-2,9.54170618E-3,1.73040666E-3,1.60144584E-3,1.81634410E-3,
371760.0000,-9.05880332E-2,-1.21913441E-2,1.18829180E-2,2.60318932E-3,3.54787614E-3,2.07288214E-3,
3.718E005,-1.44328438E-2,1.16311936E-2,9.55984369E-3,4.80068522E-3,9.17208854E-6,3.09275603E-3,
371840.0000,-7.83832297E-2,-2.34394465E-2,6.48920704E-3,1.95010356E-3,5.39446366E-4,2.58568767E-3,
371880.0000,3.70012480E-3,-6.94848457E-3,9.73458774E-3,2.82057002E-3,1.24827528E-3,2.96602328E-3,
371920.0000,-9.61843804E-2,-1.52815674E-2,7.58381095E-3,2.16808286E-3,1.42376509E-3,2.70959968E-3,
371960.0000,4.03848961E-2,-9.76393931E-3,8.48777685E-3,2.83000385E-3,1.77529419E-3,2.58328812E-3,
3.72E05,-1.14569615E-3,-1.51365669E-2,1.02770589E-2,3.26589379E-3,3.18996003E-3,2.84058647E-3,
372040.0000,-7.23518506E-2,9.51738446E-4,8.46539252E-3,3.91590130E-3,8.93363613E-4,3.73616698E-3,
372080.0000,-2.50196010E-2,1.00788195E-3,9.20279138E-3,1.72998616E-3,1.95498369E-3,1.94547442E-3,
372120.0000,-3.01199183E-2,1.63336489E-2,1.09894872E-2,6.32930594E-3,1.42463495E-3,2.58698524E-3,
372160.0000,1.87439211E-2,3.68586299E-3,9.88272671E-3,3.04502086E-3,2.48394674E-3,3.60594527E-3,
3.722E005,-2.77368780E-2,-2.82842349E-2,1.09852068E-2,4.57132049E-3,3.89794912E-3,3.09271808E-3,
372240.0000,1.16684446E-2,1.44536123E-2,1.02613382E-2,3.04705999E-3,2.83919252E-3,2.96458206E-3,
372280.0000,-3.04079149E-3,1.96728427E-2,8.80542956E-3,2.16744188E-3,3.01101548E-3,4.62793233E-3,
372320.0000,5.15030138E-2,-7.05251889E-3,9.56713129E-3,6.33740705E-3,2.30623432E-3,3.60590685E-3,
372360.0000,-3.36793177E-2,-9.57777724E-3,9.91668366E-3,3.69777158E-3,2.84265424E-3,2.07234710E-3,
3.724E005,-2.14126799E-2,-6.96878089E-3,1.08197881E-2,5.46436058E-3,1.24782941E-3,2.71283160E-3,
372440.0000,5.83238602E-2,-3.34338434E-2,1.06252469E-2,5.02108363E-3,2.83747911E-3,3.86768370E-3,
372480.0000,-4.62807305E-2,1.98169239E-2,1.15363011E-2,4.57863789E-3,2.84174155E-3,2.32899887E-3,
372520.0000,5.61682601E-3,-1.52085880E-2,1.02574155E-2,4.36375570E-3,2.48039328E-3,3.09351459E-3,
372560.0000,-7.12515786E-3,-1.77107453E-2,1.17097432E-2,2.60816375E-3,2.48465920E-3,2.71085324E-3,
3.726E005,-6.04806617E-2,-1.78865697E-2,1.00872265E-2,3.48720024E-3,1.77400035E-3,3.60590685E-3,
372640.0000,-7.37903044E-2,-6.94843568E-3,1.08198151E-2,1.51047867E-3,1.77608838E-3,3.22100613E-3,
372680.0000,3.94895971E-2,3.68586392E-3,1.17006693E-2,3.70053085E-3,2.65720417E-3,2.58507743E-3,
372720.0000,-6.92139566E-2,1.18203359E-2,9.20628663E-3,4.36200527E-3,4.78747254E-3,2.96674483E-3,
372760.0000,-2.93004140E-2,3.64137515E-2,1.00949397E-2,5.45530533E-3,3.19001265E-3,2.71222275E-3,
3.728E005,-3.66339348E-2,-9.80262086E-3,8.27457942E-3,3.04285507E-3,1.04034843E-5,3.48373479E-3,
372840.0000,-1.80899240E-2,-1.24037694E-2,1.04352878E-2,5.44622121E-3,2.30756681E-3,2.06922041E-3,
372880.0000,-3.04072443E-3,6.31919084E-3,9.55984369E-3,1.51082093E-3,2.65957718E-3,1.68717373E-3,
372920.0000,4.47876081E-2,-6.94848457E-3,1.09852068E-2,4.35857475E-3,1.42292387E-3,3.34925577E-3,
372960.0000,1.15043437E-2,-3.20849419E-2,9.88646038E-3,6.77917944E-3,1.06957054E-3,2.70891632E-3,
3.73E05,-2.20888369E-2,-1.64155872E-3,1.11759352E-2,3.48213757E-3,1.42289756E-3,2.45560915E-3,
373040.0000,5.11203287E-3,-2.27194820E-2,1.00872265E-2,1.94811064E-3,2.12876499E-3,3.73905385E-3,
373080.0000,3.35743390E-2,-1.25140408E-2,1.13321161E-2,4.57684649E-3,1.77571748E-3,2.96310405E-3,
373120.0000,-1.08563095E-1,8.86039156E-3,9.90150683E-3,2.60816375E-3,3.18998634E-3,1.81328715E-3,
373160.0000,1.03951637E-2,-1.22963041E-2,9.73087922E-3,1.51106541E-3,2.48537236E-3,3.35012795E-3,
3.732E005,-3.27443555E-2,6.44244021E-3,8.09035357E-3,5.00881858E-3,1.77778595E-3,2.83777365E-3,
373240.0000,-3.39704007E-2,-1.21913441E-2,9.90531035E-3,3.26012284E-3,3.18500120E-3,2.96454388E-3,
373280.0000,-9.61843506E-2,1.73292141E-2,9.19232331E-3,4.79297945E-3,3.01191490E-3,2.96967267E-3,
373320.0000,6.73471019E-2,-2.06541959E-2,9.20279138E-3,3.69918323E-3,-5.20508271E-4,3.99631308E-3,
373360.0000,3.12414914E-2,1.19166495E-2,8.29009898E-3,1.72921154E-3,1.24686293E-3,1.94123492E-3,
3.734E005,6.19891621E-2,3.64115974E-3,9.36712325E-3,2.38910946E-3,3.36396717E-3,2.96530267E-3,
373440.0000,-9.45792254E-3,-1.74548812E-2,1.17142722E-2,4.58229193E-3,2.13334127E-3,2.71283160E-3,
373480.0000,5.88876195E-2,-1.62918086E-3,1.08239530E-2,3.48985381E-3,1.42376521E-3,2.45214975E-3,
373520.0000,2.73179403E-3,-5.81495427E-2,1.08114425E-2,4.13229223E-3,9.78830940E-6,1.56061095E-3,
373560.0000,-4.28071581E-2,-3.36167738E-2,1.15274452E-2,3.92488856E-3,1.21380563E-5,4.12175106E-3,
3.736E005,-5.68825863E-2,3.64115974E-3,1.00756520E-2,5.89618133E-3,1.24678388E-3,9.20318707E-4,
373640.0000,-1.38876494E-2,6.56882906E-3,8.81873351E-3,1.95665634E-4,3.36717744E-3,2.70702085E-3,
373680.0000,-5.56092896E-2,-1.51364664E-2,1.04432534E-2,3.48468265E-3,2.30626063E-3,2.58393516E-3,
373720.0000,-5.68352416E-2,1.68193001E-2,9.73087922E-3,2.38548033E-3,2.83406070E-3,2.19667330E-3,
373760.0000,1.85464583E-2,-7.03114131E-3,8.64705816E-3,2.82902666E-3,3.72301927E-3,2.58446811E-3,
3.738E005,-9.31220055E-2,2.79626399E-2,1.13321431E-2,3.92186455E-3,3.89411743E-3,3.47493030E-3,
373840.0000,-7.96852782E-2,-2.30728835E-2,1.02691911E-2,3.26709077E-3,2.66502169E-3,2.84188055E-3,
373880.0000,1.87895503E-2,6.25866465E-3,1.21074291E-2,5.00477944E-3,3.71939875E-3,1.81599939E-3,
373920.0000,-1.74298529E-2,3.68581479E-3,8.83208029E-3,4.13229223E-3,3.64052219E-4,2.46072537E-3,
373960.0000,1.88338477E-2,-2.03399882E-2,1.04432534E-2,6.53849728E-3,2.83919252E-3,3.73336091E-3,
3.74E05,-5.54396324E-2,-3.85231525E-2,7.39379413E-3,2.38623074E-3,1.24728074E-3,3.22331977E-3,
374040.0000,1.83804091E-2,2.27434617E-2,9.18884017E-3,6.97286986E-3,4.60970122E-3,3.35255708E-3,
374080.0000,-4.62807305E-2,-3.15497518E-2,9.19929985E-3,2.60653510E-3,3.36396717E-3,3.22259893E-3,
374120.0000,5.61682601E-3,-7.03124236E-3,9.55259521E-3,2.16622720E-3,5.13255270E-3,3.09503265E-3,
374160.0000,-2.66372692E-2,2.48301979E-2,8.47181305E-3,4.35686205E-3,2.30498286E-3,3.73430853E-3,
3.742E005,1.87439509E-2,1.24168238E-2,1.06130065E-2,3.04390443E-3,3.01003782E-3,3.34755075E-3,
374240.0000,-1.80899240E-2,3.38119306E-2,9.73827392E-3,1.72657787E-3,1.77954184E-3,3.60860047E-3,
374280.0000,-5.56093529E-2,-2.07614899E-2,7.57540530E-3,5.45080751E-3,1.59933011E-3,2.45904224E-3,
374320.0000,3.38845910E-3,2.85611991E-2,1.02652628E-2,2.38763588E-3,1.24639319E-3,2.32678792E-3,
374360.0000,-3.88965453E-3,6.25861576E-3,8.11461359E-3,2.38907663E-3,2.66111805E-3,3.47496849E-3,
3.744E005,-2.93004811E-2,-4.30312799E-3,1.04472563E-2,1.72885752E-3,3.01467022E-3,2.20021489E-3,
374440.0000,-2.20888052E-2,-7.09593575E-3,9.56348609E-3,2.82993843E-3,1.77608838E-3,1.56034145E-3,
374480.0000,3.22802290E-2,-4.31972090E-3,9.17840563E-3,2.60653510E-3,1.24574266E-3,3.09583033E-3,
374520.0000,-4.72095050E-2,8.69973272E-4,1.13321161E-2,3.48210474E-3,2.66109197E-3,2.33106199E-3,
374560.0000,-6.51402101E-2,6.38036150E-3,8.65357742E-3,3.26015544E-3,3.71818501E-3,2.70963763E-3,
3.746E005,-3.66338752E-2,-4.28727828E-3,1.00949407E-2,3.26012284E-3,2.12706649E-3,4.50062752E-3,
374640.0000,3.89390029E-2,-1.98415797E-2,9.03101452E-3,3.04811378E-3,5.40000270E-4,3.22096772E-3,
374680.0000,-4.93758582E-2,-2.24908721E-2,1.15318978E-2,2.38264888E-3,1.24582159E-3,1.17674773E-3,
374720.0000,2.57045776E-2,-2.54182164E-2,1.20652150E-2,1.51026738E-3,3.18896142E-3,3.99016449E-3,
374760.0000,-1.38876177E-2,-9.54195298E-3,1.02849649E-2,3.25903064E-3,4.60659806E-3,3.48111079E-3,
3.748E005,-5.54396622E-2,1.03647239E-3,9.72346961E-3,3.92335979E-3,1.42320408E-3,3.35761951E-3,
374840.0000,3.97782549E-2,-1.47892768E-2,9.90528334E-3,2.60733254E-3,1.06929813E-3,2.32739747E-3,
374880.0000,-1.61733255E-2,-3.07011455E-2,9.33524314E-3,3.69226933E-3,4.42601275E-3,4.11648257E-3,
374920.0000,-1.02417797E-1,-6.94843521E-3,1.15229953E-2,3.70194530E-3,2.30240705E-3,3.73150618E-3,
374960.0000,-3.45806195E-3,-1.68949098E-3,1.00756520E-2,4.35518380E-3,2.48183939E-3,3.60958814E-3,
3.75E05,-3.45802680E-3,-2.02379450E-2,8.11458752E-3,3.92781943E-3,2.30434467E-3,4.37101489E-3,
375040.0000,2.55177375E-2,3.87004670E-3,9.00707580E-3,1.72616134E-3,1.95443374E-3,3.09659052E-3,
375080.0000,-4.51690853E-2,-4.31977166E-3,8.63405224E-3,2.60822917E-3,2.12706625E-3,1.81714888E-3,
375120.0000,-3.27444226E-2,1.45660406E-2,9.72346961E-3,1.07190432E-3,3.01751122E-3,4.88239201E-3,
375160.0000,-8.12496245E-2,6.50529144E-3,9.39568691E-3,1.29171158E-3,3.18398024E-3,4.50775493E-3,
3.752E005,-2.14126483E-2,2.21017394E-2,1.04512870E-2,8.52817087E-4,2.66109197E-3,3.09124053E-3,
375240.0000,-5.81657402E-2,-2.04434432E-2,9.73090623E-3,4.35350742E-3,1.42373878E-3,1.68955245E-3,
375280.0000,-5.41453734E-2,1.39118657E-2,8.64705816E-3,2.38694926E-3,2.30692676E-3,1.17581419E-3,
375320.0000,-9.84526426E-2,6.19891984E-3,9.73085221E-3,2.60484428E-3,1.86802601E-4,2.33110017E-3,
375360.0000,1.22755999E-2,1.15384227E-2,1.00872265E-2,3.91739001E-3,7.16490205E-4,4.38364875E-3,
3.754E005,-3.85559462E-2,-1.77106466E-2,1.06293513E-2,2.83277733E-3,3.01565160E-3,2.71408889E-3,
375440.0000,-1.23463618E-2,-4.31553321E-3,8.66013393E-3,3.26705794E-3,4.25148476E-3,2.84458860E-3,
375480.0000,1.86483413E-2,-4.30721184E-3,1.13451965E-2,4.14189557E-3,3.00914003E-3,1.68713555E-3,
375520.0000,8.67319554E-2,-2.24909224E-2,7.75998691E-3,5.02108363E-3,1.24639319E-3,2.83781183E-3,
375560.0000,-6.69984380E-3,-2.03400869E-2,7.93292560E-3,2.82435142E-3,1.42069045E-3,2.83914106E-3,
3.756E005,1.85982548E-2,1.71993189E-2,8.10545404E-3,2.38548033E-3,1.77908910E-3,3.60867684E-3,
375640.0000,-1.49949575E-2,-9.61413793E-3,1.22333318E-2,1.72616134E-3,2.48254999E-3,2.96534062E-3,
375680.0000,-2.63704569E-3,-3.19043398E-2,1.00833206E-2,1.07192702E-3,3.54104000E-3,1.56095694E-3,
375720.0000,-3.15395705E-2,1.21128717E-2,8.29323661E-3,3.70609923E-3,3.54675646E-3,4.50536329E-3,
375760.0000,-4.01156247E-2,-7.09609035E-3,1.04592526E-2,1.07237115E-3,3.18996003E-3,4.11966490E-3,
3.758E005,4.57463088E-3,6.56888029E-3,9.00367089E-3,2.82334769E-3,1.95294479E-3,2.20166636E-3,
375840.0000,4.79154177E-2,-3.28982584E-2,1.06211454E-2,5.02101798E-3,1.42343179E-3,2.07242323E-3,
375880.0000,-2.50196364E-2,9.51689843E-4,1.10063767E-2,5.00678178E-3,1.77696277E-3,2.96678301E-3,
375920.0000,4.51369993E-2,-3.34338918E-2,9.71240550E-3,8.52739147E-4,3.72304581E-3,1.94459420E-3,
375960.0000,5.36831701E-3,3.73101910E-3,1.04512600E-2,2.16565328E-3,3.89411720E-3,5.27213933E-3,
3.76E05,-7.12515786E-3,-9.61418729E-3,8.63727275E-3,4.79297945E-3,1.24496513E-3,1.68889912E-3,
376040.0000,-3.66338752E-2,1.75938755E-2,6.29886519E-3,1.94612588E-3,3.90569377E-3,2.96598533E-3,
376080.0000,1.85463913E-2,-6.90857647E-3,1.02574155E-2,3.47576453E-3,3.00911372E-3,2.32743542E-3,
376120.0000,-6.17546067E-2,-7.05251889E-3,7.94477202E-3,3.26015521E-3,2.66185007E-3,2.45165708E-3,
376160.0000,-2.14126147E-2,3.73106939E-3,9.34940949E-3,-6.81403675E-4,2.65801186E-3,3.22017213E-3,
3.762E005,-3.36793512E-2,-9.72578861E-3,8.29320960E-3,2.38404679E-3,2.83838809E-3,2.20216345E-3,
376240.0000,-2.77368817E-2,4.66677323E-2,9.55259614E-3,4.80265729E-3,1.07022736E-3,1.94754626E-3,
376280.0000,5.10615632E-2,-3.55970897E-2,9.17493366E-3,1.73160550E-3,1.95344072E-3,4.50536329E-3,
376320.0000,1.85981896E-2,-2.29536053E-2,1.08239530E-2,4.13548714E-3,8.93351506E-4,1.43328554E-3,
376360.0000,-4.62806635E-2,-6.96878089E-3,8.83541722E-3,3.92037164E-3,2.12817197E-3,3.34925554E-3,
3.764E005,-1.95039324E-2,-1.62923092E-3,9.90153290E-3,2.60398374E-3,3.19095957E-3,2.83917901E-3,
376440.0000,-7.70736113E-2,1.00788195E-3,1.11501999E-2,4.80265729E-3,1.85240438E-4,3.73336137E-3,
376480.0000,4.62519936E-2,-4.31134691E-3,1.07949264E-2,4.79878020E-3,1.24701904E-3,3.22575239E-3,
376520.0000,-3.75793725E-2,2.50048283E-2,9.19235032E-3,4.36035451E-3,3.55017115E-3,4.62676026E-3,
376560.0000,1.15043428E-2,-1.78866182E-2,1.04552675E-2,3.26353614E-3,1.42320408E-3,2.97176838E-3,
3.766E005,-1.55748520E-2,-2.81339269E-2,1.17233424E-2,1.72692980E-3,2.48041959E-3,9.19962302E-4,
376640.0000,-1.28084552E-2,9.17094480E-3,1.00910543E-2,5.01089031E-3,1.59968203E-3,3.22415563E-3,
376680.0000,6.88585564E-2,-2.00373176E-2,9.73456167E-3,3.92189762E-3,3.54451966E-3,3.22898966E-3,
376720.0000,-9.81765687E-2,3.51045420E-3,8.29321053E-3,2.17171293E-3,-6.94028684E-4,1.56034145E-3,
376760.0000,5.55788614E-2,-1.49255954E-2,8.47184006E-3,1.29118015E-3,4.61763982E-3,3.22499173E-3,
3.768E005,-3.57182026E-2,-7.01007992E-3,8.83208029E-3,4.79484582E-3,5.30458055E-3,3.22738918E-3,
376840.0000,-3.31357904E-2,-2.55514868E-2,1.04673123E-2,6.33785094E-4,3.72188189E-3,3.99528677E-3,
376880.0000,-6.92140162E-2,-6.96873153E-3,1.00679696E-2,5.23289712E-3,4.42295894E-3,2.58813123E-3,
376920.0000,-7.06584826E-2,-1.61669962E-3,1.02496343E-2,4.36200527E-3,2.65564304E-3,4.25372506E-3,
376960.0000,-1.43289059E-1,-1.52484595E-3,9.35649686E-3,1.50995841E-3,4.60184738E-3,2.71157594E-3,
3.77E05,1.01865735E-2,-9.68806073E-3,8.82538781E-3,1.07184914E-3,3.01006436E-3,1.81599939E-3,
377040.0000,-4.10641879E-2,-1.24584846E-2,1.02495551E-2,4.13865549E-3,3.63299740E-4,2.71153776E-3,
377080.0000,2.55178008E-2,-6.85060490E-3,7.20690656E-3,8.52927507E-4,3.37042194E-3,2.71218433E-3,
377120.0000,3.33703496E-2,-6.96878089E-3,8.65028985E-3,6.34776487E-4,3.89668858E-3,1.04818412E-3,
377160.0000,-1.80898905E-2,1.69444401E-2,8.45271628E-3,2.60902871E-3,8.93298769E-4,3.22662760E-3,
3.772E005,-7.52734691E-2,4.01447061E-3,9.55620501E-3,2.60398374E-3,1.42401969E-3,2.07150681E-3,
377240.0000,1.85463913E-2,6.31914102E-3,8.44957493E-3,3.70748690E-3,3.54220765E-3,2.71153776E-3,
377280.0000,2.55177375E-2,1.09472068E-3,8.46223906E-3,2.16805027E-3,3.37146968E-3,2.71283183E-3,
377320.0000,-2.93004774E-2,-9.68806073E-3,8.83205328E-3,3.27172689E-3,1.24683662E-3,2.83781160E-3,
377360.0000,1.84930004E-2,1.16312420E-2,1.02652898E-2,3.26825608E-3,1.95145945E-3,2.96818861E-3,
3.774E005,4.58687469E-2,2.97245234E-2,8.45911633E-3,3.48340953E-3,1.77653856E-3,3.09662870E-3,
377440.0000,3.94895971E-2,6.56882906E-3,1.08156269E-2,1.07193703E-3,1.95346703E-3,2.97176838E-3,
377480.0000,7.00594634E-2,-2.31935438E-2,9.69392806E-3,3.26015521E-3,2.30818125E-3,2.19968078E-3,
377520.0000,1.21307774E-2,-1.75391641E-2,8.81540962E-3,3.04495520E-3,2.13049399E-3,2.45675212E-3,
377560.0000,-3.18405479E-2,1.00778358E-3,8.64705816E-3,2.16930127E-3,4.43650130E-3,4.50180098E-3,
3.776E005,-1.10478429E-2,-1.60411280E-3,8.29007197E-3,3.04603972E-3,1.24722801E-3,3.22180218E-3,
377640.0000,4.57459781E-3,2.41520256E-2,1.08198151E-2,3.70751973E-3,4.07677051E-3,3.73332272E-3,
377680.0000,-8.01509153E-3,1.24694698E-3,8.27767886E-3,2.38766847E-3,1.59935642E-3,2.58625974E-3,
377720.0000,-2.85065267E-2,1.19166002E-2,9.18188132E-3,1.29114743E-3,4.26006876E-3,2.07288191E-3,
377760.0000,7.47492686E-2,1.15433638E-3,8.44954792E-3,2.60573812E-3,2.48465920E-3,2.71802279E-3,
3.778E005,1.25525184E-2,-7.03119161E-3,8.29635095E-3,2.82714074E-3,1.95448659E-3,2.58446811E-3,
377840.0000,7.56210834E-2,-2.29535550E-2,9.71607305E-3,2.38122116E-3,3.54446704E-3,1.68644683E-3,
377880.0000,2.54593864E-2,2.85611991E-2,9.00026876E-3,1.94860809E-3,2.30500917E-3,2.70895427E-3,
377920.0000,-7.03153387E-2,-4.31558350E-3,1.15229692E-2,8.53147707E-4,-3.42258863E-4,3.60768917E-3,
377960.0000,-5.44211455E-2,1.17252078E-2,8.44954792E-3,3.04282247E-3,3.63148865E-4,3.72670684E-3,
3.78E05,-4.30515632E-2,1.41247520E-2,9.17837862E-3,3.26825608E-3,3.72911780E-3,2.33060308E-3,
378040.0000,-5.00130653E-2,-2.07614880E-2,1.24251889E-2,1.73076219E-3,2.48471205E-3,1.56091875E-3,
378080.0000,-1.44328149E-2,-1.76243298E-2,1.04352878E-2,3.03762266E-3,3.36824916E-3,3.22815101E-3,
378120.0000,1.13347461E-2,1.03647239E-3,9.00024176E-3,3.04600713E-3,1.24699273E-3,4.50305128E-3,
378160.0000,3.22802290E-2,2.01101322E-2,1.02574155E-2,2.60902871E-3,3.89794935E-3,3.60685517E-3,
3.782E005,5.19579053E-2,-1.76243801E-2,9.00367089E-3,-2.39390763E-4,1.95495738E-3,2.83982535E-3,
378240.0000,-1.94790810E-2,-2.82842368E-2,7.92692415E-3,2.16744188E-3,2.83574220E-3,2.58324994E-3,
378280.0000,-1.67913456E-2,-6.98937802E-3,1.04192877E-2,5.23724081E-3,2.83579505E-3,3.48012289E-3,
378320.0000,3.31732146E-2,-9.47149005E-3,9.01728030E-3,2.81776791E-3,1.95349334E-3,3.61050060E-3,
378360.0000,-8.00863432E-4,-1.62918086E-3,1.00987749E-2,2.38691666E-3,3.18901404E-3,4.25254600E-3,
3.784E005,-3.83020267E-2,-9.65099595E-3,1.22523410E-2,5.67332562E-3,2.13046768E-3,3.60586890E-3,
378440.0000,6.53975643E-3,-1.23496307E-2,8.98330193E-3,3.69780418E-3,4.06859675E-3,2.06963904E-3,
378480.0000,5.39258979E-2,-6.98937802E-3,8.84544570E-3,1.51051139E-3,2.84005026E-3,4.87982342E-3,
378520.0000,-3.31357867E-2,6.44244021E-3,8.47500097E-3,2.82435142E-3,3.18497489E-3,2.71157594E-3,
378560.0000,-3.01199909E-2,-2.61010639E-2,8.82203225E-3,2.82525853E-3,5.66352950E-3,3.48365866E-3,
3.786E005,-5.11236675E-2,-4.30312799E-3,9.18188132E-3,4.79297945E-3,2.66187638E-3,4.12171334E-3,
378640.0000,-1.25358433E-1,6.38051145E-3,9.18883923E-3,2.60239583E-3,2.83919252E-3,2.33060308E-3,
378680.0000,6.66272342E-2,1.12434197E-3,8.65031593E-3,1.29121274E-3,2.13157898E-3,1.30457117E-3,
