Labels,NQ D 600 nm 400 us Delta OD KV 1_75 Ar 20 disparos,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,399960.0000,
Step,40.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

115560.0000,1.85934489E-3,
1.156E005,-6.67537188E-6,
115640.0000,3.21793865E-4,
115680.0000,1.20222254E-3,
115720.0000,1.09287747E-3,
115760.0000,1.53101375E-3,
1.158E005,1.75068818E-3,
115840.0000,2.19090120E-3,
115880.0000,1.75079156E-3,
115920.0000,1.53105427E-3,
115960.0000,9.82444966E-4,
1.16E05,2.62751640E-3,
116040.0000,1.86039798E-3,
116080.0000,-2.20324626E-4,
116120.0000,2.29972159E-3,
116160.0000,1.05440653E-4,
1.162E005,3.72432661E-3,
116240.0000,1.09235418E-3,
116280.0000,4.33404057E-4,
116320.0000,1.64090260E-3,
116360.0000,9.83167673E-4,
1.164E005,1.86014117E-3,
116440.0000,8.71649361E-4,
116480.0000,7.62260694E-4,
116520.0000,2.29916698E-3,
116560.0000,3.17920116E-3,
1.166E005,2.73901550E-3,
116640.0000,-6.63564075E-4,
116680.0000,1.09140179E-3,
116720.0000,3.72659415E-3,
116760.0000,2.73939897E-3,
1.168E005,-2.26815333E-4,
116840.0000,1.97085761E-3,
116880.0000,6.52139017E-4,
116920.0000,2.95608537E-3,
116960.0000,4.05556709E-3,
1.17E05,1.64093531E-3,
117040.0000,8.73100595E-4,
117080.0000,-4.46058577E-4,
117120.0000,1.31141522E-3,
117160.0000,1.31146854E-3,
1.172E005,1.42126158E-3,
117240.0000,1.09136896E-3,
117280.0000,2.16167071E-4,
117320.0000,1.53090619E-3,
117360.0000,2.40897504E-3,
1.174E005,-5.54045197E-4,
117440.0000,2.12678511E-4,
117480.0000,2.73749302E-3,
117520.0000,-4.42521326E-4,
117560.0000,2.13509877E-4,
1.176E005,1.03951184E-4,
117640.0000,7.62987533E-4,
117680.0000,1.64062087E-3,
117720.0000,1.31126365E-3,
117760.0000,2.12934014E-4,
1.178E005,9.81335877E-4,
117840.0000,2.12999483E-4,
117880.0000,-8.79438885E-4,
117920.0000,3.06910486E-3,
117960.0000,-1.32398750E-3,
1.18E05,1.42129208E-3,
118040.0000,1.64112961E-3,
118080.0000,2.73777754E-3,
118120.0000,1.05060411E-4,
118160.0000,3.23910674E-4,
1.182E005,2.30016839E-3,
118240.0000,1.04745362E-4,
118280.0000,1.75028038E-3,
118320.0000,3.28841130E-3,
118360.0000,4.27161157E-3,
1.184E005,8.72266013E-4,
118440.0000,6.53363415E-4,
118480.0000,1.20177155E-3,
118520.0000,9.81968245E-4,
118560.0000,-2.28447418E-4,
1.186E005,8.71836382E-4,
118640.0000,1.86046108E-3,
118680.0000,1.42119627E-3,
118720.0000,2.84664449E-3,
118760.0000,3.39996349E-3,
1.188E005,3.17537738E-3,
118840.0000,2.40830542E-3,
118880.0000,1.64057326E-3,
118920.0000,1.75092788E-3,
118960.0000,2.40967888E-3,
1.19E05,3.62091651E-3,
119040.0000,6.52977440E-4,
119080.0000,3.06749996E-3,
119120.0000,2.29830877E-3,
119160.0000,4.33668902E-4,
1.192E005,1.09258317E-3,
119240.0000,1.64095289E-3,
119280.0000,1.53086893E-3,
119320.0000,8.72793142E-4,
119360.0000,1.75038096E-3,
1.194E005,1.53097929E-3,
119440.0000,1.85994990E-3,
119480.0000,8.73221492E-4,
119520.0000,1.20169553E-3,
119560.0000,-1.13166643E-4,
1.196E005,1.75034837E-3,
119640.0000,1.20211940E-3,
119680.0000,1.42124633E-3,
119720.0000,2.29813531E-3,
119760.0000,2.73834728E-3,
1.198E005,1.42136810E-3,
119840.0000,1.85979158E-3,
119880.0000,4.32841305E-4,
119920.0000,1.42112200E-3,
119960.0000,2.40800600E-3,
1.2E05,2.29961309E-3,
120040.0000,1.42129208E-3,
120080.0000,2.08044332E-3,
120120.0000,1.09251775E-3,
120160.0000,-5.13866416E-6,
1.202E005,1.31156470E-3,
120240.0000,-3.34629527E-4,
120280.0000,1.42135064E-3,
120320.0000,7.62740558E-4,
120360.0000,1.09136896E-3,
1.204E005,4.33469453E-4,
120440.0000,1.53100607E-3,
120480.0000,2.51622894E-3,
120520.0000,1.31133944E-3,
120560.0000,-1.10178662E-3,
1.206E005,1.75075361E-3,
120640.0000,8.72639299E-4,
120680.0000,9.82916215E-4,
120720.0000,2.18938640E-3,
120760.0000,1.20141776E-3,
1.208E005,1.53103110E-3,
120840.0000,1.42143108E-3,
120880.0000,2.12324783E-4,
120920.0000,2.08074646E-3,
120960.0000,1.42123108E-3,
1.21E05,6.51686452E-4,
121040.0000,2.73869769E-3,
121080.0000,2.19003716E-3,
121120.0000,7.62475189E-4,
121160.0000,1.64071901E-3,
1.212E005,1.86033256E-3,
121240.0000,3.61767085E-3,
121280.0000,2.51809065E-3,
121320.0000,2.18878500E-3,
121360.0000,2.29769084E-3,
1.214E005,4.31844994E-4,
121440.0000,3.39508709E-3,
121480.0000,1.09169784E-3,
121520.0000,2.51782895E-3,
121560.0000,2.74162996E-3,
1.216E005,1.53096078E-3,
121640.0000,2.84906104E-3,
121680.0000,8.71957862E-4,
121720.0000,3.06346989E-3,
121760.0000,1.97082479E-3,
1.218E005,1.09261600E-3,
121840.0000,-9.92383575E-4,
121880.0000,5.42376423E-4,
121920.0000,1.42135064E-3,
121960.0000,1.42129208E-3,
1.22E05,1.09209178E-3,
122040.0000,1.86046108E-3,
122080.0000,9.83293401E-4,
122120.0000,1.53099175E-3,
122160.0000,2.84830434E-3,
1.222E005,1.85994990E-3,
122240.0000,3.18002794E-3,
122280.0000,4.34792077E-4,
122320.0000,2.95794872E-3,
122360.0000,1.05787985E-4,
1.224E005,1.09196070E-3,
122440.0000,-3.33221222E-4,
122480.0000,1.53099175E-3,
122520.0000,1.09232136E-3,
122560.0000,7.62046082E-4,
1.226E005,1.09130295E-3,
122640.0000,-2.24657357E-4,
122680.0000,1.85979414E-3,
122720.0000,1.75048411E-3,
122760.0000,1.64077419E-3,
1.228E005,2.62928801E-3,
122840.0000,2.95828935E-3,
122880.0000,9.81654506E-4,
122920.0000,1.75014231E-3,
122960.0000,2.96019088E-3,
1.23E05,-2.28112927E-4,
123040.0000,2.19057500E-3,
123080.0000,1.31176889E-3,
123120.0000,1.97098148E-3,
123160.0000,1.86046108E-3,
1.232E005,1.42115261E-3,
123240.0000,3.25889501E-4,
123280.0000,9.82822967E-4,
123320.0000,1.96940824E-3,
123360.0000,6.51476323E-4,
1.234E005,9.81874648E-4,
123440.0000,4.34792135E-4,
123480.0000,1.09251786E-3,
123520.0000,-1.13471069E-4,
123560.0000,5.42138761E-4,
1.236E005,1.97018078E-3,
123640.0000,3.23227199E-4,
123680.0000,1.97036262E-3,
123720.0000,2.51943409E-3,
123760.0000,6.52768067E-4,
1.238E005,1.42118533E-3,
123840.0000,3.17873922E-3,
123880.0000,1.20225525E-3,
123920.0000,9.82850906E-4,
123960.0000,9.82351601E-4,
1.24E05,7.62987533E-4,
124040.0000,2.19036289E-3,
124080.0000,2.41088681E-3,
124120.0000,1.31129636E-3,
124160.0000,2.15560998E-4,
1.242E005,2.41065142E-3,
124240.0000,3.23292625E-4,
124280.0000,1.53086113E-3,
124320.0000,3.50243179E-3,
124360.0000,-1.15923249E-4,
1.244E005,2.73933355E-3,
124440.0000,1.53101678E-3,
124480.0000,4.16298024E-3,
124520.0000,2.30016839E-3,
124560.0000,1.42115040E-3,
1.246E005,2.18854123E-3,
124640.0000,1.97045342E-3,
124680.0000,1.42132258E-3,
124720.0000,1.75031554E-3,
124760.0000,2.51815608E-3,
1.248E005,2.84736673E-3,
124840.0000,1.75072090E-3,
124880.0000,1.86058960E-3,
124920.0000,1.64058071E-3,
124960.0000,1.75062008E-3,
1.25E05,1.20247155E-3,
125040.0000,7.62409822E-4,
125080.0000,6.54681993E-4,
125120.0000,5.43562695E-4,
125160.0000,8.72760545E-4,
1.252E005,1.20239600E-3,
125240.0000,1.64116244E-3,
125280.0000,2.51890928E-3,
125320.0000,9.83228208E-4,
125360.0000,2.40880623E-3,
1.254E005,5.42613852E-4,
125440.0000,8.72858567E-4,
125480.0000,2.40760390E-3,
125520.0000,3.39405565E-3,
125560.0000,2.73711071E-3,
1.256E005,9.82883503E-4,
125640.0000,2.13993873E-4,
125680.0000,8.72848905E-4,
125720.0000,6.51266193E-4,
125760.0000,1.31147879E-3,
1.258E005,1.74990657E-3,
125840.0000,1.96921988E-3,
125880.0000,1.53103878E-3,
125920.0000,1.64054800E-3,
125960.0000,1.31150114E-3,
1.26E05,8.72452743E-4,
126040.0000,8.73374927E-4,
126080.0000,5.44240349E-4,
126120.0000,-3.67039456E-6,
126160.0000,-1.05082302E-6,
1.262E005,2.84975301E-3,
126240.0000,-7.67842866E-4,
126280.0000,-5.53049904E-4,
126320.0000,2.40830542E-3,
126360.0000,2.51753489E-3,
1.264E005,1.06449617E-4,
126440.0000,2.08041049E-3,
126480.0000,1.96974515E-3,
126520.0000,3.17317690E-3,
126560.0000,-9.98119358E-4,
1.266E005,1.42118533E-3,
126640.0000,2.62450520E-3,
126680.0000,3.06790089E-3,
126720.0000,2.51861452E-3,
126760.0000,2.84968759E-3,
1.268E005,1.09153369E-3,
126840.0000,3.39702168E-3,
126880.0000,1.20127050E-3,
126920.0000,1.53109664E-3,
126960.0000,1.31151150E-3,
1.27E05,1.09199341E-3,
127040.0000,5.42310940E-4,
127080.0000,1.53095438E-3,
127120.0000,1.42124423E-3,
127160.0000,1.09186221E-3,
1.272E005,1.31109112E-3,
127240.0000,-5.95573329E-6,
127280.0000,1.20070169E-3,
127320.0000,4.33171808E-4,
127360.0000,1.31163001E-3,
1.274E005,2.52018915E-3,
127440.0000,1.09294278E-3,
127480.0000,2.12036190E-4,
127520.0000,2.40897527E-3,
127560.0000,5.42679336E-4,
1.276E005,1.86023687E-3,
127640.0000,-3.35941993E-4,
127680.0000,1.31148903E-3,
127720.0000,-3.94733979E-6,
127760.0000,5.43832255E-4,
1.278E005,1.96944084E-3,
127840.0000,3.72435921E-3,
127880.0000,2.30020122E-3,
127920.0000,1.31164026E-3,
127960.0000,2.12003477E-4,
1.28E05,-5.52503450E-4,
128040.0000,1.09228853E-3,
128080.0000,1.31171581E-3,
128120.0000,2.51805806E-3,
128160.0000,2.62964377E-3,
1.282E005,1.85963348E-3,
128240.0000,1.53107150E-3,
128280.0000,-6.33190803E-6,
128320.0000,-3.30835057E-4,
128360.0000,1.42121583E-3,
1.284E005,-2.24657357E-4,
128440.0000,1.06796331E-4,
128480.0000,-7.72924453E-4,
128520.0000,2.07866332E-3,
128560.0000,1.09169772E-3,
1.286E005,2.08052946E-3,
128640.0000,1.85985444E-3,
128680.0000,2.07841489E-3,
128720.0000,1.31143583E-3,
128760.0000,1.42116565E-3,
1.288E005,1.09228853E-3,
128840.0000,2.51704478E-3,
128880.0000,2.40947679E-3,
128920.0000,1.64061342E-3,
128960.0000,1.75055210E-3,
1.29E05,1.53094355E-3,
129040.0000,2.07992364E-3,
129080.0000,3.24689550E-4,
129120.0000,1.75072346E-3,
129160.0000,-5.53563819E-4,
1.292E005,2.73682643E-3,
129240.0000,3.17350542E-3,
129280.0000,1.09251786E-3,
129320.0000,2.84795905E-3,
129360.0000,1.86049379E-3,
1.294E005,1.03668390E-4,
129440.0000,9.83135076E-4,
129480.0000,1.31163001E-3,
129520.0000,1.31151150E-3,
129560.0000,1.31134968E-3,
1.296E005,1.53096684E-3,
129640.0000,6.54342817E-4,
129680.0000,8.72144708E-4,
129720.0000,-9.91791137E-4,
129760.0000,1.86026958E-3,
1.298E005,1.09196070E-3,
129840.0000,2.29854765E-3,
129880.0000,1.42138556E-3,
129920.0000,3.72542720E-3,
129960.0000,3.72376014E-3,
1.3E05,2.18893099E-3,
130040.0000,7.62987533E-4,
130080.0000,1.09251775E-3,
130120.0000,1.31141522E-3,
130160.0000,2.73876311E-3,
1.302E005,1.75048155E-3,
130240.0000,1.42104959E-3,
130280.0000,8.71031370E-4,
130320.0000,8.73714394E-4,
130360.0000,1.75072090E-3,
1.304E005,1.09196070E-3,
130440.0000,-1.10243924E-3,
130480.0000,3.25273460E-4,
130520.0000,1.09196070E-3,
130560.0000,9.82505735E-4,
1.306E005,5.41597663E-4,
130640.0000,-3.35482560E-4,
130680.0000,2.51756748E-3,
130720.0000,-2.23364870E-4,
130760.0000,5.42343711E-4,
1.308E005,3.06830206E-3,
130840.0000,2.15912936E-4,
130880.0000,-5.57685154E-4,
130920.0000,2.14921500E-4,
130960.0000,9.82286176E-4,
1.31E05,1.02589780E-4,
131040.0000,1.20226550E-3,
131080.0000,1.31158717E-3,
131120.0000,1.42123108E-3,
131160.0000,3.25597881E-4,
1.312E005,-2.25519834E-4,
131240.0000,2.16167071E-4,
131280.0000,7.63169024E-4,
131320.0000,-2.24624586E-4,
131360.0000,1.31151150E-3,
1.314E005,1.64068630E-3,
131440.0000,1.75048155E-3,
131480.0000,1.42108032E-3,
131520.0000,2.40500807E-3,
131560.0000,1.85912452E-3,
1.316E005,7.62013253E-4,
131640.0000,3.23259970E-4,
131680.0000,1.06167754E-4,
131720.0000,1.04745362E-4,
131760.0000,2.07811408E-3,
1.318E005,7.64404249E-4,
131840.0000,-3.32272641E-4,
131880.0000,1.42129208E-3,
131920.0000,1.96925248E-3,
131960.0000,7.64075143E-4,
1.32E05,7.62591546E-4,
132040.0000,-2.25088355E-4,
132080.0000,4.34495189E-4,
132120.0000,3.28518543E-3,
132160.0000,1.85982429E-3,
1.322E005,1.86122907E-3,
132240.0000,-4.45538462E-4,
132280.0000,-2.24591815E-4,
132320.0000,7.62227981E-4,
132360.0000,1.74990890E-3,
1.324E005,3.72536178E-3,
132440.0000,1.86043070E-3,
132480.0000,2.07916833E-3,
132520.0000,1.31167297E-3,
132560.0000,8.72396922E-4,
1.326E005,1.20180426E-3,
132640.0000,-1.14309507E-4,
132680.0000,6.54890435E-4,
132720.0000,3.17186583E-3,
132760.0000,2.15528285E-4,
1.328E005,2.73777754E-3,
132840.0000,8.73221492E-4,
132880.0000,1.64076674E-3,
132920.0000,4.31313412E-4,
132960.0000,-5.48402953E-4,
1.33E05,-1.20977033E-3,
133040.0000,7.63647608E-4,
133080.0000,2.18997151E-3,
133120.0000,6.53572555E-4,
133160.0000,1.64057326E-3,
1.332E005,1.04397404E-4,
133240.0000,1.64061342E-3,
133280.0000,1.97014818E-3,
133320.0000,1.09297549E-3,
133360.0000,7.63169024E-4,
1.334E005,2.07935204E-3,
133440.0000,-1.31909619E-3,
133480.0000,1.85918971E-3,
133520.0000,1.64069375E-3,
133560.0000,1.53091399E-3,
1.336E005,1.20176631E-3,
133640.0000,1.31164026E-3,
133680.0000,7.63169024E-4,
133720.0000,5.44917013E-4,
133760.0000,1.96885108E-3,
1.338E005,1.20211416E-3,
133840.0000,1.09222287E-3,
133880.0000,4.34759451E-4,
133920.0000,1.31172605E-3,
133960.0000,6.53219526E-4,
1.34E05,2.62706866E-3,
134040.0000,1.09235407E-3,
134080.0000,1.05755265E-4,
134120.0000,2.40807142E-3,
134160.0000,3.23292625E-4,
1.342E005,7.62591604E-4,
134240.0000,5.42884052E-4,
134280.0000,4.34527901E-4,
134320.0000,1.64077419E-3,
134360.0000,7.60437048E-4,
1.344E005,-2.24591815E-4,
134440.0000,3.24137683E-4,
134480.0000,1.75102882E-3,
134520.0000,1.08182139E-4,
134560.0000,1.42120058E-3,
1.346E005,9.81434248E-4,
134640.0000,1.09277945E-3,
134680.0000,6.53572555E-4,
134720.0000,4.34759451E-4,
134760.0000,-1.10289089E-4,
1.348E005,1.53093890E-3,
134840.0000,8.71406053E-4,
134880.0000,9.82598984E-4,
134920.0000,9.82127269E-4,
134960.0000,6.53781637E-4,
1.35E05,1.75028038E-3,
135040.0000,-2.25055715E-4,
135080.0000,5.43497270E-4,
135120.0000,9.83702717E-4,
135160.0000,3.25922098E-4,
1.352E005,-3.37749603E-4,
135240.0000,3.06917029E-3,
135280.0000,1.53097627E-3,
135320.0000,9.82724945E-4,
135360.0000,1.64061342E-3,
1.354E005,-1.10567501E-3,
135440.0000,4.34230722E-4,
135480.0000,2.13640931E-4,
135520.0000,2.14216037E-4,
135560.0000,1.64037279E-3,
1.356E005,1.31168321E-3,
135640.0000,1.96962198E-3,
135680.0000,8.72452802E-4,
135720.0000,-1.15486764E-4,
135760.0000,9.82412254E-4,
1.358E005,1.86074874E-3,
135840.0000,1.42119837E-3,
135880.0000,3.17527913E-3,
135920.0000,1.31156470E-3,
135960.0000,1.96986855E-3,
1.36E05,6.52944786E-4,
136040.0000,2.40830542E-3,
136080.0000,4.34495189E-4,
136120.0000,6.53539901E-4,
136160.0000,-2.22471834E-4,
1.362E005,6.53781579E-4,
136240.0000,2.18985789E-3,
136280.0000,2.18842807E-3,
136320.0000,8.73254088E-4,
136360.0000,2.13928564E-4,
1.364E005,7.62954878E-4,
136440.0000,8.73867655E-4,
136480.0000,1.09202636E-3,
136520.0000,1.42115261E-3,
136560.0000,1.09215744E-3,
1.366E005,9.83228092E-4,
136640.0000,2.84943962E-3,
136680.0000,1.42135739E-3,
136720.0000,5.42785856E-4,
136760.0000,3.50802112E-3,
1.368E005,5.46430296E-4,
136840.0000,7.62591604E-4,
136880.0000,-3.33253847E-4,
136920.0000,-4.42199176E-4,
136960.0000,-3.35088786E-4,
1.37E05,1.02938531E-4,
137040.0000,2.51704478E-3,
137080.0000,2.95832218E-3,
137120.0000,1.96983595E-3,
137160.0000,2.15528285E-4,
1.372E005,1.09245232E-3,
137240.0000,1.74980634E-3,
137280.0000,-4.04531102E-6,
137320.0000,-4.79582377E-6,
137360.0000,2.18112007E-4,
1.374E005,1.20145048E-3,
137440.0000,-1.21044996E-3,
137480.0000,1.09199341E-3,
137520.0000,4.35320311E-4,
137560.0000,1.42130733E-3,
1.376E005,1.20162475E-3,
137640.0000,2.95345183E-3,
137680.0000,1.64052565E-3,
137720.0000,2.40760390E-3,
137760.0000,1.09219016E-3,
1.378E005,1.04049264E-4,
137840.0000,7.62805925E-4,
137880.0000,2.29748501E-3,
137920.0000,5.42646623E-4,
137960.0000,-2.54666816E-6,
1.38E05,-3.33679520E-4,
138040.0000,1.64084719E-3,
138080.0000,2.62559229E-3,
138120.0000,2.29741959E-3,
138160.0000,8.72606644E-4,
1.382E005,1.09150051E-3,
138240.0000,8.73616489E-4,
138280.0000,4.36342350E-4,
138320.0000,1.09176361E-3,
138360.0000,1.31151150E-3,
1.384E005,7.62838696E-4,
138440.0000,2.40924233E-3,
138480.0000,1.85969612E-3,
138520.0000,1.75000925E-3,
138560.0000,2.62938603E-3,
1.386E005,7.63894059E-4,
138640.0000,-8.89575109E-4,
138680.0000,-2.24193544E-4,
138720.0000,-5.55140199E-4,
138760.0000,5.44476963E-4,
1.388E005,-3.31847521E-4,
138840.0000,-4.07804237E-6,
138880.0000,-3.34138167E-4,
138920.0000,-3.32338095E-4,
138960.0000,-3.35941993E-4,
1.39E05,1.42126379E-3,
139040.0000,1.64052565E-3,
139080.0000,-2.17239608E-6,
139120.0000,7.64371594E-4,
139160.0000,1.09153369E-3,
1.392E005,-6.62480656E-4,
139240.0000,5.44273062E-4,
139280.0000,7.61350035E-4,
139320.0000,2.40807142E-3,
139360.0000,-2.57925512E-6,
1.394E005,1.31189730E-3,
139440.0000,-7.70145736E-4,
139480.0000,1.31126365E-3,
139520.0000,2.95906886E-3,
139560.0000,-1.09973259E-3,
1.396E005,1.85963348E-3,
139640.0000,-5.53596416E-4,
139680.0000,1.31175865E-3,
139720.0000,-7.70681363E-4,
139760.0000,2.51969649E-3,
1.398E005,2.07916833E-3,
139840.0000,2.07956834E-3,
139880.0000,1.42125937E-3,
139920.0000,4.82347887E-3,
139960.0000,1.09235418E-3,
1.4E05,-1.10044947E-3,
140040.0000,1.85960077E-3,
140080.0000,-1.11460460E-4,
140120.0000,9.82850906E-4,
140160.0000,7.62227981E-4,
1.402E005,8.73649144E-4,
140240.0000,1.53098884E-3,
140280.0000,5.43799542E-4,
140320.0000,-7.70714076E-4,
140360.0000,2.07889942E-3,
1.404E005,2.40803859E-3,
140440.0000,1.75010972E-3,
140480.0000,1.31146854E-3,
140520.0000,1.09176361E-3,
140560.0000,4.34230722E-4,
1.406E005,9.82883503E-4,
140640.0000,2.73650954E-3,
140680.0000,1.06796433E-4,
140720.0000,9.82225407E-4,
140760.0000,-1.21051539E-3,
1.408E005,-1.12633599E-4,
140840.0000,9.82000958E-4,
140880.0000,2.29892763E-3,
140920.0000,-1.17977936E-4,
140960.0000,5.44003735E-4,
1.41E05,2.13640829E-4,
141040.0000,9.82188038E-4,
141080.0000,1.64050038E-3,
141120.0000,3.23292625E-4,
141160.0000,5.43595350E-4,
1.412E005,-5.51989942E-4,
141240.0000,1.96983595E-3,
141280.0000,9.81968245E-4,
141320.0000,1.20197830E-3,
141360.0000,3.26472131E-4,
1.414E005,1.96921988E-3,
141440.0000,1.09163194E-3,
141480.0000,1.53092644E-3,
141520.0000,4.34495189E-4,
141560.0000,-4.04542288E-6,
1.416E005,6.55625598E-4,
141640.0000,9.81335877E-4,
141680.0000,2.40833801E-3,
141720.0000,2.12036291E-4,
141760.0000,-1.42686127E-3,
1.418E005,4.32674191E-4,
141840.0000,1.75014231E-3,
141880.0000,4.32143366E-4,
141920.0000,1.75034825E-3,
141960.0000,3.28291184E-3,
1.42E05,1.31173618E-3,
142040.0000,2.29910156E-3,
142080.0000,-2.22074596E-4,
142120.0000,1.96912955E-3,
142160.0000,2.62822630E-3,
1.422E005,1.64057326E-3,
142240.0000,2.73489556E-3,
142280.0000,1.75021263E-3,
142320.0000,2.13928462E-4,
142360.0000,2.29848223E-3,
1.424E005,1.53099350E-3,
142440.0000,1.31163001E-3,
142480.0000,2.84657907E-3,
142520.0000,2.40920950E-3,
142560.0000,1.07835927E-4,
1.426E005,1.42136589E-3,
142640.0000,9.82664409E-4,
142680.0000,1.42121583E-3,
142720.0000,1.31184433E-3,
142760.0000,1.09169818E-3,
1.428E005,1.20119948E-3,
142840.0000,3.25306173E-4,
142880.0000,1.75017747E-3,
142920.0000,2.29786406E-3,
142960.0000,6.53814292E-4,
1.43E05,5.43799659E-4,
143040.0000,2.62645795E-3,
143080.0000,2.12743995E-4,
143120.0000,-5.20406502E-6,
143160.0000,5.44509618E-4,
1.432E005,3.23845336E-4,
143240.0000,8.72023345E-4,
143280.0000,9.82883503E-4,
143320.0000,1.75007700E-3,
143360.0000,2.29889504E-3,
1.434E005,1.75041368E-3,
143440.0000,7.63136370E-4,
143480.0000,2.62620207E-3,
143520.0000,-1.17103045E-4,
143560.0000,7.62954820E-4,
1.436E005,2.18792609E-3,
143640.0000,1.53091701E-3,
143680.0000,-9.97360330E-4,
143720.0000,1.20130868E-3,
143760.0000,-2.19599926E-3,
1.438E005,1.85947539E-3,
143840.0000,2.84423633E-3,
143880.0000,6.53330644E-4,
143920.0000,4.33998881E-4,
143960.0000,2.62793666E-3,
1.44E05,7.64256052E-4,
144040.0000,1.97008275E-3,
144080.0000,1.96962198E-3,
144120.0000,1.20094803E-3,
144160.0000,-1.15083145E-4,
1.442E005,1.96965458E-3,
144240.0000,1.96937565E-3,
144280.0000,1.53105427E-3,
144320.0000,1.31125329E-3,
144360.0000,1.85956806E-3,
1.444E005,1.05060411E-4,
144440.0000,1.96879357E-3,
144480.0000,1.75017747E-3,
144520.0000,-2.51408119E-6,
144560.0000,3.22348031E-4,
1.446E005,1.05440653E-4,
144640.0000,-7.66143319E-4,
144680.0000,4.34560556E-4,
144720.0000,4.33403970E-4,
144760.0000,-7.71851337E-4,
1.448E005,1.31189730E-3,
144840.0000,-6.62447943E-4,
144880.0000,1.75068551E-3,
144920.0000,4.33436711E-4,
144960.0000,9.83419013E-4,
1.45E05,1.85950543E-3,
145040.0000,7.63136370E-4,
145080.0000,3.25565168E-4,
145120.0000,2.18795869E-3,
145160.0000,1.86046108E-3,
1.452E005,1.86011090E-3,
145240.0000,2.29755021E-3,
145280.0000,2.40667001E-3,
145320.0000,1.64041284E-3,
145360.0000,4.34792135E-4,
1.454E005,9.83702717E-4,
145440.0000,1.31160766E-3,
145480.0000,7.62195268E-4,
145520.0000,1.09232147E-3,
145560.0000,1.31163001E-3,
1.456E005,7.63169024E-4,
145640.0000,2.95676477E-3,
145680.0000,1.53085648E-3,
145720.0000,1.64068630E-3,
145760.0000,-1.13471193E-4,
1.458E005,5.44476905E-4,
145840.0000,3.06669902E-3,
145880.0000,4.34198097E-4,
145920.0000,-6.58632140E-4,
145960.0000,1.20208669E-3,
1.46E05,1.53080223E-3,
146040.0000,1.74994161E-3,
146080.0000,-1.10632973E-3,
146120.0000,2.18828255E-3,
146160.0000,-1.32115302E-3,
1.462E005,2.18871958E-3,
146240.0000,1.31146854E-3,
146280.0000,3.25273460E-4,
146320.0000,5.45421906E-4,
146360.0000,2.07916833E-3,
1.464E005,5.43325616E-4,
146440.0000,6.53748983E-4,
146480.0000,1.53097627E-3,
146520.0000,2.51648994E-3,
146560.0000,-6.29923898E-6,
1.466E005,1.20127050E-3,
