Labels,MOF 1 Air 420 nm 40 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,39996.0000,
Step,4.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

3452.000,7.59212591E-4,
3456.000,-1.10398163E-3,
3460.00,1.95499360E-5,
3464.000,-1.08633109E-3,
3468.000,4.23249367E-5,
3472.000,1.14051520E-3,
3476.000,-5.99214761E-3,
3480.00,-7.43222074E-4,
3484.000,4.94083297E-3,
3488.000,-7.44353689E-4,
3492.000,-2.20476929E-3,
3496.000,1.16116018E-3,
3500.00,2.25994736E-3,
3504.000,1.90716446E-3,
3508.000,6.79285079E-3,
3512.000,9.84797161E-3,
3516.000,-1.09504338E-3,
3520.00,-3.12948978E-4,
3524.000,-2.55572144E-3,
3528.000,7.32865665E-5,
3532.000,-1.82296103E-3,
3536.000,-2.58062175E-3,
3540.00,1.16580154E-3,
3544.000,3.81007485E-5,
3548.000,-1.47955911E-3,
3552.000,-1.48614205E-3,
3556.000,4.14983406E-5,
3560.00,1.17697346E-3,
3564.000,-3.48323578E-4,
3568.000,-1.10987725E-3,
3572.000,-3.73446848E-4,
3576.000,-1.13795395E-3,
3580.00,1.15365023E-3,
3584.000,3.05669018E-5,
3588.000,7.74259854E-4,
3592.000,3.81157454E-3,
3596.000,-2.59956531E-3,
3600.00,-2.23520212E-3,
3604.000,1.90949754E-3,
3608.000,-1.11848884E-3,
3612.000,1.94446556E-3,
3616.000,3.81761184E-3,
3620.00,1.91144331E-3,
3624.000,-1.49504957E-3,
3628.000,2.28658435E-3,
3632.000,-3.37066408E-3,
3636.000,7.80421658E-4,
3640.00,-4.14376054E-3,
3644.000,-1.48304249E-3,
3648.000,-7.31444627E-4,
3652.000,-3.47629131E-4,
3656.000,1.53896364E-3,
3660.00,4.09743836E-4,
3664.000,1.92210963E-3,
3668.000,5.34483977E-3,
3672.000,-1.14368589E-3,
3676.000,-3.34301090E-4,
3680.00,3.05291638E-3,
3684.000,4.57526837E-3,
3688.000,4.54339990E-3,
3692.000,-1.48599653E-3,
3696.000,1.13436196E-3,
3700.00,3.03227804E-3,
3704.000,-1.10807945E-3,
3708.000,4.93971631E-3,
3712.000,1.54758047E-3,
3716.000,1.54281245E-3,
3720.00,1.16402039E-3,
3724.000,1.19851402E-5,
3728.000,3.91875539E-4,
3732.000,-3.54224030E-4,
3736.000,3.42870038E-3,
3740.00,7.58605136E-4,
3744.000,1.52752746E-3,
3748.000,7.46173959E-4,
3752.000,3.83375125E-4,
3756.000,1.89760327E-3,
3760.00,2.67536379E-3,
3764.000,-2.96143768E-3,
3768.000,-2.22541322E-3,
3772.000,-3.54949065E-4,
3776.000,3.06325010E-3,
3780.00,-1.84327969E-3,
3784.000,4.54772869E-3,
3788.000,4.10020031E-4,
3792.000,4.19046817E-4,
3796.000,2.64040683E-3,
3800.00,-2.59916065E-3,
3804.000,-3.36991553E-3,
3808.000,-1.86040695E-3,
3812.000,1.32175160E-6,
3816.000,1.13870343E-3,
3820.00,-2.22184625E-3,
3824.000,-4.10325447E-4,
3828.000,3.26441841E-5,
3832.000,-4.12478996E-3,
3836.000,-7.21817196E-4,
3840.00,-1.50497339E-3,
3844.000,4.91823442E-3,
3848.000,1.94325065E-3,
3852.000,-3.03039001E-3,
3856.000,3.82336555E-3,
3860.00,4.17030603E-3,
3864.000,-1.47849682E-3,
3868.000,-1.85621588E-3,
3872.000,7.67633901E-4,
3876.000,1.57649524E-3,
3880.00,3.83201754E-4,
3884.000,1.53543847E-3,
3888.000,-7.18062569E-4,
3892.000,1.50563777E-3,
3896.000,2.28068605E-3,
3900.00,-2.24761129E-3,
3904.000,-1.89646578E-3,
3908.000,-1.48862426E-3,
3912.000,-1.10067928E-3,
3916.000,2.29997537E-3,
3920.00,-3.38681246E-4,
3924.000,3.43673024E-3,
3928.000,-3.37557541E-3,
3932.000,-1.46659114E-3,
3936.000,1.12657994E-3,
3940.00,-6.86984393E-4,
3944.000,3.42920166E-3,
3948.000,7.95274798E-4,
3952.000,-1.10846525E-3,
3956.000,-2.98249559E-3,
3960.00,-2.61144689E-3,
3964.000,-1.84100727E-3,
3968.000,4.45520738E-4,
3972.000,-1.48603739E-3,
3976.000,1.18645420E-3,
3980.00,-1.10230723E-3,
3984.000,-7.16161914E-4,
3988.000,-2.60565639E-3,
3992.000,3.08599113E-3,
3996.000,1.54468743E-3,
4000.00,-4.46945615E-3,
4004.000,7.63655466E-4,
4008.000,-1.83397625E-3,
4012.000,-2.62974179E-3,
4016.000,-2.58240593E-3,
4020.00,1.88658235E-3,
4024.000,1.17054849E-3,
4028.000,-1.46781548E-3,
4032.000,-2.22433102E-3,
4036.000,-5.58912382E-3,
4040.00,-1.56320166E-2,
4044.000,-2.75104083E-2,
4048.000,-3.61608155E-2,
4052.000,-3.82422432E-2,
4056.000,-4.27158140E-2,
4060.00,-3.46425176E-2,
4064.000,-3.39008272E-2,
4068.000,-3.86477560E-2,
4072.000,-3.32607031E-2,
4076.000,-3.79903540E-2,
4080.00,-3.54096591E-2,
4084.000,-3.64627801E-2,
4088.000,-3.79226804E-2,
4092.000,-3.98466252E-2,
4096.000,-3.15673165E-2,
4100.00,-3.26162726E-2,
4104.000,-3.64147089E-2,
4108.000,-3.35928313E-2,
4112.000,-3.55604067E-2,
4116.000,-3.11902165E-2,
4120.00,-4.21866700E-2,
4124.000,-3.48551311E-2,
4128.000,-3.74849029E-2,
4132.000,-3.61738913E-2,
4136.000,-3.52031253E-2,
4140.00,-3.30245458E-2,
4144.000,-3.53374183E-2,
4148.000,-2.80053988E-2,
4152.000,-3.63601483E-2,
4156.000,-3.19009982E-2,
4160.00,-3.57077420E-2,
4164.000,-3.12767513E-2,
4168.000,-3.33102569E-2,
4172.000,-3.55457477E-2,
4176.000,-3.17397676E-2,
4180.00,-3.41964550E-2,
4184.000,-3.03347372E-2,
4188.000,-3.28562818E-2,
4192.000,-3.31222937E-2,
4196.000,-3.27445790E-2,
4200.00,-3.38871703E-2,
4204.000,-3.58889252E-2,
4208.000,-3.58666368E-2,
4212.000,-3.42948064E-2,
4216.000,-3.29646654E-2,
4220.00,-3.58923525E-2,
4224.000,-3.41994725E-2,
4228.000,-3.21668051E-2,
4232.000,-3.49269398E-2,
4236.000,-3.24109271E-2,
4240.00,-3.37517858E-2,
4244.000,-3.10335662E-2,
4248.000,-3.20912190E-2,
4252.000,-3.06204595E-2,
4256.000,-2.72255391E-2,
4260.00,-2.99015120E-2,
4264.000,-3.35105173E-2,
4268.000,-3.35500464E-2,
4272.000,-2.91353390E-2,
4276.000,-2.97744609E-2,
4280.00,-3.35876718E-2,
4284.000,-3.22714783E-2,
4288.000,-2.69017816E-2,
4292.000,-2.80272011E-2,
4296.000,-3.10021080E-2,
4300.00,-2.92543788E-2,
4304.000,-2.78009828E-2,
4308.000,-2.62360740E-2,
4312.000,-2.81415116E-2,
4316.000,-2.95518953E-2,
4320.00,-3.09702568E-2,
4324.000,-3.13880481E-2,
4328.000,-3.28018181E-2,
4332.000,-2.79802438E-2,
4336.000,-3.29265967E-2,
4340.00,-3.02626472E-2,
4344.000,-3.13731879E-2,
4348.000,-3.05488221E-2,
4352.000,-2.73073800E-2,
4356.000,-2.96441820E-2,
4360.00,-2.49071028E-2,
4364.000,-2.80787162E-2,
4368.000,-2.87657436E-2,
4372.000,-2.40831096E-2,
4376.000,-2.65848804E-2,
4380.00,-3.40023711E-2,
4384.000,-2.65690722E-2,
4388.000,-2.91642696E-2,
4392.000,-2.51890700E-2,
4396.000,-2.44818144E-2,
4400.00,-2.94870716E-2,
4404.000,-2.73528807E-2,
4408.000,-2.36154068E-2,
4412.000,-2.74688210E-2,
4416.000,-2.66885106E-2,
4420.00,-2.51505878E-2,
4424.000,-2.54654307E-2,
4428.000,-2.48199254E-2,
4432.000,-3.04216277E-2,
4436.000,-2.59996876E-2,
4440.00,-2.32668724E-2,
4444.000,-2.37454269E-2,
4448.000,-2.65705381E-2,
4452.000,-2.34592892E-2,
4456.000,-2.63623800E-2,
4460.00,-2.37888191E-2,
4464.000,-2.41769217E-2,
4468.000,-2.41093598E-2,
4472.000,-2.63015889E-2,
4476.000,-2.84834020E-2,
4480.00,-2.65298784E-2,
4484.000,-2.52678934E-2,
4488.000,-2.66963225E-2,
4492.000,-2.38077603E-2,
4496.000,-2.91393846E-2,
4500.00,-2.63454653E-2,
4504.000,-2.85430010E-2,
4508.000,-2.41623763E-2,
4512.000,-2.31680553E-2,
4516.000,-2.33264640E-2,
4520.00,-2.61105429E-2,
4524.000,-2.49961298E-2,
4528.000,-2.55096909E-2,
4532.000,-2.71735452E-2,
4536.000,-2.40116157E-2,
4540.00,-2.55236551E-2,
4544.000,-2.71208435E-2,
4548.000,-2.62179337E-2,
4552.000,-3.00852414E-2,
4556.000,-1.97807848E-2,
4560.00,-2.68662348E-2,
4564.000,-2.82376818E-2,
4568.000,-2.66590994E-2,
4572.000,-2.38909256E-2,
4576.000,-1.94043498E-2,
4580.00,-2.20567547E-2,
4584.000,-2.65912451E-2,
4588.000,-2.20858306E-2,
4592.000,-2.74835881E-2,
4596.000,-2.26605702E-2,
4600.00,-2.70805676E-2,
4604.000,-2.12947223E-2,
4608.000,-3.04454900E-2,
4612.000,-2.84226499E-2,
4616.000,-2.60333549E-2,
4620.00,-2.19217166E-2,
4624.000,-2.58736350E-2,
4628.000,-2.35032681E-2,
4632.000,-2.83662323E-2,
4636.000,-2.34831199E-2,
4640.00,-2.35053133E-2,
4644.000,-2.16722153E-2,
4648.000,-2.76332851E-2,
4652.000,-2.20205095E-2,
4656.000,-2.42981222E-2,
4660.00,-1.87760070E-2,
4664.000,-2.09585354E-2,
4668.000,-2.45658979E-2,
4672.000,-2.35285945E-2,
4676.000,-2.74560470E-2,
4680.00,-2.34709550E-2,
4684.000,-2.96868682E-2,
4688.000,-2.24140305E-2,
4692.000,-2.21289005E-2,
4696.000,-2.43799370E-2,
4700.00,-2.48731989E-2,
4704.000,-2.39436440E-2,
4708.000,-1.70162767E-2,
4712.000,-2.54273452E-2,
4716.000,-2.13294774E-2,
4720.00,-2.27609295E-2,
4724.000,-2.03118008E-2,
4728.000,-2.39438340E-2,
4732.000,-2.54492275E-2,
4736.000,-2.42220759E-2,
4740.00,-2.32076552E-2,
4744.000,-2.17552129E-2,
4748.000,-2.24333294E-2,
4752.000,-2.31440347E-2,
4756.000,-2.04962213E-2,
4760.00,-2.35578995E-2,
4764.000,-2.43223328E-2,
4768.000,-2.05897149E-2,
4772.000,-2.47560553E-2,
4776.000,-2.28027925E-2,
4780.00,-2.35080719E-2,
4784.000,-1.98115762E-2,
4788.000,-2.03097779E-2,
4792.000,-2.62525938E-2,
4796.000,-2.24954523E-2,
4800.00,-2.27308869E-2,
4804.000,-2.27907933E-2,
4808.000,-2.43569147E-2,
4812.000,-2.20871679E-2,
4816.000,-2.28171181E-2,
4820.00,-2.02814396E-2,
4824.000,-2.31449772E-2,
4828.000,-2.38429345E-2,
4832.000,-1.77219436E-2,
4836.000,-1.98831558E-2,
4840.00,-1.81064233E-2,
4844.000,-2.43620276E-2,
4848.000,-2.41913721E-2,
4852.000,-2.03610733E-2,
4856.000,-1.80980098E-2,
4860.00,-2.06697844E-2,
4864.000,-1.98839959E-2,
4868.000,-2.13529877E-2,
4872.000,-1.88252423E-2,
4876.000,-2.20908802E-2,
4880.00,-1.84551291E-2,
4884.000,-2.32997742E-2,
4888.000,-1.65454261E-2,
4892.000,-2.35812794E-2,
4896.000,-1.91859081E-2,
4900.00,-2.09597424E-2,
4904.000,-1.77047532E-2,
4908.000,-1.88508034E-2,
4912.000,-2.73166876E-2,
4916.000,-1.73142850E-2,
4920.00,-2.15333588E-2,
4924.000,-1.91311594E-2,
4928.000,-2.14405656E-2,
4932.000,-2.24922597E-2,
4936.000,-1.91623103E-2,
4940.00,-1.66271999E-2,
4944.000,-1.88019443E-2,
4948.000,-1.91675983E-2,
4952.000,-2.10614894E-2,
4956.000,-2.25763284E-2,
4960.00,-2.21386943E-2,
4964.000,-1.91597771E-2,
4968.000,-1.84330083E-2,
4972.000,-2.46201269E-2,
4976.000,-1.48461284E-2,
4980.00,-1.92464441E-2,
4984.000,-1.85628571E-2,
4988.000,-2.10695323E-2,
4992.000,-1.95654202E-2,
4996.000,-1.80169810E-2,
5000.00,-2.24778466E-2,
5004.000,-1.63236540E-2,
5008.000,-1.51597075E-2,
5012.000,-2.04070136E-2,
5016.000,-1.83792077E-2,
5020.00,-1.72901154E-2,
5024.000,-1.77396554E-2,
5028.000,-1.91641450E-2,
5032.000,-2.13991757E-2,
5036.000,-1.32369753E-2,
5040.00,-2.02649087E-2,
5044.000,-1.77390948E-2,
5048.000,-1.84277594E-2,
5052.000,-2.25096699E-2,
5056.000,-1.98927000E-2,
5060.00,-1.76814701E-2,
5064.000,-1.73188783E-2,
5068.000,-1.58894733E-2,
5072.000,-2.03270074E-2,
5076.000,-1.77050121E-2,
5080.00,-1.80891510E-2,
5084.000,-1.70107055E-2,
5088.000,-1.60077978E-2,
5092.000,-1.22643346E-2,
5096.000,-1.63069312E-2,
5100.00,-2.34315023E-2,
5104.000,-1.28337778E-2,
5108.000,-1.65989250E-2,
5112.000,-2.09905729E-2,
5116.000,-1.51461652E-2,
5120.00,-1.96576081E-2,
5124.000,-1.84804425E-2,
5128.000,-1.73069667E-2,
5132.000,-1.95828415E-2,
5136.000,-1.07060438E-2,
5140.00,-1.62923951E-2,
5144.000,-1.48293562E-2,
5148.000,-1.95429660E-2,
5152.000,-1.70649253E-2,
5156.000,-1.62524451E-2,
5160.00,-1.99591108E-2,
5164.000,-1.62694380E-2,
5168.000,-1.40483975E-2,
5172.000,-1.62957162E-2,
5176.000,-1.44380834E-2,
5180.00,-1.55378580E-2,
5184.000,-1.51725411E-2,
5188.000,-1.99307334E-2,
5192.000,-1.85396522E-2,
5196.000,-1.89055018E-2,
5200.00,-1.28475772E-2,
5204.000,-1.65774990E-2,
5208.000,-1.51087577E-2,
5212.000,-1.88763458E-2,
5216.000,-2.03121640E-2,
5220.00,-1.81909911E-2,
5224.000,-1.55745167E-2,
5228.000,-1.95602309E-2,
5232.000,-1.33434068E-2,
5236.000,-1.51772406E-2,
5240.00,-1.40780667E-2,
5244.000,-1.21895988E-2,
5248.000,-1.44422054E-2,
5252.000,-1.78764034E-2,
5256.000,-1.30381016E-2,
5260.00,-1.36842746E-2,
5264.000,-1.48118986E-2,
5268.000,-1.47956898E-2,
5272.000,-8.47958401E-3,
5276.000,-1.26284128E-2,
5280.00,-1.48188397E-2,
5284.000,-1.56122325E-2,
5288.000,-1.55655453E-2,
5292.000,-1.06844669E-2,
5296.000,-1.92064568E-2,
5300.00,-1.14593692E-2,
5304.000,-1.67557001E-2,
5308.000,-1.33187519E-2,
5312.000,-1.34289013E-2,
5316.000,-1.59260482E-2,
5320.00,-1.63245574E-2,
5324.000,-1.44355018E-2,
5328.000,-1.74446665E-2,
5332.000,-1.36659378E-2,
5336.000,-1.74255036E-2,
5340.00,-1.65637210E-2,
5344.000,-1.55284172E-2,
5348.000,-1.40588954E-2,
5352.000,-1.48075745E-2,
5356.000,-1.77710894E-2,
5360.00,-1.66361984E-2,
5364.000,-1.62580572E-2,
5368.000,-1.06946398E-2,
5372.000,-1.63622256E-2,
5376.000,-1.52545776E-2,
5380.00,-1.44057292E-2,
5384.000,-1.96495503E-2,
5388.000,-1.93031020E-2,
5392.000,-1.14581240E-2,
5396.000,-1.06532127E-2,
5400.00,-1.33635020E-2,
5404.000,-1.21870162E-2,
5408.000,-1.59797408E-2,
5412.000,-1.18656689E-2,
5416.000,-1.29594756E-2,
5420.00,-1.99368559E-2,
5424.000,-1.45038338E-2,
5428.000,-1.37842186E-2,
5432.000,-1.30670527E-2,
5436.000,-1.30052585E-2,
5440.00,-1.15281334E-2,
5444.000,-1.64167564E-2,
5448.000,-1.59575474E-2,
5452.000,-1.55953914E-2,
5456.000,-9.67650488E-3,
5460.00,-1.37344915E-2,
5464.000,-1.52452132E-2,
5468.000,-1.70765370E-2,
5472.000,-1.89108755E-2,
5476.000,-1.60355847E-2,
5480.00,-1.81365199E-2,
5484.000,-1.74758937E-2,
5488.000,-1.11384587E-2,
5492.000,-1.52264368E-2,
5496.000,-1.51956445E-2,
5500.00,-1.26273241E-2,
5504.000,-1.63735170E-2,
5508.000,-1.07455300E-2,
5512.000,-1.07672522E-2,
5516.000,-1.70631763E-2,
5520.00,-1.34142311E-2,
5524.000,-1.41644478E-2,
5528.000,-1.18879108E-2,
5532.000,-1.37017611E-2,
5536.000,-1.37047786E-2,
5540.00,-1.07978778E-2,
5544.000,-1.66885741E-2,
5548.000,-1.48339299E-2,
5552.000,-1.15027223E-2,
5556.000,-1.30263073E-2,
5560.00,-1.33048818E-2,
5564.000,-1.07042463E-2,
5568.000,-1.56269874E-2,
5572.000,-1.36994403E-2,
5576.000,-1.18698198E-2,
5580.00,-1.15169026E-2,
5584.000,-9.24615655E-3,
5588.000,-1.22109624E-2,
5592.000,-1.40035599E-2,
5596.000,-1.74274407E-2,
5600.00,-9.62750241E-3,
5604.000,-1.45134451E-2,
5608.000,-1.14945546E-2,
5612.000,-1.44868838E-2,
5616.000,-1.15240412E-2,
5620.00,-9.67657845E-3,
5624.000,-1.45023679E-2,
5628.000,-1.44437486E-2,
5632.000,-1.89247783E-2,
5636.000,-2.00638976E-2,
5640.00,-1.04328049E-2,
5644.000,-1.33279702E-2,
5648.000,-1.08419331E-2,
5652.000,-1.41634485E-2,
5656.000,-1.22342939E-2,
5660.00,-1.82652902E-2,
5664.000,-1.82560831E-2,
5668.000,-1.19242612E-2,
5672.000,-1.07716788E-2,
5676.000,-1.78579707E-2,
5680.00,-1.22187911E-2,
5684.000,-1.41485892E-2,
5688.000,-1.37633318E-2,
5692.000,-1.56120369E-2,
5696.000,-1.07980100E-2,
5700.00,-9.62677598E-3,
5704.000,-1.30119333E-2,
5708.000,-1.30671673E-2,
5712.000,-1.78519543E-2,
5716.000,-1.11372638E-2,
5720.00,-1.44835748E-2,
5724.000,-1.41325574E-2,
5728.000,-1.33841047E-2,
5732.000,-1.15429675E-2,
5736.000,-1.52655169E-2,
5740.00,-1.25879720E-2,
5744.000,-1.27615454E-2,
5748.000,-1.49037568E-2,
5752.000,-1.30320089E-2,
5756.000,-1.61173344E-2,
5760.00,-1.18856598E-2,
5764.000,-1.63419917E-2,
5768.000,-1.22730965E-2,
5772.000,-1.23023614E-2,
5776.000,-7.81011488E-3,
5780.00,-1.15326662E-2,
5784.000,-1.57253388E-2,
5788.000,-1.22634694E-2,
5792.000,-1.42175332E-2,
5796.000,-1.41293621E-2,
5800.00,-1.07595138E-2,
5804.000,-1.48787042E-2,
5808.000,-1.10690910E-2,
5812.000,-1.29708666E-2,
5816.000,-1.44993570E-2,
5820.00,-9.63590387E-3,
5824.000,-1.19246244E-2,
5828.000,-1.10705784E-2,
5832.000,-1.48956003E-2,
5836.000,-8.52815807E-3,
5840.00,-1.15225771E-2,
5844.000,-1.14445891E-2,
5848.000,-1.01210782E-2,
5852.000,-1.30525166E-2,
5856.000,-1.04075866E-2,
5860.00,-8.96035507E-3,
5864.000,-9.62736458E-3,
5868.000,-9.99483652E-3,
5872.000,-1.24925375E-2,
5876.000,-1.04306052E-2,
5880.00,-1.41717223E-2,
5884.000,-8.51012208E-3,
5888.000,-7.08491495E-3,
5892.000,-1.38604492E-2,
5896.000,-5.55947609E-3,
5900.00,-1.23119671E-2,
5904.000,-1.08122891E-2,
5908.000,-8.23548995E-3,
5912.000,-9.69138555E-3,
5916.000,-9.00806673E-3,
5920.00,-1.07582938E-2,
5924.000,-8.18573404E-3,
5928.000,-1.37724495E-2,
5932.000,-9.65617225E-3,
5936.000,-1.00698136E-2,
5940.00,-1.25828600E-2,
5944.000,-9.66480933E-3,
5948.000,-8.18044320E-3,
5952.000,-1.22648869E-2,
5956.000,-8.56627896E-3,
5960.00,-5.53361699E-3,
5964.000,-1.23264063E-2,
5968.000,-1.30754197E-2,
5972.000,-1.08055845E-2,
5976.000,-1.15772272E-2,
5980.00,-8.54563434E-3,
5984.000,-9.31043271E-3,
5988.000,-1.26617644E-2,
5992.000,-5.91125246E-3,
5996.000,-9.31982882E-3,
6000.00,-9.98875499E-3,
6004.000,-1.15370983E-2,
6008.000,-5.56555670E-3,
6012.000,-1.26323085E-2,
6016.000,-7.06758536E-3,
6020.00,-1.84166129E-3,
6024.000,-1.11485496E-2,
6028.000,-9.67371929E-3,
6032.000,-1.00904424E-2,
6036.000,-1.11893686E-2,
6040.00,-8.89607240E-3,
6044.000,-6.70090318E-3,
6048.000,-7.84501899E-3,
6052.000,-7.08021503E-3,
6056.000,-8.20674002E-3,
6060.00,-1.00908997E-2,
6064.000,-5.57633070E-3,
6068.000,-7.84597453E-3,
6072.000,-1.11298244E-2,
6076.000,-7.76892947E-3,
6080.00,-1.18716862E-2,
6084.000,-8.56215414E-3,
6088.000,-1.04567604E-2,
6092.000,-5.94136491E-3,
6096.000,-7.80466478E-3,
6100.00,-8.88279174E-3,
6104.000,-1.05024809E-2,
6108.000,-1.04036946E-2,
6112.000,-9.27770324E-3,
6116.000,-8.95818137E-3,
6120.00,-1.26933893E-2,
6124.000,-1.07931225E-2,
6128.000,-1.07647488E-2,
6132.000,-5.59400115E-3,
6136.000,-4.81938478E-3,
6140.00,-1.30232526E-2,
6144.000,-8.21298361E-3,
6148.000,-8.60049203E-3,
6152.000,-4.85221716E-3,
6156.000,-1.31231751E-2,
6160.00,-1.00901723E-2,
6164.000,-9.74430982E-3,
6168.000,-8.92309751E-3,
6172.000,-7.81354122E-3,
6176.000,-5.94243687E-3,
6180.00,-1.00635374E-2,
6184.000,-7.44091021E-3,
6188.000,-9.33076534E-3,
6192.000,-1.48639362E-2,
6196.000,-5.56230778E-3,
6200.00,-4.11871402E-3,
6204.000,-1.10663325E-2,
6208.000,-1.08139301E-2,
6212.000,-9.63861775E-3,
6216.000,-6.30696723E-3,
6220.00,-1.01025216E-2,
6224.000,-6.35745935E-3,
6228.000,-4.06563887E-3,
6232.000,-2.99653457E-3,
6236.000,-9.32421070E-3,
6240.00,-1.05373980E-2,
6244.000,-1.15479073E-2,
6248.000,-8.93604383E-3,
6252.000,-1.30093629E-2,
6256.000,-7.07379216E-3,
6260.00,-4.43972740E-3,
6264.000,-1.30846640E-2,
6268.000,-5.97794354E-3,
6272.000,-7.11687980E-3,
6276.000,-1.05475932E-2,
6280.00,-1.19180605E-2,
6284.000,-7.13519566E-3,
6288.000,-5.95597504E-3,
6292.000,-8.21017195E-3,
6296.000,-7.83603732E-3,
6300.00,-1.01098288E-2,
6304.000,-2.18375586E-3,
6308.000,-1.12226726E-2,
6312.000,-5.59433037E-3,
6316.000,-1.00996708E-2,
6320.00,-1.01181604E-2,
6324.000,-1.15109859E-2,
6328.000,-1.15596717E-2,
6332.000,-8.56015552E-3,
6336.000,-1.57442577E-2,
6340.00,-8.57677124E-3,
6344.000,-8.99690669E-3,
6348.000,-1.04511278E-2,
6352.000,-5.61644137E-3,
6356.000,-9.77961812E-3,
6360.00,-7.08292099E-3,
6364.000,-9.29153711E-3,
6368.000,-8.93764757E-3,
6372.000,-1.34802470E-2,
6376.000,-7.83316605E-3,
6380.00,-5.94146736E-3,
6384.000,-8.93128198E-3,
6388.000,-1.19915446E-2,
6392.000,-1.01263346E-2,
6396.000,-7.09907943E-3,
6400.00,-1.19756972E-2,
6404.000,-2.22154125E-3,
6408.000,-5.23369713E-3,
6412.000,-8.23421869E-3,
6416.000,-9.37582273E-3,
6420.00,-8.19588453E-3,
6424.000,-1.15671018E-2,
6428.000,-4.44206642E-3,
6432.000,-5.98788960E-3,
6436.000,-5.20048244E-3,
6440.00,-8.67042225E-3,
6444.000,-1.00262184E-2,
6448.000,-8.21810868E-3,
6452.000,-1.12070488E-2,
6456.000,-9.35244188E-3,
6460.00,-8.59926175E-3,
6464.000,-9.72947013E-3,
6468.000,-7.51732755E-3,
6472.000,-6.69933902E-3,
6476.000,-6.74552098E-3,
6480.00,-1.01165818E-2,
6484.000,-1.19911721E-2,
6488.000,-1.08461007E-2,
6492.000,-4.08336567E-3,
6496.000,-3.66373663E-3,
6500.00,-5.57768391E-3,
6504.000,-1.11905700E-2,
6508.000,-8.53093155E-3,
6512.000,-1.00765126E-2,
6516.000,-1.00735966E-2,
6520.00,-1.23538952E-2,
6524.000,-8.53984989E-3,
6528.000,-9.36689880E-3,
6532.000,-7.46258209E-3,
6536.000,-8.58291518E-3,
6540.00,-1.05147576E-2,
6544.000,-5.58560342E-3,
6548.000,-7.51644652E-3,
6552.000,-7.44805904E-3,
6556.000,-2.96080159E-3,
6560.00,-7.82710407E-3,
6564.000,-8.98794737E-3,
6568.000,-7.10022589E-3,
6572.000,-7.09419465E-3,
6576.000,-1.15881860E-2,
6580.00,-6.33039372E-3,
6584.000,-1.20380418E-2,
6588.000,-6.31864276E-3,
6592.000,-2.62273313E-3,
6596.000,-9.01173707E-3,
6600.00,-9.69144888E-3,
6604.000,-7.39777414E-3,
6608.000,-7.08193844E-3,
6612.000,-7.80968787E-3,
6616.000,-2.21050554E-3,
6620.00,-5.98094659E-3,
6624.000,-9.36369412E-3,
6628.000,-1.00735044E-2,
6632.000,-4.84202290E-3,
6636.000,-7.08813220E-3,
6640.00,1.18649367E-3,
6644.000,-8.19133036E-3,
6648.000,-6.70490274E-3,
6652.000,-4.81873797E-3,
6656.000,-5.60486829E-3,
6660.00,-7.08543416E-3,
6664.000,-4.09059925E-3,
6668.000,-7.22273893E-4,
6672.000,-5.17520308E-3,
6676.000,-5.62091963E-3,
6680.00,-2.56759301E-3,
6684.000,-4.82086977E-3,
6688.000,-4.48138220E-3,
6692.000,-1.16116898E-2,
6696.000,-9.36740171E-3,
6700.00,-6.35413639E-3,
6704.000,-8.23314674E-3,
6708.000,-6.71768701E-3,
6712.000,-1.00072017E-2,
6716.000,-5.93567127E-3,
6720.00,-1.01109911E-2,
6724.000,-1.23383328E-2,
6728.000,-1.15431836E-2,
6732.000,-7.06712157E-3,
6736.000,-4.82836924E-3,
6740.00,-8.97850841E-3,
6744.000,-8.59528035E-3,
6748.000,-8.61078873E-3,
6752.000,4.28254687E-4,
6756.000,-4.50636726E-3,
6760.00,-3.30882799E-3,
6764.000,-3.72740394E-3,
6768.000,-4.44976380E-3,
6772.000,-2.99996929E-3,
6776.000,-7.09812448E-4,
6780.00,-6.33934420E-3,
6784.000,-6.68194471E-3,
6788.000,-2.27289507E-3,
6792.000,-3.36510642E-3,
6796.000,-5.60491392E-3,
6800.00,-7.13445945E-3,
6804.000,-3.74742714E-3,
6808.000,-7.08119012E-3,
6812.000,-6.33642729E-3,
6816.000,-5.26177883E-3,
6820.00,-7.06588896E-3,
6824.000,-5.61668118E-3,
6828.000,-6.37743669E-3,
6832.000,-2.24046479E-3,
6836.000,4.07695508E-4,
6840.00,-7.50390580E-3,
6844.000,-7.45822629E-3,
6848.000,-2.56135757E-3,
6852.000,-9.35801025E-3,
6856.000,3.72449285E-4,
6860.00,-2.27351021E-3,
6864.000,-5.20730764E-3,
6868.000,-8.59761611E-3,
6872.000,-2.98511540E-3,
6876.000,-2.62217387E-3,
6880.00,-5.57623152E-3,
6884.000,-5.60941501E-3,
6888.000,-2.23179907E-3,
6892.000,-5.95651334E-3,
6896.000,-6.76310947E-3,
6900.00,-8.18041526E-3,
6904.000,-3.74574424E-3,
6908.000,-8.20371322E-3,
6912.000,-7.50048272E-3,
6916.000,-4.81720082E-3,
6920.00,-1.12058306E-2,
6924.000,-2.21945974E-3,
6928.000,-7.06803054E-3,
6932.000,-6.02122303E-3,
6936.000,-3.75162810E-3,
6940.00,-8.61041155E-3,
