Labels,VMOF  O2 420 nm 10 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,9999.000,
Step,1.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

8523.000,-1.44094796E-4,
8524.000,-1.66168160E-4,
8525.000,8.63029796E-4,
8526.000,-3.61621904E-4,
8527.000,1.31997117E-3,
8528.000,1.27570669E-3,
8529.000,1.06220203E-3,
8530.00,-3.56872653E-4,
8531.000,-5.52240585E-4,
8532.000,-7.52235646E-4,
8533.000,-5.68014046E-4,
8534.000,7.83254291E-5,
8535.000,6.38701080E-4,
8536.000,-5.34934225E-4,
8537.000,1.09226978E-3,
8538.000,6.13394484E-4,
8539.000,-2.34745303E-3,
8540.00,4.71283391E-4,
8541.000,2.66030343E-4,
8542.000,8.39367975E-4,
8543.000,1.05105355E-4,
8544.000,-1.95195293E-3,
8545.000,-1.55131624E-4,
8546.000,2.62899761E-4,
8547.000,-5.49145916E-4,
8548.000,2.56578438E-4,
8549.000,2.73947197E-4,
8550.00,-5.33341721E-4,
8551.000,1.05430104E-3,
8552.000,-5.27061988E-4,
8553.000,4.64959070E-4,
8554.000,-1.48846375E-4,
8555.000,-7.22353405E-4,
8556.000,-9.28574242E-4,
8557.000,-2.37100036E-3,
8558.000,2.46802647E-5,
8559.000,-6.95562689E-4,
8560.00,-1.36120548E-3,
8561.000,-9.38030134E-4,
8562.000,-5.41243877E-4,
8563.000,-1.59853007E-4,
8564.000,-2.35062465E-3,
8565.000,9.24975175E-5,
8566.000,-3.63184925E-4,
8567.000,-1.12056464E-3,
8568.000,-3.56872653E-4,
8569.000,-2.55762902E-3,
8570.00,1.08433794E-3,
8571.000,-7.27098668E-4,
8572.000,-1.37779323E-4,
8573.000,-1.75721373E-3,
8574.000,4.49148618E-4,
8575.000,-5.00319351E-4,
8576.000,-5.39651432E-4,
8577.000,-9.55320487E-4,
8578.000,5.78052932E-5,
8579.000,8.46140465E-5,
8580.00,2.34484702E-4,
8581.000,-1.73207489E-3,
8582.000,-1.34591479E-4,
8583.000,2.78673309E-4,
8584.000,1.89310138E-3,
8585.000,-9.83655918E-4,
8586.000,9.32575960E-4,
8587.000,-1.36747328E-3,
8588.000,8.69359937E-4,
8589.000,1.42918830E-3,
8590.00,-3.50590330E-4,
8591.000,-1.25178165E-4,
8592.000,-3.66341032E-4,
8593.000,-1.31558941E-3,
8594.000,1.29151705E-3,
8595.000,-1.55450357E-3,
8596.000,1.44974317E-3,
8597.000,2.51291832E-3,
8598.000,-2.92271608E-4,
8599.000,-1.53537767E-4,
8600.00,-1.14882924E-3,
8601.000,-1.58259165E-4,
8602.000,-1.13313692E-3,
8603.000,2.72351783E-4,
8604.000,-9.63184983E-4,
8605.000,-1.34860980E-3,
8606.000,-7.47520709E-4,
8607.000,-1.93311484E-3,
8608.000,-1.33057692E-4,
8609.000,-5.71168668E-4,
8610.00,-1.33445428E-3,
8611.000,-5.44398732E-4,
8612.000,6.54488278E-4,
8613.000,1.07643649E-3,
8614.000,6.49727939E-4,
8615.000,1.06853514E-3,
8616.000,-1.13784766E-3,
8617.000,-1.13628746E-3,
8618.000,1.00351048E-4,
8619.000,1.67452160E-3,
8620.00,4.58664930E-4,
8621.000,-5.42836322E-4,
8622.000,2.59769178E-4,
8623.000,-7.22323370E-4,
8624.000,-1.36588386E-3,
8625.000,-1.53567831E-4,
8626.000,-5.45961084E-4,
8627.000,1.90733280E-3,
8628.000,-1.15513010E-3,
8629.000,-1.96456094E-3,
8630.00,-9.49076843E-4,
8631.000,-7.22353405E-4,
8632.000,1.46085105E-3,
8633.000,-1.33598375E-3,
8634.000,-5.52240585E-4,
8635.000,-1.15990057E-3,
8636.000,-5.52270620E-4,
8637.000,9.88164393E-5,
8638.000,-9.28574242E-4,
8639.000,-3.61591839E-4,
8640.00,7.04121194E-5,
8641.000,-3.17493890E-4,
8642.000,6.79736957E-4,
8643.000,2.62869638E-4,
8644.000,1.07960310E-3,
8645.000,6.73409610E-4,
8646.000,4.42884833E-4,
8647.000,-1.56235718E-3,
8648.000,8.85155518E-4,
8649.000,1.10964186E-3,
8650.00,-1.33057692E-4,
8651.000,-1.37059204E-3,
8652.000,-1.66168160E-4,
8653.000,6.97152806E-4,
8654.000,4.64959070E-4,
8655.000,-1.78076315E-3,
8656.000,-5.25499519E-4,
8657.000,-5.41243877E-4,
8658.000,4.58634808E-4,
8659.000,-1.22020305E-4,
8660.00,1.85980590E-3,
8661.000,-9.39591147E-4,
8662.000,4.49148618E-4,
8663.000,6.90795016E-4,
8664.000,-9.31726245E-4,
8665.000,-3.67904053E-4,
8666.000,-5.44398732E-4,
8667.000,-1.53537767E-4,
8668.000,7.35413196E-5,
8669.000,-9.38030134E-4,
8670.00,1.26146572E-3,
8671.000,-1.35487772E-3,
8672.000,2.61304376E-4,
8673.000,-3.42684682E-4,
8674.000,6.86064421E-4,
8675.000,6.72528622E-5,
8676.000,4.71283391E-4,
8677.000,-1.13784766E-3,
8678.000,-1.32185780E-3,
8679.000,-7.68031867E-4,
8680.00,2.09271652E-3,
8681.000,2.78673309E-4,
8682.000,-3.47434107E-4,
8683.000,-1.37377088E-3,
8684.000,-1.54667976E-3,
8685.000,9.24975175E-5,
8686.000,-5.72730962E-4,
8687.000,-1.33127521E-3,
8688.000,-1.52152881E-3,
8689.000,-1.97082013E-3,
8690.00,-9.67565647E-5,
8691.000,-1.12998637E-3,
8692.000,-1.34699035E-3,
8693.000,6.68679189E-4,
8694.000,-7.58572249E-4,
8695.000,-1.12368516E-3,
8696.000,-5.42776252E-4,
8697.000,1.07326987E-3,
8698.000,-5.30216901E-4,
8699.000,6.09344024E-5,
8700.00,-7.23915116E-4,
8701.000,-1.18504255E-3,
8702.000,8.70927412E-4,
8703.000,8.61786975E-5,
8704.000,2.53417820E-4,
8705.000,-5.42806287E-4,
8706.000,8.30193167E-5,
8707.000,4.53906745E-4,
8708.000,3.09681091E-5,
8709.000,-1.53723708E-3,
8710.00,1.28361175E-3,
8711.000,-9.71109315E-4,
8712.000,-9.33287200E-4,
8713.000,6.41237057E-5,
8714.000,9.05714813E-4,
8715.000,6.52891467E-4,
8716.000,8.36172956E-4,
8717.000,1.47186860E-3,
8718.000,1.70460145E-3,
8719.000,4.66525089E-4,
8720.00,2.92882061E-4,
8721.000,-2.14819121E-3,
8722.000,1.10014144E-3,
8723.000,4.52340784E-4,
8724.000,1.07803487E-3,
8725.000,4.38126823E-4,
8726.000,-1.54350232E-3,
8727.000,2.53447914E-4,
8728.000,9.02549480E-4,
8729.000,-1.69295628E-4,
8730.00,-1.49796519E-3,
8731.000,-2.53567682E-3,
8732.000,-2.10424443E-3,
8733.000,-5.63267036E-4,
8734.000,8.44070106E-4,
8735.000,1.07170164E-3,
8736.000,1.82334089E-3,
8737.000,-2.33805762E-3,
8738.000,1.49405561E-3,
8739.000,-7.44397403E-4,
8740.00,6.70245907E-4,
8741.000,-1.29869804E-4,
8742.000,-3.56902718E-4,
8743.000,-9.28574242E-4,
8744.000,-9.88398329E-4,
8745.000,-7.33405584E-4,
8746.000,-9.52198694E-4,
8747.000,-3.42714746E-4,
8748.000,-9.50607762E-4,
8749.000,-1.28305939E-4,
8750.00,-5.38058986E-4,
8751.000,-1.54979737E-3,
8752.000,1.68720563E-3,
8753.000,-3.31682677E-4,
8754.000,-3.55309574E-4,
8755.000,-3.23806773E-4,
8756.000,-2.14504823E-3,
8757.000,8.40875029E-4,
8758.000,2.73917103E-4,
8759.000,-1.13157660E-3,
8760.00,-1.73992536E-3,
8761.000,-1.74936361E-3,
8762.000,6.40936196E-5,
8763.000,-5.23876981E-4,
8764.000,6.62351958E-4,
8765.000,-1.78390904E-3,
8766.000,-1.15038943E-3,
8767.000,-7.14484544E-4,
8768.000,-3.31682677E-4,
8769.000,-3.60028789E-4,
8770.00,6.90795016E-4,
8771.000,-3.60058853E-4,
8772.000,1.65078533E-3,
8773.000,-1.10172050E-3,
8774.000,-1.14885927E-3,
8775.000,-5.38089080E-4,
8776.000,-1.16773136E-3,
8777.000,-1.13313692E-3,
8778.000,1.28991785E-3,
8779.000,6.65515545E-4,
8780.00,-3.64778010E-4,
8781.000,7.82953357E-5,
8782.000,4.83902229E-4,
8783.000,8.55132355E-4,
8784.000,1.33511945E-4,
8785.000,-9.50607762E-4,
8786.000,2.11333297E-3,
8787.000,-7.80614384E-4,
8788.000,7.98599649E-5,
8789.000,2.45531439E-4,
8790.00,-1.15831045E-3,
8791.000,-3.39558464E-4,
8792.000,1.08276971E-3,
8793.000,-1.58289244E-4,
8794.000,1.26780174E-3,
8795.000,-1.18832337E-4,
8796.000,-3.34839016E-4,
8797.000,-1.95824192E-3,
8798.000,-1.97549188E-3,
8799.000,-3.49057314E-4,
8800.00,1.06380042E-3,
8801.000,8.66164686E-4,
8802.000,1.45134295E-3,
8803.000,-5.66451752E-4,
8804.000,-3.28496273E-4,
8805.000,7.51360203E-5,
8806.000,6.38670928E-4,
8807.000,-3.31652613E-4,
8808.000,2.83399480E-4,
8809.000,-2.98554776E-4,
8810.00,-2.33021798E-3,
8811.000,-2.33647157E-3,
8812.000,4.42854711E-4,
8813.000,-1.35646714E-3,
8814.000,6.89228182E-4,
8815.000,-3.66341032E-4,
8816.000,7.35112335E-5,
8817.000,4.45986603E-4,
8818.000,-1.53567831E-4,
8819.000,-5.61704743E-4,
8820.00,1.28521095E-3,
8821.000,-5.27031894E-4,
8822.000,-2.18219589E-4,
8823.000,1.38171366E-3,
8824.000,-1.32500695E-3,
8825.000,6.62382110E-4,
8826.000,-1.64574347E-4,
8827.000,2.92821846E-4,
8828.000,8.39307671E-4,
8829.000,5.62106616E-5,
8830.00,8.56699771E-4,
8831.000,-1.47252504E-4,
8832.000,-1.35958614E-3,
8833.000,-1.74307148E-3,
8834.000,-1.64574347E-4,
8835.000,2.59739085E-4,
8836.000,7.04422127E-5,
8837.000,-7.64848664E-4,
8838.000,1.09380786E-3,
8839.000,-1.76347571E-3,
8840.00,-1.33027614E-4,
8841.000,3.88506087E-5,
8842.000,-1.12368516E-3,
8843.000,4.46016726E-4,
8844.000,-1.55768101E-3,
8845.000,-7.50704028E-4,
8846.000,-1.35487772E-3,
8847.000,-7.50673993E-4,
8848.000,4.68121230E-4,
8849.000,-1.95195293E-3,
8850.00,-1.53537767E-4,
8851.000,-7.38120638E-4,
8852.000,-1.29899883E-4,
8853.000,-5.38089080E-4,
8854.000,-9.34848154E-4,
8855.000,4.88660764E-4,
8856.000,4.20096658E-5,
8857.000,-5.38089080E-4,
8858.000,-1.39373238E-4,
8859.000,6.51294598E-4,
8860.00,6.24989625E-5,
8861.000,1.05903554E-3,
8862.000,-1.13628746E-3,
8863.000,-1.75092171E-3,
8864.000,2.73947197E-4,
8865.000,1.30575895E-3,
8866.000,6.46564469E-4,
8867.000,-1.54664984E-3,
8868.000,2.80268752E-4,
8869.000,-3.53716459E-4,
8870.00,2.50287325E-4,
8871.000,6.74976327E-4,
8872.000,-3.33275879E-4,
8873.000,1.86772167E-3,
8874.000,-3.20680410E-4,
8875.000,-3.58465768E-4,
8876.000,4.35741604E-5,
8877.000,6.87631255E-4,
8878.000,-7.49112398E-4,
8879.000,2.58173823E-4,
8880.00,-7.53827335E-4,
8881.000,-5.49145916E-4,
8882.000,-1.32500695E-3,
8883.000,-1.42500896E-4,
8884.000,-5.45961084E-4,
8885.000,-5.16034605E-4,
8886.000,2.46501804E-5,
8887.000,-7.39682349E-4,
8888.000,2.78673309E-4,
8889.000,-7.49112398E-4,
8890.00,1.25039311E-3,
8891.000,2.50181369E-3,
8892.000,1.48614671E-3,
8893.000,5.30515026E-5,
8894.000,6.95525669E-4,
8895.000,8.67762312E-4,
8896.000,1.45605172E-3,
8897.000,-1.34621543E-4,
8898.000,1.48140744E-3,
8899.000,-1.17268428E-4,
8900.00,1.26777147E-3,
8901.000,4.99713933E-4,
8902.000,-1.13472715E-3,
8903.000,1.66186807E-3,
8904.000,1.68717536E-3,
8905.000,-1.33601378E-3,
8906.000,-7.86890509E-4,
8907.000,2.69221142E-4,
8908.000,1.07010338E-3,
8909.000,2.46501804E-5,
8910.00,-1.94410631E-3,
8911.000,-1.37688965E-3,
8912.000,-1.34702038E-3,
8913.000,6.40936196E-5,
8914.000,6.79767109E-4,
8915.000,-1.10796187E-3,
8916.000,-9.86807514E-4,
8917.000,-1.14258844E-3,
8918.000,-1.55294489E-3,
8919.000,-1.45688682E-4,
8920.00,6.62351958E-4,
8921.000,-3.56902718E-4,
8922.000,-7.41244003E-4,
8923.000,-1.53567831E-4,
8924.000,-7.30222091E-4,
8925.000,4.33368870E-4,
8926.000,-9.42712999E-4,
8927.000,-1.16146076E-3,
8928.000,-1.11741398E-3,
8929.000,1.09799534E-4,
8930.00,-1.92994019E-3,
8931.000,-3.41151637E-4,
8932.000,-1.33916282E-3,
8933.000,4.50744701E-4,
8934.000,6.67112414E-4,
8935.000,-1.54194352E-3,
8936.000,4.69717372E-4,
8937.000,-1.36114552E-3,
8938.000,-1.98336784E-3,
8939.000,-3.42714746E-4,
8940.00,-2.14349153E-3,
8941.000,-5.39681525E-4,
8942.000,-7.55449000E-4,
8943.000,2.77077866E-4,
8944.000,4.49178740E-4,
8945.000,-1.75883167E-3,
8946.000,-5.47523494E-4,
8947.000,2.56608531E-4,
8948.000,-1.13943790E-3,
8949.000,-7.36558984E-4,
8950.00,4.83278491E-5,
8951.000,-9.20739141E-4,
8952.000,-1.34546089E-3,
8953.000,-1.23584206E-4,
8954.000,-1.76979753E-3,
8955.000,-1.58289244E-4,
8956.000,2.78392181E-5,
8957.000,1.31680281E-3,
8958.000,-1.74307148E-3,
8959.000,-1.13316695E-3,
8960.00,-1.42500896E-4,
8961.000,2.81834102E-4,
8962.000,1.28044374E-3,
8963.000,2.42370894E-4,
8964.000,-1.34387135E-3,
8965.000,1.26780174E-3,
8966.000,-1.32029818E-3,
8967.000,6.16587873E-4,
8968.000,2.88155774E-4,
8969.000,-1.35016930E-3,
8970.00,1.67609192E-3,
8971.000,-6.94000861E-4,
8972.000,-2.10424443E-3,
8973.000,-7.31783803E-4,
8974.000,1.88201270E-3,
8975.000,4.55472735E-4,
8976.000,6.89198088E-4,
8977.000,3.25325636E-5,
8978.000,2.51852587E-4,
8979.000,-1.40937074E-4,
8980.00,2.42370894E-4,
8981.000,2.97608349E-4,
8982.000,1.16148796E-4,
8983.000,-1.54038472E-3,
8984.000,6.09043127E-5,
8985.000,-5.38089080E-4,
8986.000,-5.66451752E-4,
8987.000,-7.31783803E-4,
8988.000,1.49722525E-3,
8989.000,2.93735757E-5,
8990.00,-1.39260315E-3,
8991.000,-1.15674433E-4,
8992.000,-9.39591147E-4,
8993.000,-3.45840934E-4,
8994.000,-1.72263617E-3,
8995.000,2.37675282E-4,
8996.000,-7.45959056E-4,
8997.000,-1.14885927E-3,
8998.000,-1.34591479E-4,
8999.000,1.27570669E-3,
9000.00,-1.69295628E-4,
9001.000,-1.29899883E-4,
9002.000,4.60230920E-4,
9003.000,-3.50590330E-4,
9004.000,-5.42806287E-4,
9005.000,1.71408500E-3,
9006.000,-3.03304667E-4,
9007.000,1.51734575E-5,
9008.000,4.58664930E-4,
9009.000,-3.39528400E-4,
9010.00,1.47826807E-3,
9011.000,-1.33760332E-3,
9012.000,4.50744701E-4,
9013.000,8.47204879E-4,
9014.000,-1.39343159E-4,
9015.000,-9.55320487E-4,
9016.000,-9.38000157E-4,
9017.000,1.46555994E-3,
9018.000,-1.13001640E-3,
9019.000,-1.11579360E-3,
9020.00,-9.71079338E-4,
9021.000,-3.11180949E-4,
9022.000,-5.41213842E-4,
9023.000,-2.36001960E-3,
9024.000,-5.39621396E-4,
9025.000,-7.53857312E-4,
9026.000,-5.22314513E-4,
9027.000,8.67792463E-4,
9028.000,-5.53863007E-4,
9029.000,-9.14434961E-4,
9030.00,-1.15041947E-3,
9031.000,-9.53729555E-4,
9032.000,6.71842834E-4,
9033.000,2.34454608E-4,
9034.000,1.10810366E-3,
9035.000,-1.76979753E-3,
9036.000,-9.47455876E-4,
9037.000,-2.12780503E-3,
9038.000,-1.34857988E-3,
9039.000,-7.31783803E-4,
9040.00,1.87249528E-3,
9041.000,-9.63184983E-4,
9042.000,-1.23584206E-4,
9043.000,-1.16143073E-3,
9044.000,-1.75406772E-3,
9045.000,-2.35532224E-3,
9046.000,-7.49112398E-4,
9047.000,-1.93781697E-3,
9048.000,-1.75721373E-3,
9049.000,7.19767195E-5,
9050.00,-1.17268428E-4,
9051.000,-3.67904053E-4,
9052.000,-1.45658618E-4,
9053.000,-9.52198694E-4,
9054.000,6.75006479E-4,
9055.000,1.06063392E-3,
9056.000,-5.44368697E-4,
9057.000,6.48131128E-4,
9058.000,2.78673309E-4,
9059.000,2.78703403E-4,
9060.00,-1.16461108E-3,
9061.000,4.44450765E-4,
9062.000,4.55472735E-4,
9063.000,6.73409610E-4,
9064.000,-1.95036561E-3,
9065.000,-7.36498914E-4,
9066.000,-1.63010598E-4,
9067.000,-9.47485911E-4,
9068.000,-1.39373238E-4,
9069.000,-5.45991119E-4,
9070.00,-1.95354014E-3,
9071.000,-2.33647157E-3,
9072.000,-1.73207489E-3,
9073.000,-2.15917733E-3,
9074.000,-1.14099821E-3,
9075.000,-3.56872653E-4,
9076.000,4.83932352E-4,
9077.000,-2.35376623E-3,
9078.000,-1.29899883E-4,
9079.000,-7.57040631E-4,
9080.00,-1.34387135E-3,
9081.000,-9.23861167E-4,
9082.000,-1.40906996E-4,
9083.000,-3.55309574E-4,
9084.000,-7.33375549E-4,
9085.000,-1.93781697E-3,
9086.000,-1.16302096E-3,
9087.000,6.54488278E-4,
9088.000,-1.64544283E-4,
9089.000,1.27093948E-3,
9090.00,-5.55425358E-4,
9091.000,-5.44398732E-4,
9092.000,-5.39651432E-4,
9093.000,-1.33916282E-3,
9094.000,5.46160372E-5,
9095.000,-5.60112356E-4,
9096.000,-3.44307919E-4,
9097.000,2.70816556E-4,
9098.000,6.70245907E-4,
9099.000,6.68679189E-4,
9100.00,7.01883517E-4,
9101.000,-7.60133844E-4,
9102.000,4.55472735E-4,
9103.000,-1.04696752E-4,
9104.000,-7.41244003E-4,
9105.000,-1.73680915E-3,
9106.000,5.02816110E-4,
9107.000,2.09231788E-4,
9108.000,-2.17330595E-3,
9109.000,-1.33916282E-3,
9110.00,-1.15200970E-3,
9111.000,8.77433486E-5,
9112.000,-5.47553529E-4,
9113.000,8.66164686E-4,
9114.000,-1.32029818E-3,
9115.000,2.36110092E-4,
9116.000,1.29942247E-3,
9117.000,4.36042465E-5,
9118.000,4.60200798E-4,
9119.000,2.69221142E-4,
9120.00,4.71283391E-4,
9121.000,-9.52168659E-4,
9122.000,-2.16546352E-3,
9123.000,-1.13313692E-3,
9124.000,-1.48816311E-4,
9125.000,-9.41182079E-4,
9126.000,8.48802389E-4,
9127.000,-1.09694933E-3,
9128.000,-9.34878190E-4,
9129.000,-9.45894921E-4,
9130.00,1.07167149E-3,
9131.000,1.64915458E-3,
9132.000,2.30556689E-5,
9133.000,-5.33341721E-4,
9134.000,2.81804008E-4,
9135.000,6.52921561E-4,
9136.000,-3.17493890E-4,
9137.000,6.57591561E-4,
9138.000,6.62351958E-4,
9139.000,4.83932352E-4,
9140.00,9.00951738E-4,
9141.000,-1.33057692E-4,
9142.000,1.07323972E-3,
9143.000,-5.61704743E-4,
9144.000,-1.15516002E-3,
9145.000,-3.36402154E-4,
9146.000,-3.23806773E-4,
9147.000,2.45591626E-4,
9148.000,-5.45931049E-4,
9149.000,-3.34839016E-4,
9150.00,-1.34387135E-3,
9151.000,-1.76506373E-3,
9152.000,-1.15041947E-3,
9153.000,-9.58502351E-4,
9154.000,4.30206972E-4,
9155.000,1.68243400E-3,
9156.000,-3.63184925E-4,
9157.000,-1.14258844E-3,
9158.000,-2.14190502E-3,
9159.000,-7.27098668E-4,
9160.00,-1.13157660E-3,
9161.000,-1.55131624E-4,
9162.000,-5.68014046E-4,
9163.000,6.84467494E-4,
9164.000,-1.13787770E-3,
9165.000,1.04643020E-3,
9166.000,1.70937344E-3,
9167.000,-7.34937203E-4,
9168.000,2.46501804E-5,
9169.000,-1.14110502E-4,
9170.00,-2.35215062E-3,
9171.000,-7.49112398E-4,
9172.000,6.57591561E-4,
9173.000,-3.41121573E-4,
9174.000,2.40835783E-4,
9175.000,-7.42805714E-4,
9176.000,-3.23776709E-4,
9177.000,-5.23937051E-4,
9178.000,-7.33375549E-4,
9179.000,-1.37374084E-3,
9180.00,4.83902229E-4,
9181.000,-7.38090603E-4,
9182.000,2.77107960E-4,
9183.000,4.50744701E-4,
9184.000,-3.50590330E-4,
9185.000,4.77577705E-4,
9186.000,4.99224516E-5,
9187.000,-3.52183444E-4,
9188.000,2.43966206E-4,
9189.000,-3.42714746E-4,
9190.00,4.76011657E-4,
9191.000,-9.75791831E-4,
9192.000,6.72528622E-5,
9193.000,-7.28630344E-4,
9194.000,-1.59822943E-4,
9195.000,1.66183792E-3,
9196.000,1.14284968E-3,
9197.000,1.08276971E-3,
9198.000,1.45288231E-3,
9199.000,5.14869753E-5,
9200.00,-3.41091509E-4,
9201.000,-7.36528949E-4,
9202.000,-3.36372090E-4,
9203.000,4.53906745E-4,
9204.000,-5.41243877E-4,
9205.000,7.67006277E-5,
9206.000,-1.12527551E-3,
9207.000,-3.28526337E-4,
9208.000,-5.36496635E-4,
9209.000,-1.57024071E-3,
9210.00,1.47820765E-3,
9211.000,-1.59697747E-3,
9212.000,-1.53408945E-3,
9213.000,-7.34937203E-4,
9214.000,2.43936112E-4,
9215.000,-3.77736846E-3,
9216.000,-1.63010598E-4,
9217.000,-7.14484544E-4,
9218.000,2.25033495E-4,
9219.000,1.70143030E-3,
9220.00,1.69191696E-3,
9221.000,5.46461233E-5,
9222.000,-3.50560265E-4,
9223.000,6.49727939E-4,
9224.000,-1.75610650E-4,
9225.000,-1.56394590E-3,
9226.000,-5.12879575E-4,
9227.000,-1.54353224E-3,
9228.000,-3.55309574E-4,
9229.000,5.30214165E-5,
9230.00,2.72381876E-4,
9231.000,1.29468529E-3,
9232.000,8.78825202E-4,
9233.000,-1.13469712E-3,
9234.000,-1.37688965E-3,
9235.000,1.04640005E-3,
9236.000,-1.18862416E-4,
9237.000,1.07643649E-3,
9238.000,-3.91559064E-4,
9239.000,-2.76611908E-3,
9240.00,-1.72734063E-3,
9241.000,-5.49115881E-4,
9242.000,-1.14414864E-3,
9243.000,-1.29869804E-4,
9244.000,8.63029796E-4,
9245.000,-5.34934225E-4,
9246.000,-7.36528949E-4,
9247.000,1.01975929E-4,
9248.000,1.09857309E-3,
9249.000,6.68649038E-4,
9250.00,-3.58435704E-4,
9251.000,-3.60028789E-4,
9252.000,-1.15831045E-3,
9253.000,-1.25178165E-4,
9254.000,1.06063392E-3,
9255.000,2.81834102E-4,
9256.000,-7.52295717E-4,
9257.000,5.14869753E-5,
9258.000,-2.94316607E-3,
9259.000,-1.58124138E-3,
9260.00,-1.94099161E-3,
9261.000,8.69359937E-4,
9262.000,5.14869753E-5,
9263.000,2.53447914E-4,
9264.000,-1.45658618E-4,
9265.000,6.73409610E-4,
9266.000,-9.19118058E-4,
9267.000,1.29625422E-3,
9268.000,6.56581906E-5,
9269.000,5.14869753E-5,
9270.00,-1.36215473E-4,
9271.000,-1.71008101E-3,
9272.000,-1.82321493E-3,
9273.000,1.25989690E-3,
9274.000,7.35714057E-5,
9275.000,-1.14258844E-3,
9276.000,-7.42835749E-4,
9277.000,-1.96135673E-3,
9278.000,-9.41212114E-4,
9279.000,-9.31696210E-4,
9280.00,5.46461233E-5,
9281.000,-9.12843854E-4,
9282.000,4.58634808E-4,
9283.000,4.58664930E-4,
9284.000,-1.18033227E-3,
9285.000,1.69985986E-3,
9286.000,-5.33371756E-4,
9287.000,8.61492474E-4,
9288.000,5.93397563E-5,
9289.000,-3.26933106E-4,
9290.00,7.04121194E-5,
9291.000,-3.44277854E-4,
9292.000,6.76603406E-4,
9293.000,2.08954257E-3,
9294.000,1.06217188E-3,
9295.000,-1.37809388E-4,
9296.000,2.37645188E-4,
9297.000,-1.33057692E-4,
9298.000,4.27045074E-4,
9299.000,1.06220203E-3,
9300.00,-1.40937074E-4,
9301.000,6.93928683E-4,
9302.000,8.53534788E-4,
9303.000,-5.63297071E-4,
9304.000,-7.31783803E-4,
9305.000,6.72528622E-5,
9306.000,8.14546802E-5,
9307.000,4.51687447E-5,
9308.000,-1.31463748E-4,
9309.000,6.48161280E-4,
9310.00,-1.12053461E-3,
9311.000,-1.37688965E-3,
9312.000,2.64495146E-4,
9313.000,-3.39558464E-4,
9314.000,-3.53716459E-4,
9315.000,-5.44368697E-4,
9316.000,-5.63297071E-4,
9317.000,-7.36498914E-4,
9318.000,6.40635335E-5,
9319.000,7.51360203E-5,
9320.00,-3.63214989E-4,
9321.000,-1.38321717E-3,
9322.000,-1.39373238E-4,
9323.000,-9.42743034E-4,
9324.000,-9.25422180E-4,
9325.000,-1.75721373E-3,
9326.000,-3.20650346E-4,
9327.000,-7.69593462E-4,
9328.000,-7.33375549E-4,
9329.000,-1.15987065E-3,
9330.00,-5.30216901E-4,
9331.000,7.67006277E-5,
9332.000,8.78825202E-4,
9333.000,5.30515026E-5,
9334.000,2.40805690E-4,
9335.000,4.58664930E-4,
9336.000,2.75512546E-4,
9337.000,-1.12212496E-3,
9338.000,-1.64574347E-4,
9339.000,4.90196748E-4,
9340.00,6.84497645E-4,
9341.000,-1.14726904E-3,
9342.000,7.35714057E-5,
9343.000,-9.77352727E-4,
9344.000,-1.15044951E-3,
9345.000,-2.14977795E-3,
9346.000,2.83429574E-4,
9347.000,4.82336152E-4,
9348.000,-5.31779311E-4,
9349.000,-1.17562199E-3,
9350.00,-5.45961084E-4,
9351.000,-3.82091210E-4,
9352.000,8.56729923E-4,
9353.000,8.70927412E-4,
9354.000,-9.66366730E-4,
9355.000,6.87631255E-4,
9356.000,-1.59697747E-3,
9357.000,-2.33332976E-3,
9358.000,-9.14434961E-4,
9359.000,1.47663802E-3,
9360.00,4.52340784E-4,
9361.000,-5.68014046E-4,
9362.000,-1.33916282E-3,
9363.000,-1.74151338E-3,
9364.000,-9.67927626E-4,
9365.000,-7.71154999E-4,
9366.000,-3.28496273E-4,
9367.000,-1.74151338E-3,
9368.000,3.00739193E-4,
9369.000,-3.59998754E-4,
9370.00,1.07486825E-3,
9371.000,-7.49082363E-4,
9372.000,6.88174405E-5,
9373.000,2.64465052E-4,
9374.000,2.26568547E-4,
9375.000,1.27730577E-3,
9376.000,-7.17608084E-4,
9377.000,3.09681091E-5,
9378.000,-1.11267297E-3,
9379.000,-1.97234727E-3,
9380.00,-2.15292093E-3,
9381.000,4.61766816E-4,
9382.000,-1.67731909E-4,
9383.000,-3.36402154E-4,
9384.000,-9.60063189E-4,
9385.000,-1.73366291E-3,
9386.000,-1.35958614E-3,
9387.000,-1.71951996E-3,
9388.000,2.42370894E-4,
9389.000,-1.13001640E-3,
9390.00,-1.95195293E-3,
9391.000,8.34575447E-4,
9392.000,-1.15513010E-3,
9393.000,1.03846902E-3,
9394.000,8.61786975E-5,
9395.000,-1.45658618E-4,
9396.000,4.71283391E-4,
