Labels,VMOF  Air 420 nm 40 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,39996.0000,
Step,4.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

22988.0000,-1.94690758E-4,
22992.0000,9.54139745E-4,
22996.0000,1.56020059E-3,
2.3E04,2.74776993E-3,
23004.0000,-2.39065950E-4,
23008.0000,9.67539265E-4,
23012.0000,4.54710564E-3,
23016.0000,-4.43568919E-3,
23020.000,5.77524304E-3,
23024.0000,1.61218189E-3,
23028.0000,2.77944515E-3,
23032.0000,-2.27399170E-4,
23036.0000,2.72856932E-3,
23040.000,1.57922530E-3,
23044.0000,-4.43587964E-3,
23048.0000,2.79530184E-3,
23052.0000,2.75893812E-3,
23056.0000,3.27117712E-4,
23060.000,-3.22429021E-3,
23064.0000,-2.20516231E-4,
23068.0000,3.56999459E-4,
23072.0000,3.34796449E-3,
23076.0000,-5.64291654E-3,
23080.000,1.55120611E-3,
23084.0000,-2.62192497E-3,
23088.0000,3.44493164E-4,
23092.0000,1.55109877E-3,
23096.0000,-8.48108903E-4,
2.31E04,3.34737892E-3,
23104.0000,1.52731128E-3,
23108.0000,-3.20329028E-3,
23112.0000,3.93325044E-3,
23116.0000,9.40205762E-4,
23120.000,9.58180928E-4,
23124.0000,-5.04352758E-3,
23128.0000,6.32999232E-3,
23132.0000,6.30460493E-3,
23136.0000,-2.41395101E-4,
23140.000,3.66145832E-4,
23144.0000,-4.98941215E-3,
23148.0000,-1.46778394E-3,
23152.0000,1.55541382E-3,
23156.0000,-7.46408477E-3,
23160.000,2.18363968E-3,
23164.0000,9.79381730E-4,
23168.0000,-1.41227560E-3,
23172.0000,-7.78549118E-4,
23176.0000,1.53247616E-3,
23180.000,3.66145832E-4,
23184.0000,-8.37285013E-4,
23188.0000,-8.23211216E-4,
23192.0000,3.33654438E-3,
23196.0000,-8.18620203E-4,
2.32E04,-2.59981432E-4,
23204.0000,-1.45689235E-3,
23208.0000,-2.63679097E-3,
23212.0000,9.60180070E-4,
23216.0000,-2.13473279E-4,
23220.000,3.81291844E-4,
23224.0000,9.76897078E-4,
23228.0000,-5.01486799E-3,
23232.0000,3.34595912E-3,
23236.0000,5.13791293E-3,
23240.000,-3.84538807E-3,
23244.0000,2.14746175E-3,
23248.0000,5.13727870E-3,
23252.0000,-1.42293936E-3,
23256.0000,-2.56717391E-3,
23260.000,9.60827398E-4,
23264.0000,-5.60935820E-3,
23268.0000,-8.41938716E-4,
23272.0000,-3.81674804E-3,
23276.0000,-3.22021474E-3,
23280.000,2.16876622E-3,
23284.0000,2.76651396E-3,
23288.0000,-2.03607976E-3,
23292.0000,-1.39882672E-3,
23296.0000,-1.96130434E-3,
2.33E04,-2.00342713E-3,
23304.0000,-1.43560069E-3,
23308.0000,-1.98481954E-3,
23312.0000,-5.54271135E-3,
23316.0000,-1.41297851E-3,
23320.000,2.75972812E-3,
23324.0000,-7.92141887E-4,
23328.0000,2.14185007E-3,
23332.0000,-8.09275894E-4,
23336.0000,-2.02663918E-3,
23340.000,-2.01744726E-3,
23344.0000,-1.43011950E-3,
23348.0000,3.61683720E-4,
23352.0000,-2.64522829E-3,
23356.0000,5.73867001E-3,
23360.000,2.79067201E-3,
23364.0000,-4.36568214E-3,
23368.0000,3.37067409E-3,
23372.0000,3.36871273E-3,
23376.0000,5.12728095E-3,
23380.000,3.83737788E-4,
23384.0000,-2.66596489E-3,
23388.0000,3.91365634E-3,
23392.0000,1.55521731E-3,
23396.0000,3.30327399E-4,
2.34E04,-5.62836928E-3,
23404.0000,1.53197150E-3,
23408.0000,3.96815827E-3,
23412.0000,-5.63270738E-3,
23416.0000,5.15145063E-3,
23420.000,-2.29592188E-4,
23424.0000,-2.02687993E-3,
23428.0000,1.56436244E-3,
23432.0000,-8.32572754E-4,
23436.0000,-3.77902016E-3,
23440.000,-1.97348418E-4,
23444.0000,-1.04324305E-2,
23448.0000,-4.41830792E-3,
23452.0000,9.81538789E-4,
23456.0000,3.33295367E-3,
23460.000,-7.96693086E-4,
23464.0000,-2.01739231E-3,
23468.0000,3.33550177E-3,
23472.0000,-3.19880061E-3,
23476.0000,-4.44059446E-3,
23480.000,-3.79592855E-3,
23484.0000,9.70883237E-4,
23488.0000,-3.22021195E-3,
23492.0000,-4.40693414E-3,
23496.0000,3.30412557E-4,
2.35E04,-8.17082881E-4,
23504.0000,-2.29538724E-4,
23508.0000,2.14276114E-3,
23512.0000,-2.08892117E-4,
23516.0000,9.29018774E-4,
23520.000,6.39209151E-3,
23524.0000,9.10008559E-4,
23528.0000,9.96774412E-4,
23532.0000,-2.05902150E-3,
23536.0000,9.52191418E-4,
23540.000,2.14648480E-3,
23544.0000,-3.83073022E-3,
23548.0000,6.94491295E-3,
23552.0000,-4.38632723E-3,
23556.0000,-8.12394021E-4,
23560.000,3.58470308E-4,
23564.0000,3.32471053E-3,
23568.0000,4.51522833E-3,
23572.0000,4.51125251E-3,
23576.0000,3.55124619E-4,
23580.000,-2.02675420E-3,
23584.0000,9.51545313E-4,
23588.0000,-1.41910266E-3,
23592.0000,3.97987152E-3,
23596.0000,-1.43633306E-3,
2.36E04,-7.44304620E-3,
23604.0000,-2.83518748E-4,
23608.0000,-2.41359390E-4,
23612.0000,-2.62933434E-3,
23616.0000,1.55521603E-3,
23620.000,9.67504864E-4,
23624.0000,-2.39059067E-4,
23628.0000,-3.19231069E-3,
23632.0000,-7.39965495E-3,
23636.0000,-2.56619020E-3,
23640.000,-1.44094706E-3,
23644.0000,-2.62107654E-3,
23648.0000,-6.76015997E-3,
23652.0000,1.61640288E-3,
23656.0000,-8.51181918E-4,
23660.000,-3.79054411E-3,
23664.0000,-3.80480592E-3,
23668.0000,-2.01265630E-3,
23672.0000,-4.37782006E-3,
23676.0000,-2.32055434E-4,
23680.000,-3.83380265E-3,
23684.0000,-1.38957158E-3,
23688.0000,-3.23014101E-3,
23692.0000,-2.08668222E-4,
23696.0000,-2.60227523E-3,
2.37E04,-6.29503746E-3,
23704.0000,-1.45227078E-3,
23708.0000,-3.25877010E-3,
23712.0000,-1.39584008E-3,
23716.0000,-2.01744772E-3,
23720.000,3.35931242E-3,
23724.0000,1.62059173E-3,
23728.0000,-8.31078098E-4,
23732.0000,3.34072788E-3,
23736.0000,-5.03919600E-3,
23740.000,-2.60609412E-3,
23744.0000,-6.17376249E-3,
23748.0000,-3.85724101E-3,
23752.0000,7.56918313E-3,
23756.0000,-2.61922693E-3,
23760.000,1.00016070E-3,
23764.0000,6.33202540E-3,
23768.0000,2.75540864E-3,
23772.0000,-3.25602526E-3,
23776.0000,-1.40747393E-3,
23780.000,-3.80284316E-3,
23784.0000,-2.01724586E-3,
23788.0000,2.79155164E-3,
23792.0000,-3.81260714E-3,
23796.0000,3.37789929E-3,
2.38E04,4.51108767E-3,
23804.0000,1.56465592E-3,
23808.0000,-1.44019013E-3,
23812.0000,2.16072379E-3,
23816.0000,-3.85122187E-3,
23820.000,3.76928190E-4,
23824.0000,9.68783279E-4,
23828.0000,1.56870729E-3,
23832.0000,-2.00794451E-3,
23836.0000,2.74393917E-3,
23840.000,-2.59966851E-4,
23844.0000,3.48835601E-4,
23848.0000,2.70478544E-3,
23852.0000,2.17576255E-3,
23856.0000,5.12719201E-3,
23860.000,9.74330178E-4,
23864.0000,1.55040855E-3,
23868.0000,3.61662300E-4,
23872.0000,-2.20516231E-4,
23876.0000,4.55258973E-3,
23880.000,1.55525922E-3,
23884.0000,3.94123141E-3,
23888.0000,4.54724999E-3,
23892.0000,2.74709170E-3,
23896.0000,9.32453107E-3,
2.39E04,9.63524391E-4,
23904.0000,2.74711964E-3,
23908.0000,1.59709505E-3,
23912.0000,-4.35843412E-3,
23916.0000,-2.06446362E-4,
23920.000,3.95411719E-3,
23924.0000,-2.61909491E-3,
23928.0000,-2.64053256E-3,
23932.0000,-2.64149671E-3,
23936.0000,9.56186734E-4,
23940.000,9.36925528E-4,
23944.0000,-8.13976570E-4,
23948.0000,-2.48392025E-4,
23952.0000,-8.07680713E-4,
23956.0000,2.76646949E-3,
23960.000,-5.60464291E-3,
23964.0000,-2.61722901E-3,
23968.0000,4.59417282E-3,
23972.0000,-4.41067759E-3,
23976.0000,2.15652282E-3,
23980.000,-2.66017392E-3,
23984.0000,2.75794044E-3,
23988.0000,-2.64895032E-3,
23992.0000,-5.05389646E-3,
23996.0000,-1.09916674E-2,
2.4E04,-2.25082054E-4,
24004.0000,-4.42632195E-3,
24008.0000,9.58157179E-4,
24012.0000,2.15131394E-3,
24016.0000,2.17579911E-3,
24020.000,-2.76417326E-4,
24024.0000,5.17470855E-3,
24028.0000,-8.77814484E-4,
24032.0000,-2.60687759E-3,
24036.0000,3.44275642E-4,
24040.000,2.15403293E-3,
24044.0000,-1.45550701E-3,
24048.0000,9.39556223E-4,
24052.0000,-4.40559536E-3,
24056.0000,-3.80990957E-3,
24060.000,9.49524576E-4,
24064.0000,-1.99412089E-3,
24068.0000,-2.50647980E-4,
24072.0000,1.48525124E-3,
24076.0000,4.53055417E-3,
24080.000,-7.85948359E-4,
24084.0000,9.61564714E-4,
24088.0000,6.32737996E-3,
24092.0000,9.66863066E-4,
24096.0000,-2.01286306E-3,
2.41E04,5.07229660E-3,
24104.0000,-1.42135238E-3,
24108.0000,1.53636991E-3,
24112.0000,9.58815101E-4,
24116.0000,-2.57518678E-3,
24120.000,-2.05012015E-3,
24124.0000,9.91440495E-4,
24128.0000,-5.62302768E-3,
24132.0000,2.19515245E-3,
24136.0000,4.53785621E-3,
24140.000,2.17944919E-3,
24144.0000,9.46754590E-4,
24148.0000,1.54174468E-3,
24152.0000,-8.17126478E-4,
24156.0000,-2.59587448E-3,
24160.000,-2.06473036E-4,
24164.0000,-2.58652074E-3,
24168.0000,1.56923337E-3,
24172.0000,9.82115394E-4,
24176.0000,-7.90751365E-4,
24180.000,3.95771535E-3,
24184.0000,1.56486663E-3,
24188.0000,-9.75029543E-3,
24192.0000,-8.37108935E-4,
24196.0000,-2.22795454E-4,
2.42E04,-2.01759627E-3,
24204.0000,-8.09296034E-4,
24208.0000,-2.01504066E-4,
24212.0000,3.35198874E-3,
24216.0000,-1.41287269E-3,
24220.000,2.75430293E-3,
24224.0000,-2.58999225E-3,
24228.0000,-2.61077704E-3,
24232.0000,9.31565126E-4,
24236.0000,2.75355252E-3,
24240.000,-2.03144574E-3,
24244.0000,-8.23251554E-4,
24248.0000,3.35207442E-3,
24252.0000,4.57264204E-3,
24256.0000,-1.96597492E-3,
24260.000,-8.40347144E-4,
24264.0000,-3.19875660E-3,
24268.0000,2.14372692E-3,
24272.0000,-8.32656398E-4,
24276.0000,-2.63213669E-3,
24280.000,-6.21266477E-3,
24284.0000,-2.62110308E-3,
24288.0000,-3.19109741E-3,
24292.0000,3.60168691E-4,
24296.0000,-3.22241406E-3,
2.43E04,-2.36707405E-4,
24304.0000,3.67803033E-4,
24308.0000,1.55040377E-3,
24312.0000,1.56967738E-3,
24316.0000,-2.46015465E-4,
24320.000,-2.58285413E-3,
24324.0000,-8.15446663E-4,
24328.0000,5.11334557E-3,
24332.0000,3.67632718E-4,
24336.0000,-8.24817340E-4,
24340.000,7.55210966E-3,
24344.0000,-3.23780254E-3,
24348.0000,2.16968916E-3,
24352.0000,2.76749837E-3,
24356.0000,-2.00305250E-3,
24360.000,2.16239947E-3,
24364.0000,9.38899524E-4,
24368.0000,-4.42764396E-3,
24372.0000,2.13620136E-3,
24376.0000,9.54184157E-4,
24380.000,-8.28007411E-4,
24384.0000,-1.97059941E-3,
24388.0000,-3.19870166E-3,
24392.0000,-8.06255208E-4,
24396.0000,-2.63204891E-3,
2.44E04,1.57911784E-3,
24404.0000,-2.41439804E-4,
24408.0000,2.74711964E-3,
24412.0000,-2.15638473E-4,
24416.0000,-5.61916688E-3,
24420.000,-6.19274937E-3,
24424.0000,3.92171135E-3,
24428.0000,-6.79187523E-3,
24432.0000,5.10008307E-3,
24436.0000,9.84931365E-4,
24440.000,-1.99412089E-3,
24444.0000,3.94719746E-3,
24448.0000,-1.45176437E-3,
24452.0000,-4.99406317E-3,
24456.0000,-5.61320968E-3,
24460.000,3.33578937E-4,
24464.0000,2.19617155E-3,
24468.0000,-4.96814586E-3,
24472.0000,9.89580876E-4,
24476.0000,3.48987436E-4,
24480.000,-2.38970024E-4,
24484.0000,-2.62739044E-3,
24488.0000,9.58162360E-4,
24492.0000,-2.01282580E-3,
24496.0000,3.38929496E-3,
2.45E04,3.92950140E-3,
24504.0000,2.78335717E-3,
24508.0000,-2.63501401E-3,
24512.0000,-5.58087556E-3,
24516.0000,-3.77852493E-3,
24520.000,1.56052981E-3,
24524.0000,-1.44488597E-3,
24528.0000,3.70615540E-4,
24532.0000,-2.01258436E-3,
24536.0000,-3.80273024E-3,
24540.000,-3.81168909E-3,
24544.0000,3.38274840E-4,
24548.0000,4.35473048E-4,
24552.0000,-2.57279375E-3,
24556.0000,3.31231812E-3,
24560.000,-3.21150781E-3,
24564.0000,-1.99846248E-3,
24568.0000,-2.05019233E-3,
24572.0000,-2.60331528E-3,
24576.0000,-5.58474055E-3,
24580.000,-8.18593078E-4,
24584.0000,-1.40520942E-3,
24588.0000,3.53566400E-4,
24592.0000,-8.62201501E-4,
24596.0000,9.86810192E-4,
2.46E04,-3.84719437E-3,
24604.0000,2.19150726E-3,
24608.0000,-2.61899433E-3,
24612.0000,3.81269172E-4,
24616.0000,4.56626294E-3,
24620.000,-1.97085305E-4,
24624.0000,3.72528535E-4,
24628.0000,-2.62760930E-3,
24632.0000,-3.81690613E-3,
24636.0000,3.63206229E-4,
24640.000,3.34334536E-3,
24644.0000,4.52831760E-3,
24648.0000,3.97173176E-3,
24652.0000,3.61480896E-4,
24656.0000,-2.01747729E-3,
24660.000,-1.43821747E-3,
24664.0000,3.77229240E-4,
24668.0000,-1.40731933E-3,
24672.0000,-4.41228412E-3,
24676.0000,-2.53077247E-4,
24680.000,-2.63675116E-3,
24684.0000,3.46014189E-4,
24688.0000,-8.49567528E-4,
24692.0000,9.96154849E-4,
24696.0000,3.96698434E-3,
2.47E04,-8.63884168E-4,
24704.0000,2.19511613E-3,
24708.0000,-1.42205064E-3,
24712.0000,2.18575983E-3,
24716.0000,-1.44629215E-3,
24720.000,1.57964823E-3,
24724.0000,-2.59870337E-3,
24728.0000,-1.43688195E-3,
24732.0000,-3.79824149E-3,
24736.0000,4.54415195E-3,
24740.000,2.74784467E-3,
24744.0000,-2.39120112E-4,
24748.0000,3.66157386E-4,
24752.0000,-8.07727920E-4,
24756.0000,-4.99349926E-3,
24760.000,-2.53071397E-4,
24764.0000,3.67632834E-4,
24768.0000,-2.02695094E-3,
24772.0000,-1.43413001E-3,
24776.0000,-2.00794451E-3,
24780.000,-4.98929899E-3,
24784.0000,-3.77448765E-3,
24788.0000,-3.82365705E-3,
24792.0000,1.54115190E-3,
24796.0000,5.75052481E-3,
2.48E04,4.54016449E-3,
24804.0000,3.58493533E-4,
24808.0000,1.55568728E-3,
24812.0000,9.89620690E-4,
24816.0000,-3.79986595E-3,
24820.000,3.79907142E-4,
24824.0000,-2.46083568E-4,
24828.0000,-4.38464386E-3,
24832.0000,-2.46021169E-4,
24836.0000,1.51338195E-3,
24840.000,-2.00794474E-3,
24844.0000,9.82788973E-4,
24848.0000,1.55505817E-3,
24852.0000,-2.59582908E-3,
24856.0000,-8.32548307E-4,
24860.000,-2.63496139E-3,
24864.0000,-2.67516123E-3,
24868.0000,-8.42012058E-4,
24872.0000,-2.09246809E-3,
24876.0000,-8.21762136E-4,
24880.000,1.56020187E-3,
24884.0000,1.55537308E-3,
24888.0000,2.76543503E-3,
24892.0000,2.13989499E-3,
24896.0000,1.57025654E-3,
2.49E04,9.55494063E-4,
24904.0000,2.14457652E-3,
24908.0000,-1.85585959E-4,
24912.0000,-1.41440937E-3,
24916.0000,-2.34404637E-4,
24920.000,-2.04043603E-3,
24924.0000,-2.60501332E-3,
24928.0000,-8.26359377E-4,
24932.0000,-8.06192402E-4,
24936.0000,-2.60890089E-3,
24940.000,-2.01266469E-3,
24944.0000,-2.02686596E-3,
24948.0000,2.13990943E-3,
24952.0000,-2.85820104E-4,
24956.0000,-5.62376762E-3,
24960.000,9.68858018E-4,
24964.0000,1.54156249E-3,
24968.0000,9.59580590E-4,
24972.0000,-3.86469695E-3,
24976.0000,3.35465558E-3,
24980.000,-1.44099549E-3,
24984.0000,-3.18143819E-3,
24988.0000,-4.42600623E-3,
24992.0000,-8.42130568E-4,
24996.0000,-1.44819415E-3,
2.5E04,9.81524005E-4,
25004.0000,1.55616738E-3,
25008.0000,3.38456105E-3,
25012.0000,-1.44100911E-3,
25016.0000,9.80886281E-4,
25020.000,-2.60236301E-3,
25024.0000,3.35463486E-3,
25028.0000,-8.21727561E-4,
25032.0000,-8.35726911E-4,
25036.0000,2.76910840E-3,
25040.000,-8.26461590E-4,
25044.0000,-2.08659287E-4,
25048.0000,-2.59771617E-3,
25052.0000,-2.15700813E-4,
25056.0000,9.60881996E-4,
25060.000,-2.63118511E-3,
25064.0000,-1.42619549E-3,
25068.0000,2.74426327E-3,
25072.0000,9.70100111E-4,
25076.0000,-2.69361772E-4,
25080.000,-3.80218611E-3,
25084.0000,3.54938587E-4,
25088.0000,9.58859513E-4,
25092.0000,2.16241484E-3,
25096.0000,9.68155102E-4,
2.51E04,3.53725191E-4,
25104.0000,-8.09272053E-4,
25108.0000,-2.01271474E-3,
25112.0000,2.17901124E-3,
25116.0000,9.51530586E-4,
25120.000,2.14368245E-3,
25124.0000,-1.43081567E-3,
25128.0000,-1.45360001E-3,
25132.0000,6.32459531E-3,
25136.0000,-8.30891950E-4,
25140.000,-3.81672406E-3,
25144.0000,3.67609668E-4,
25148.0000,-2.03601387E-3,
25152.0000,1.57403445E-3,
25156.0000,-8.12397862E-4,
25160.000,-3.85011570E-3,
25164.0000,-4.97521134E-3,
25168.0000,9.57526499E-4,
25172.0000,-2.08594429E-4,
25176.0000,4.00221354E-4,
25180.000,-2.20179034E-4,
25184.0000,3.50629183E-4,
25188.0000,-2.60805595E-3,
25192.0000,5.15784975E-3,
25196.0000,-8.12417886E-4,
2.52E04,-2.32073318E-4,
25204.0000,-6.21841196E-3,
25208.0000,-3.84435826E-3,
25212.0000,-8.15583975E-4,
25216.0000,1.51821296E-3,
25220.000,-4.42318805E-3,
25224.0000,-5.04824985E-3,
25228.0000,2.13717017E-3,
25232.0000,3.50484275E-4,
25236.0000,-1.41529005E-3,
25240.000,6.97131269E-3,
25244.0000,3.34382849E-3,
25248.0000,2.78881378E-3,
25252.0000,-5.59986103E-3,
25256.0000,-2.63122935E-3,
25260.000,3.50629183E-4,
25264.0000,2.77457270E-3,
25268.0000,-3.24239768E-3,
25272.0000,3.75206961E-4,
25276.0000,1.55015453E-3,
25280.000,-2.60145590E-3,
25284.0000,-5.57123870E-3,
25288.0000,-2.04956462E-3,
25292.0000,2.73917336E-3,
25296.0000,3.94613342E-3,
2.53E04,-3.24254297E-3,
25304.0000,-3.81979579E-3,
25308.0000,-7.95765035E-3,
25312.0000,3.16427962E-4,
25316.0000,-8.35725339E-4,
25320.000,-8.51235876E-4,
25324.0000,-8.26441392E-4,
25328.0000,-2.01279693E-3,
25332.0000,1.55525922E-3,
25336.0000,2.15773727E-3,
25340.000,1.56918762E-3,
25344.0000,-8.10873695E-4,
25348.0000,3.35033255E-4,
25352.0000,-3.80895101E-3,
25356.0000,1.54170115E-3,
25360.000,-9.18162987E-3,
25364.0000,1.53702672E-3,
25368.0000,-6.21935073E-3,
25372.0000,-1.45038811E-3,
25376.0000,-3.20850802E-3,
25380.000,9.54199873E-4,
25384.0000,-1.40366110E-3,
25388.0000,2.15581455E-3,
25392.0000,-2.27221492E-4,
25396.0000,6.95428858E-3,
2.54E04,2.16448936E-3,
25404.0000,6.34810561E-3,
25408.0000,-2.61820527E-3,
25412.0000,-3.20455199E-3,
25416.0000,3.94118670E-3,
25420.000,1.60196971E-3,
25424.0000,-4.38220939E-3,
25428.0000,1.60713762E-3,
25432.0000,1.55086047E-3,
25436.0000,-2.29670608E-4,
25440.000,3.38332239E-3,
25444.0000,-8.38990905E-4,
25448.0000,3.70777852E-4,
25452.0000,5.12818759E-3,
25456.0000,1.52288156E-3,
25460.000,2.15676753E-3,
25464.0000,-2.34353545E-4,
25468.0000,2.73669302E-3,
25472.0000,9.20094550E-4,
25476.0000,-2.01282580E-3,
25480.000,4.56078630E-3,
25484.0000,2.14844150E-3,
25488.0000,9.29494272E-4,
25492.0000,5.70858270E-3,
25496.0000,1.01009663E-3,
2.55E04,-1.41979347E-3,
25504.0000,-8.16969492E-4,
25508.0000,-4.99924598E-3,
25512.0000,3.37060913E-3,
25516.0000,-1.41663384E-3,
25520.000,2.74777226E-3,
25524.0000,-2.55389838E-4,
25528.0000,3.67644243E-4,
25532.0000,2.16143136E-3,
25536.0000,3.36461910E-3,
25540.000,-2.08883052E-4,
25544.0000,-3.79727199E-3,
25548.0000,1.53209269E-3,
25552.0000,1.53716456E-3,
25556.0000,-3.20617994E-3,
25560.000,1.55533117E-3,
25564.0000,2.13905680E-3,
25568.0000,3.64722568E-4,
25572.0000,-1.42913370E-3,
25576.0000,-8.37177853E-4,
25580.000,-3.81884864E-3,
25584.0000,3.89554980E-3,
25588.0000,9.64179228E-4,
25592.0000,-8.45081056E-4,
25596.0000,3.91572714E-3,
2.56E04,3.80153360E-4,
25604.0000,-3.26725608E-3,
25608.0000,2.09905859E-3,
25612.0000,3.31535819E-3,
25616.0000,-3.80490650E-3,
25620.000,-2.04501743E-3,
25624.0000,8.11851583E-3,
25628.0000,3.93784279E-3,
25632.0000,-2.03541713E-3,
25636.0000,9.83446138E-4,
25640.000,-3.81683721E-3,
25644.0000,3.36001441E-3,
25648.0000,-2.18087152E-4,
25652.0000,2.77296989E-3,
25656.0000,3.75161297E-4,
25660.000,-6.17649825E-3,
25664.0000,-7.98268709E-3,
25668.0000,3.34325992E-3,
25672.0000,-1.94542765E-4,
25676.0000,-1.43234979E-3,
25680.000,-5.60403103E-3,
25684.0000,3.31881514E-4,
25688.0000,1.56884070E-3,
25692.0000,-2.61735800E-3,
25696.0000,1.55568856E-3,
2.57E04,-2.58373702E-3,
25704.0000,-1.44964387E-3,
25708.0000,5.14232088E-3,
25712.0000,-3.84686654E-3,
25716.0000,-3.80955753E-3,
25720.000,-1.44842023E-3,
25724.0000,-1.42297009E-3,
25728.0000,2.16869847E-3,
25732.0000,-1.99667484E-4,
25736.0000,3.63194587E-4,
25740.000,-8.23191251E-4,
25744.0000,-8.38833512E-4,
25748.0000,-3.18606431E-3,
25752.0000,3.95525061E-3,
25756.0000,3.36793717E-3,
25760.000,-2.00832472E-3,
25764.0000,-2.64347740E-3,
25768.0000,4.56189131E-3,
25772.0000,-2.66138790E-3,
25776.0000,-4.98920493E-3,
25780.000,1.57380314E-3,
25784.0000,-2.60604965E-3,
25788.0000,-1.43302651E-3,
25792.0000,3.50629067E-4,
25796.0000,-2.56704562E-3,
2.58E04,-1.41152297E-3,
25804.0000,-2.58030905E-3,
25808.0000,-4.44494933E-3,
25812.0000,2.21062684E-3,
25816.0000,2.16409983E-3,
25820.000,-8.32617341E-4,
25824.0000,-2.11051825E-4,
25828.0000,3.35668400E-3,
25832.0000,-2.06587720E-4,
25836.0000,2.77014961E-3,
25840.000,-2.00341828E-3,
25844.0000,-8.45105911E-4,
25848.0000,3.80086101E-4,
25852.0000,-2.64992472E-3,
25856.0000,-3.18519631E-3,
25860.000,-4.98986710E-3,
25864.0000,3.72561684E-4,
25868.0000,-2.60327291E-3,
25872.0000,2.16345349E-3,
25876.0000,-8.15470878E-4,
25880.000,-2.60492531E-3,
25884.0000,1.53702463E-3,
25888.0000,-5.02575608E-3,
25892.0000,3.93309863E-3,
25896.0000,2.14183517E-3,
2.59E04,1.59327080E-3,
25904.0000,-1.43494573E-3,
25908.0000,-1.43161300E-3,
25912.0000,1.54637999E-3,
25916.0000,-2.03632168E-3,
25920.000,-1.47082889E-3,
25924.0000,5.18078357E-3,
25928.0000,-8.79335101E-4,
25932.0000,4.53896541E-3,
25936.0000,2.15308252E-3,
25940.000,-4.42893663E-3,
25944.0000,-3.79269547E-3,
25948.0000,-1.45640993E-3,
25952.0000,-2.04521534E-3,
25956.0000,-4.38951980E-3,
25960.000,4.56036348E-3,
25964.0000,-8.20167596E-4,
25968.0000,1.54184247E-3,
25972.0000,-2.20440212E-4,
25976.0000,-4.40435205E-3,
25980.000,9.66871972E-4,
25984.0000,2.18111859E-3,
25988.0000,-2.06437631E-4,
25992.0000,9.30899114E-4,
25996.0000,1.56107440E-3,
2.6E04,-2.02199351E-3,
26004.0000,-1.43018120E-3,
26008.0000,3.31817369E-4,
26012.0000,-3.23197525E-3,
26016.0000,-2.02192646E-3,
26020.000,9.42169514E-4,
26024.0000,-4.38252185E-3,
26028.0000,3.95537633E-3,
26032.0000,2.11484497E-3,
26036.0000,-2.03596824E-3,
26040.000,-1.41828728E-3,
26044.0000,3.94272991E-3,
26048.0000,3.93745198E-4,
26052.0000,3.41116480E-4,
26056.0000,3.37658403E-3,
26060.000,-5.03526861E-3,
26064.0000,3.72291252E-4,
26068.0000,-1.42768386E-3,
26072.0000,9.91484965E-4,
26076.0000,-2.48355616E-4,
26080.000,1.56025030E-3,
26084.0000,2.16608704E-3,
26088.0000,3.41286679E-4,
26092.0000,2.17839377E-3,
26096.0000,-8.21741938E-4,
2.61E04,-8.14024883E-4,
26104.0000,-3.80704366E-3,
26108.0000,9.55512398E-4,
26112.0000,-3.22847348E-3,
26116.0000,2.75242492E-3,
26120.000,-3.80087481E-3,
26124.0000,-1.41127675E-3,
26128.0000,-2.34471372E-4,
26132.0000,-2.57664127E-3,
26136.0000,9.63544939E-4,
26140.000,9.36876924E-4,
26144.0000,-7.89092097E-4,
26148.0000,-2.18287620E-4,
26152.0000,3.34742316E-3,
26156.0000,3.86539323E-4,
26160.000,-8.43408052E-4,
26164.0000,-7.89093145E-4,
26168.0000,9.60777979E-4,
26172.0000,-2.61714170E-3,
26176.0000,-2.62098922E-3,
26180.000,-4.37234063E-3,
26184.0000,-2.05001445E-3,
26188.0000,4.55188053E-3,
26192.0000,-8.95024277E-4,
26196.0000,-2.02174089E-3,
