Labels,MOF 2 O2  420 nm 40 us Delta OD,
3636.000,-3.50194774E-3,
3640.00,-1.93471904E-3,
3644.000,-3.72476497E-4,
3648.000,-1.16533809E-3,
3652.000,2.24113115E-3,
3656.000,6.81214151E-4,
3660.00,2.50231149E-3,
3664.000,-1.92948920E-3,
3668.000,-2.45582918E-3,
3672.000,-2.97867553E-3,
3676.000,-1.14899094E-3,
3680.00,-1.93234393E-3,
3684.000,-2.46454636E-3,
3688.000,-1.66845752E-3,
3692.000,-6.53714698E-4,
3696.000,-1.39559328E-3,
3700.00,-1.69980095E-3,
3704.000,-3.68397683E-4,
3708.000,-1.41140644E-3,
3712.000,-6.23599975E-4,
3716.000,-1.40686648E-3,
3720.00,-2.46341573E-3,
3724.000,1.18351087E-3,
3728.000,-3.77384061E-3,
3732.000,-1.66559860E-3,
3736.000,1.71493297E-3,
3740.00,9.17711761E-4,
3744.000,-8.94972007E-4,
3748.000,2.73988699E-3,
3752.000,-2.44598743E-3,
3756.000,-3.55921162E-4,
3760.00,-8.80802050E-4,
3764.000,-1.14540837E-3,
3768.000,-8.94693017E-4,
3772.000,-3.94885137E-4,
3776.000,-1.68839865E-3,
3780.00,9.10417410E-4,
3784.000,1.19162735E-3,
3788.000,-6.23228378E-4,
3792.000,2.23673205E-3,
3796.000,1.58494324E-4,
3800.00,-2.70706601E-3,
3804.000,1.51213171E-4,
3808.000,-1.21292323E-4,
3812.000,1.21536502E-3,
3816.000,-6.34732074E-4,
3820.00,-2.99309683E-3,
3824.000,-3.74775287E-3,
3828.000,6.87292952E-4,
3832.000,-2.17203237E-3,
3836.000,-1.66437938E-3,
3840.00,9.21403524E-4,
3844.000,-4.53654397E-3,
3848.000,2.75828061E-3,
3852.000,-1.64903479E-3,
3856.000,-6.38375699E-4,
3860.00,-6.46049739E-4,
3864.000,1.71705475E-3,
3868.000,-1.92966789E-3,
3872.000,-1.93379668E-3,
3876.000,2.51038768E-3,
3880.00,-3.75834294E-3,
3884.000,-1.05462583E-4,
3888.000,-1.16367918E-3,
3892.000,-3.84279207E-4,
3896.000,1.68021608E-4,
3900.00,-2.44250684E-3,
3904.000,-1.05562802E-4,
3908.000,-1.17910444E-3,
3912.000,3.80781107E-3,
3916.000,1.16099766E-3,
3920.00,-3.23926983E-3,
3924.000,-6.24397362E-4,
3928.000,6.56899181E-4,
3932.000,-6.50230737E-4,
3936.000,-2.20687711E-3,
3940.00,-1.32446439E-4,
3944.000,-1.14472827E-3,
3948.000,1.96960638E-3,
3952.000,1.43722646E-4,
3956.000,-1.42619037E-3,
3960.00,-1.14267203E-3,
3964.000,1.43710437E-4,
3968.000,4.05336451E-3,
3972.000,3.52000468E-3,
3976.000,-4.79151029E-3,
3980.00,-9.02730331E-4,
3984.000,-6.12866774E-4,
3988.000,-8.74120567E-4,
3992.000,-1.33961352E-4,
3996.000,-3.73398361E-4,
4000.00,-1.66559545E-3,
4004.000,-3.86700704E-4,
4008.000,4.31245717E-4,
4012.000,6.67921733E-4,
4016.000,-1.05493004E-4,
4020.00,6.69980363E-4,
4024.000,1.18498888E-3,
4028.000,6.70113950E-4,
4032.000,-2.19210889E-3,
4036.000,-1.14511447E-2,
4040.00,-2.09313817E-2,
4044.000,-3.00777256E-2,
4048.000,-3.35974507E-2,
4052.000,-3.49888429E-2,
4056.000,-3.37650590E-2,
4060.00,-3.08596268E-2,
4064.000,-3.03630065E-2,
4068.000,-3.23312394E-2,
4072.000,-2.98760515E-2,
4076.000,-2.86067408E-2,
4080.00,-2.90680211E-2,
4084.000,-2.79465001E-2,
4088.000,-2.61242222E-2,
4092.000,-2.78488174E-2,
4096.000,-2.81309281E-2,
4100.00,-2.93677785E-2,
4104.000,-2.59320755E-2,
4108.000,-2.78932452E-2,
4112.000,-2.86592934E-2,
4116.000,-2.21135970E-2,
4120.00,-2.84447074E-2,
4124.000,-2.56221574E-2,
4128.000,-2.49619912E-2,
4132.000,-2.52056140E-2,
4136.000,-2.38109864E-2,
4140.00,-2.52028890E-2,
4144.000,-2.39001792E-2,
4148.000,-2.39250809E-2,
4152.000,-2.45396867E-2,
4156.000,-2.62511503E-2,
4160.00,-2.52000764E-2,
4164.000,-2.24774145E-2,
4168.000,-1.91676356E-2,
4172.000,-2.29100622E-2,
4176.000,-2.40208581E-2,
4180.00,-2.19400059E-2,
4184.000,-2.02183202E-2,
4188.000,-2.15600748E-2,
4192.000,-2.14188714E-2,
4196.000,-2.09443681E-2,
4200.00,-2.12737359E-2,
4204.000,-1.78832971E-2,
4208.000,-2.25103982E-2,
4212.000,-1.92546956E-2,
4216.000,-2.01615542E-2,
4220.00,-1.89043321E-2,
4224.000,-1.89523529E-2,
4228.000,-2.10540984E-2,
4232.000,-1.84787698E-2,
4236.000,-1.95481237E-2,
4240.00,-1.54043566E-2,
4244.000,-1.79267302E-2,
4248.000,-1.58942286E-2,
4252.000,-1.68975722E-2,
4256.000,-1.91894006E-2,
4260.00,-1.89871062E-2,
4264.000,-1.79506727E-2,
4268.000,-1.61696300E-2,
4272.000,-2.02557240E-2,
4276.000,-1.51972659E-2,
4280.00,-1.61553137E-2,
4284.000,-1.67342890E-2,
4288.000,-1.59574300E-2,
4292.000,-1.65044088E-2,
4296.000,-1.87891349E-2,
4300.00,-1.67716667E-2,
4304.000,-1.55004542E-2,
4308.000,-1.44928535E-2,
4312.000,-1.60154346E-2,
4316.000,-1.47716235E-2,
4320.00,-1.57709941E-2,
4324.000,-1.31716589E-2,
4328.000,-1.75443776E-2,
4332.000,-1.49834882E-2,
4336.000,-1.57081764E-2,
4340.00,-1.41972760E-2,
4344.000,-1.42023852E-2,
4348.000,-1.36425281E-2,
4352.000,-1.52069870E-2,
4356.000,-1.34784393E-2,
4360.00,-1.42013002E-2,
4364.000,-1.44784544E-2,
4368.000,-1.42422710E-2,
4372.000,-9.59022157E-3,
4376.000,-1.14172269E-2,
4380.00,-1.06411027E-2,
4384.000,-1.01238266E-2,
4388.000,-1.26863783E-2,
4392.000,-1.40090305E-2,
4396.000,-1.39466608E-2,
4400.00,-9.60233342E-3,
4404.000,-1.31991841E-2,
4408.000,-1.16168214E-2,
4412.000,-1.26839178E-2,
4416.000,-1.27318706E-2,
4420.00,-1.09414542E-2,
4424.000,-1.29519990E-2,
4428.000,-1.32357636E-2,
4432.000,-1.26892375E-2,
4436.000,-1.14200693E-2,
4440.00,-1.06697306E-2,
4444.000,-1.24333063E-2,
4448.000,-1.27666527E-2,
4452.000,-1.01439403E-2,
4456.000,-1.03887785E-2,
4460.00,-1.19538372E-2,
4464.000,-1.24058360E-2,
4468.000,-1.01723000E-2,
4472.000,-8.60398263E-3,
4476.000,-9.88164637E-3,
4480.00,-9.14300699E-3,
4484.000,-1.09238913E-2,
4488.000,-8.66171345E-3,
4492.000,-7.62285758E-3,
4496.000,-9.11867991E-3,
4500.00,-1.21869845E-2,
4504.000,-6.55024312E-3,
4508.000,-1.32321604E-2,
4512.000,-1.06775686E-2,
4516.000,-8.62559304E-3,
4520.00,-1.04479250E-2,
4524.000,-8.34791549E-3,
4528.000,-6.04592217E-3,
4532.000,-8.87219142E-3,
4536.000,-9.90976393E-3,
4540.00,-7.59863947E-3,
4544.000,-6.82189688E-3,
4548.000,-7.86886644E-3,
4552.000,-9.66599677E-3,
4556.000,-9.64457169E-3,
4560.00,-1.07017988E-2,
4564.000,-5.00710262E-3,
4568.000,-9.63967573E-3,
4572.000,-9.40833427E-3,
4576.000,-6.81873690E-3,
4580.00,-9.92005784E-3,
4584.000,-7.86479097E-3,
4588.000,-6.09206595E-3,
4592.000,-4.75722598E-3,
4596.000,-8.10041185E-3,
4600.00,-4.26260754E-3,
4604.000,-7.87095260E-3,
4608.000,-7.60259014E-3,
4612.000,-5.79358777E-3,
4616.000,-9.69948899E-3,
4620.00,-6.54736394E-3,
4624.000,-5.53641049E-3,
4628.000,-6.30531739E-3,
4632.000,-6.33044727E-3,
4636.000,-4.53026639E-3,
4640.00,-9.94538981E-3,
4644.000,-7.89353624E-3,
4648.000,-7.61074061E-3,
4652.000,-8.90917145E-3,
4656.000,-5.52818086E-3,
4660.00,-4.75571956E-3,
4664.000,-7.35594239E-3,
4668.000,-5.00805397E-3,
4672.000,-5.55244135E-3,
4676.000,-4.77978447E-3,
4680.00,-5.01057180E-3,
4684.000,-7.33087678E-3,
4688.000,-5.51486621E-3,
4692.000,-6.82254462E-3,
4696.000,-9.14436951E-3,
4700.00,-7.87495635E-3,
4704.000,-5.28993970E-3,
4708.000,-7.88125955E-3,
4712.000,-5.53364586E-3,
4716.000,-6.56289980E-3,
4720.00,-9.42412764E-3,
4724.000,-5.04316995E-3,
4728.000,-5.55578759E-3,
4732.000,-6.31609373E-3,
4736.000,-5.31321252E-3,
4740.00,-6.04181923E-3,
4744.000,-5.55864628E-3,
4748.000,-4.74914955E-3,
4752.000,-7.39109982E-3,
4756.000,-8.37890152E-3,
4760.00,-8.11575353E-3,
4764.000,-5.31345094E-3,
4768.000,-4.49526357E-3,
4772.000,-2.94430624E-3,
4776.000,-5.80312265E-3,
4780.00,-7.87945278E-3,
4784.000,-4.51532379E-3,
4788.000,-4.26019821E-3,
4792.000,-4.77766339E-3,
4796.000,-6.83527999E-3,
4800.00,-5.26989345E-3,
4804.000,-2.97118374E-3,
4808.000,-4.49116435E-3,
4812.000,-4.23406297E-3,
4816.000,-2.70289415E-3,
4820.00,-1.41451659E-3,
4824.000,-5.27931890E-3,
4828.000,-4.25547035E-3,
4832.000,-5.55202039E-3,
4836.000,-4.26390953E-3,
4840.00,-2.93777022E-3,
4844.000,-4.02486743E-3,
4848.000,-4.77389898E-3,
4852.000,-3.99294961E-3,
4856.000,-4.01134556E-3,
4860.00,-1.68879249E-3,
4864.000,-3.98863014E-3,
4868.000,-3.23592476E-3,
4872.000,-6.34350488E-3,
4876.000,-5.03742602E-3,
4880.00,-5.83321741E-3,
4884.000,-3.49817122E-3,
4888.000,-1.17392885E-3,
4892.000,-5.27834566E-3,
4896.000,-1.94290129E-3,
4900.00,-6.05505891E-3,
4904.000,-6.34863274E-3,
4908.000,-3.99340689E-3,
4912.000,-7.39701744E-3,
4916.000,-6.06687693E-3,
4920.00,-4.51748772E-3,
4924.000,-4.24525607E-3,
4928.000,-6.32895995E-3,
4932.000,-6.60683587E-3,
4936.000,-3.73703032E-3,
4940.00,-3.21380585E-3,
4944.000,-2.95799039E-3,
4948.000,-2.17673928E-3,
4952.000,-6.61514932E-3,
4956.000,-4.78674285E-3,
4960.00,-4.00464470E-3,
4964.000,-5.03542880E-3,
4968.000,-2.73442781E-3,
4972.000,-1.39399129E-3,
4976.000,-2.94904294E-3,
4980.00,-8.91119416E-4,
4984.000,-4.27358691E-3,
4988.000,-5.04876254E-3,
4992.000,-2.21515261E-3,
4996.000,-1.43444294E-3,
5000.00,-2.70997128E-3,
5004.000,-2.45148363E-3,
5008.000,-2.72108126E-3,
5012.000,-3.48252198E-3,
5016.000,-2.70799501E-3,
5020.00,-3.47148278E-3,
5024.000,-6.59096986E-3,
5028.000,-2.71505304E-3,
5032.000,-2.96024675E-3,
5036.000,-2.96718138E-3,
5040.00,-4.00918582E-3,
5044.000,-2.45124684E-3,
5048.000,4.09215223E-4,
5052.000,-2.99255271E-3,
5056.000,-2.45145825E-3,
5060.00,-4.50967206E-3,
5064.000,-1.68751657E-3,
5068.000,-9.19215017E-5,
5072.000,-3.72606795E-3,
5076.000,-2.72514345E-3,
5080.00,-3.22773890E-3,
5084.000,-3.21657164E-3,
5088.000,-4.24150890E-3,
5092.000,4.16259893E-4,
5096.000,-3.98576073E-3,
5100.00,-2.43288139E-3,
5104.000,-2.44444655E-3,
5108.000,-1.39958481E-3,
5112.000,-3.49102891E-3,
5116.000,1.44125405E-3,
5120.00,-4.78829350E-3,
5124.000,-2.18900689E-3,
5128.000,-2.72839237E-3,
5132.000,-8.94969678E-4,
5136.000,1.53071960E-4,
5140.00,-3.55259312E-4,
5144.000,-1.66973623E-3,
5148.000,-2.68774224E-3,
5152.000,-3.83543724E-4,
5156.000,-1.92832120E-3,
5160.00,-3.75412987E-3,
5164.000,-3.66310793E-4,
5168.000,-4.53191949E-3,
5172.000,-2.19757902E-3,
5176.000,-6.19652274E-4,
5180.00,-4.51975595E-3,
5184.000,-3.74505389E-3,
5188.000,-3.61401559E-4,
5192.000,-1.14893517E-3,
5196.000,-6.09426235E-4,
5200.00,-2.43527768E-3,
5204.000,-6.35937275E-3,
5208.000,-1.40514399E-3,
5212.000,-1.67826761E-3,
5216.000,-3.73607181E-4,
5220.00,-6.41488354E-4,
5224.000,-8.86936788E-4,
5228.000,-1.68184645E-3,
5232.000,-1.41195732E-3,
5236.000,-3.74350278E-3,
5240.00,-1.91957760E-3,
5244.000,-1.42235099E-3,
5248.000,-1.22309197E-4,
5252.000,-6.33152609E-4,
5256.000,-9.40789978E-5,
5260.00,-2.47021276E-3,
5264.000,-1.12765131E-3,
5268.000,-2.97912234E-3,
5272.000,-2.97152600E-3,
5276.000,-8.92801036E-4,
5280.00,-8.97101010E-4,
5284.000,-1.13612390E-3,
5288.000,-1.15011760E-3,
5292.000,-3.75135592E-3,
5296.000,-1.93759263E-3,
5300.00,-3.21352924E-3,
5304.000,-9.17062280E-4,
5308.000,1.92386704E-3,
5312.000,-3.84577957E-4,
5316.000,-3.48509266E-3,
5320.00,1.97944278E-3,
5324.000,-8.77031765E-4,
5328.000,-5.31329308E-3,
5332.000,-3.74471862E-3,
5336.000,-2.71003740E-3,
5340.00,-2.45840126E-3,
5344.000,-1.67247583E-3,
5348.000,-1.91828411E-3,
5352.000,-3.75576806E-3,
5356.000,-9.03042615E-4,
5360.00,-3.49206734E-3,
5364.000,-3.21437139E-3,
5368.000,-1.41907344E-3,
5372.000,-1.15257595E-3,
5376.000,9.37505742E-4,
5380.00,-1.23388236E-4,
5384.000,-5.57800010E-3,
5388.000,-3.80989892E-4,
5392.000,-2.46628467E-3,
5396.000,-1.41477236E-3,
5400.00,-8.88518873E-4,
5404.000,-8.86614900E-4,
5408.000,-2.19250331E-3,
5412.000,-2.69486988E-3,
5416.000,-3.74026969E-3,
5420.00,-2.15032278E-3,
5424.000,-9.09427879E-4,
5428.000,-3.21111386E-3,
5432.000,-5.29529667E-3,
5436.000,-2.21189018E-3,
5440.00,-3.23653640E-3,
5444.000,-6.34595635E-4,
5448.000,-2.17609876E-3,
5452.000,-1.93447666E-3,
5456.000,-4.77902917E-3,
5460.00,-1.91741274E-3,
5464.000,-4.54320619E-3,
5468.000,-3.71948932E-3,
5472.000,-2.70400615E-3,
5476.000,-1.08743785E-4,
5480.00,-1.38740370E-3,
5484.000,-2.19278480E-3,
5488.000,-5.56213502E-3,
5492.000,-1.68426509E-3,
5496.000,-1.66604668E-3,
5500.00,-1.05549021E-4,
5504.000,-3.57368612E-4,
5508.000,-1.67293602E-3,
5512.000,-1.65834196E-3,
5516.000,-1.01967118E-4,
5520.00,-8.74079415E-4,
5524.000,-2.43985769E-3,
5528.000,-4.24945308E-3,
5532.000,-1.00476173E-4,
5536.000,6.59886980E-4,
5540.00,-3.49766179E-3,
5544.000,-2.97906017E-3,
5548.000,-6.39263657E-4,
5552.000,-1.66204327E-3,
5556.000,-8.90685362E-4,
5560.00,-1.13625161E-3,
5564.000,-2.45582219E-3,
5568.000,-1.67979347E-3,
5572.000,6.64997671E-4,
5576.000,-1.64738030E-3,
5580.00,-3.21968738E-3,
5584.000,4.09381522E-4,
5588.000,-3.49305966E-3,
5592.000,-1.66158390E-3,
5596.000,-8.88898503E-4,
5600.00,-2.16988940E-3,
5604.000,-2.44017458E-3,
5608.000,-1.14903261E-3,
5612.000,-8.93541073E-5,
5616.000,-3.22720385E-3,
5620.00,-1.10710593E-4,
5624.000,-6.44462649E-4,
5628.000,-2.96507450E-3,
5632.000,-3.22377682E-3,
5636.000,-2.72320816E-3,
5640.00,-1.15076953E-3,
5644.000,-1.05661355E-4,
5648.000,-1.14688068E-3,
5652.000,-5.04701585E-3,
5656.000,-4.49609058E-3,
5660.00,-4.25767154E-3,
5664.000,4.08319378E-4,
5668.000,1.71631051E-3,
5672.000,-1.14701223E-3,
5676.000,-3.21423169E-3,
5680.00,-1.39982475E-3,
5684.000,-3.99407372E-3,
5688.000,-3.74721037E-3,
5692.000,-2.44422816E-3,
5696.000,1.39642245E-4,
5700.00,-3.63084924E-4,
5704.000,-2.44658929E-3,
5708.000,3.80426878E-3,
5712.000,-1.94290630E-3,
5716.000,-8.64050409E-4,
5720.00,-3.79555539E-4,
5724.000,-6.23689848E-4,
5728.000,-2.17397045E-3,
5732.000,-2.18075654E-3,
5736.000,1.18977844E-3,
5740.00,-1.11611022E-4,
5744.000,-3.22107133E-3,
5748.000,1.19176833E-3,
5752.000,-3.98270460E-3,
5756.000,-5.05082170E-3,
5760.00,-8.80667299E-4,
5764.000,-1.04991974E-4,
5768.000,-8.85020359E-4,
5772.000,-2.96929944E-3,
5776.000,-1.13847642E-3,
5780.00,-3.22443573E-3,
5784.000,-1.94666802E-3,
5788.000,-2.20830599E-3,
5792.000,-3.65464308E-4,
5796.000,-1.15472416E-3,
5800.00,-6.38976810E-4,
5804.000,-1.41404045E-3,
5808.000,-1.16081990E-3,
5812.000,-2.73333048E-3,
5816.000,-3.21421097E-3,
5820.00,1.53192988E-4,
5824.000,1.18031853E-3,
5828.000,2.23305472E-3,
5832.000,-9.01288877E-5,
5836.000,-1.43074524E-3,
5840.00,-2.42993515E-3,
5844.000,-8.94614146E-4,
5848.000,-1.40993006E-3,
5852.000,-4.00885660E-3,
5856.000,-2.70599383E-3,
5860.00,-3.74228787E-3,
5864.000,-1.15679612E-3,
5868.000,-2.43699830E-3,
5872.000,-1.10727116E-4,
5876.000,-3.72367539E-3,
5880.00,-1.67659018E-3,
5884.000,-6.29993272E-4,
5888.000,-8.92679789E-4,
5892.000,-1.39421702E-3,
5896.000,-2.70294724E-3,
5900.00,-1.66400662E-3,
5904.000,-2.44775577E-3,
5908.000,6.77151897E-4,
5912.000,-3.74328374E-4,
5916.000,-3.47259600E-4,
5920.00,-5.27947862E-3,
5924.000,1.55833171E-4,
5928.000,-1.16678049E-4,
5932.000,-1.93130772E-3,
5936.000,-1.10117719E-4,
5940.00,-6.35342998E-3,
5944.000,-3.92615621E-4,
5948.000,-3.78006807E-4,
5952.000,-6.08745613E-4,
5956.000,-2.19633640E-3,
5960.00,6.50873058E-4,
5964.000,-1.91074121E-3,
5968.000,-1.18221302E-4,
5972.000,-3.75362532E-3,
5976.000,-2.47297413E-3,
5980.00,-1.66397134E-3,
5984.000,-2.44998885E-3,
5988.000,-2.44658068E-3,
5992.000,9.55472991E-4,
5996.000,-1.14864879E-3,
6000.00,-6.33365416E-4,
6004.000,-1.65830948E-3,
6008.000,-2.98450259E-3,
6012.000,-1.13219125E-4,
6016.000,4.05762694E-4,
6020.00,-2.70396704E-3,
6024.000,-1.66809256E-3,
6028.000,1.98989618E-3,
6032.000,-3.86873959E-4,
6036.000,-1.67455792E-3,
6040.00,-1.42184226E-3,
6044.000,-3.74968140E-3,
6048.000,-8.86224792E-4,
6052.000,-2.69486266E-3,
6056.000,-1.04459177E-4,
6060.00,-2.98243039E-3,
6064.000,3.94800154E-4,
6068.000,-2.70093349E-3,
6072.000,4.07504878E-4,
6076.000,-2.99329613E-3,
6080.00,-1.11717149E-4,
6084.000,-2.19036685E-3,
6088.000,2.48990045E-3,
6092.000,-8.97316961E-4,
6096.000,-1.91591517E-3,
6100.00,-3.75612290E-3,
6104.000,-3.48752644E-3,
6108.000,-2.71825353E-3,
6112.000,-6.16007368E-4,
6116.000,-2.19622906E-3,
6120.00,-2.94760964E-3,
6124.000,-2.46215565E-3,
6128.000,-1.41652313E-3,
6132.000,-1.42487034E-3,
6136.000,-9.07186302E-4,
6140.00,-9.07123962E-4,
6144.000,6.78217213E-4,
6148.000,1.38939286E-4,
6152.000,-1.34465357E-4,
6156.000,9.29578673E-4,
6160.00,1.20720465E-3,
6164.000,6.73175964E-4,
6168.000,-6.35414675E-4,
6172.000,-6.23512897E-4,
6176.000,-2.96209659E-3,
6180.00,-3.21424962E-3,
6184.000,-2.74249841E-3,
6188.000,-1.15884829E-3,
6192.000,-6.34949468E-3,
6196.000,-2.44309800E-3,
6200.00,-5.05477237E-3,
6204.000,-3.75902490E-3,
6208.000,4.10464156E-4,
6212.000,-2.97491159E-3,
6216.000,1.44617783E-3,
6220.00,9.22627922E-4,
6224.000,-3.24057927E-3,
6228.000,-1.67531823E-3,
6232.000,4.15583927E-4,
6236.000,-3.21621075E-3,
6240.00,1.73090200E-3,
6244.000,-3.87064705E-4,
6248.000,-6.31746720E-4,
6252.000,-1.14091649E-3,
6256.000,-8.92739510E-4,
6260.00,-1.94225716E-3,
6264.000,-2.19389680E-3,
6268.000,-1.41280156E-3,
6272.000,2.48174695E-3,
6276.000,1.28133062E-4,
6280.00,9.37707140E-4,
6284.000,-2.45352089E-3,
6288.000,-2.44358624E-3,
6292.000,-3.50106834E-3,
6296.000,-2.19423277E-3,
6300.00,-6.31314470E-4,
6304.000,-8.94875440E-4,
6308.000,6.80169614E-4,
6312.000,-8.98608414E-5,
6316.000,-2.71721883E-3,
6320.00,4.10567911E-4,
6324.000,-6.37170393E-4,
6328.000,-3.22841806E-3,
6332.000,-2.19895574E-3,
6336.000,-1.41122844E-3,
6340.00,-6.59343961E-4,
6344.000,-1.93733419E-3,
6348.000,-8.88729526E-4,
6352.000,-3.22649488E-3,
6356.000,-3.22180288E-3,
6360.00,-4.01314814E-3,
6364.000,3.84224695E-4,
6368.000,-2.71421485E-3,
6372.000,1.56633425E-4,
6376.000,-3.88928020E-4,
6380.00,-5.05808229E-3,
6384.000,3.99734738E-4,
6388.000,-1.92165247E-3,
6392.000,-8.82915978E-4,
6396.000,-1.36497416E-4,
6400.00,-3.47301108E-3,
6404.000,-3.76961107E-4,
6408.000,-6.27912465E-4,
6412.000,9.20020859E-4,
6416.000,-2.19838601E-3,
6420.00,-2.45266338E-3,
6424.000,-6.45502994E-4,
6428.000,-3.77070601E-3,
6432.000,4.21553559E-4,
6436.000,1.19383342E-3,
6440.00,-6.35664619E-4,
6444.000,-3.48885520E-3,
6448.000,-2.17322237E-3,
6452.000,-2.72331783E-3,
6456.000,-8.80731735E-4,
6460.00,-1.16126030E-3,
6464.000,-3.46230553E-3,
6468.000,-4.03234782E-3,
6472.000,1.18647772E-3,
6476.000,-4.02267836E-3,
6480.00,-2.99203489E-3,
6484.000,-2.96275876E-3,
6488.000,-3.22851329E-3,
6492.000,-6.48949353E-4,
6496.000,1.55307338E-4,
6500.00,-1.91308372E-3,
6504.000,-1.15282508E-3,
6508.000,-2.95775663E-3,
6512.000,-1.15248386E-3,
6516.000,-1.13226881E-3,
6520.00,1.44387374E-3,
6524.000,-5.31059178E-3,
6528.000,-2.73445318E-3,
6532.000,-3.48933041E-3,
6536.000,-3.62463557E-4,
6540.00,-6.35925564E-4,
6544.000,-1.93848705E-3,
6548.000,-2.19104160E-3,
6552.000,-1.92598731E-3,
6556.000,-1.16438267E-3,
6560.00,-4.81359474E-3,
6564.000,-2.42569926E-3,
6568.000,-6.49204710E-4,
6572.000,-6.26821711E-4,
6576.000,-3.23524862E-3,
6580.00,-1.14889699E-3,
6584.000,-6.21669169E-4,
6588.000,-2.44482816E-3,
6592.000,-2.20293179E-3,
6596.000,-6.21214393E-4,
6600.00,-6.28868234E-4,
6604.000,-6.19195052E-4,
6608.000,-1.18688971E-3,
6612.000,-6.85889134E-3,
6616.000,-1.94227370E-3,
6620.00,-3.48949572E-3,
6624.000,-2.19239271E-3,
6628.000,3.99354176E-4,
6632.000,-2.44422513E-3,
6636.000,-1.42237777E-3,
6640.00,-1.15631206E-3,
6644.000,-1.67046976E-3,
6648.000,1.19291268E-4,
6652.000,-2.41469615E-3,
6656.000,-1.91849179E-3,
6660.00,1.19029509E-3,
6664.000,1.42614183E-3,
6668.000,-2.43964978E-3,
6672.000,-2.43350491E-3,
6676.000,-8.96808982E-4,
6680.00,-1.40318775E-3,
6684.000,-2.46632402E-3,
6688.000,6.69031171E-4,
6692.000,-1.43505738E-3,
6696.000,-6.45684253E-4,
6700.00,3.26117571E-3,
6704.000,-3.50872288E-3,
6708.000,-1.16166077E-3,
6712.000,-2.46846257E-3,
6716.000,-1.66725321E-3,
6720.00,1.40250384E-4,
6724.000,1.34208211E-4,
6728.000,9.41011996E-4,
6732.000,3.97381547E-4,
6736.000,1.43003499E-3,
6740.00,-9.00823157E-4,
6744.000,-2.19302624E-3,
6748.000,4.06773324E-4,
6752.000,-2.45348876E-3,
6756.000,4.35857015E-4,
6760.00,1.24064871E-4,
6764.000,1.20587472E-3,
6768.000,-2.20781495E-3,
6772.000,9.28152760E-4,
6776.000,6.79151679E-4,
6780.00,-1.03821367E-4,
6784.000,-1.11653935E-4,
6788.000,-2.17543985E-3,
6792.000,2.48372136E-3,
6796.000,-1.16488617E-3,
6800.00,-2.69386615E-3,
6804.000,1.70163624E-3,
6808.000,3.80989921E-4,
6812.000,1.58555529E-4,
6816.000,-8.94755358E-4,
6820.00,-6.10168441E-4,
6824.000,-3.98251665E-4,
6828.000,-3.73931974E-3,
6832.000,-6.21670857E-4,
6836.000,-3.23937181E-3,
6840.00,-1.25856139E-4,
6844.000,-1.94258918E-3,
6848.000,-4.02229233E-3,
6852.000,-3.25423689E-3,
6856.000,-2.46161758E-3,
6860.00,1.29515858E-4,
6864.000,-1.68422551E-3,
6868.000,-4.03984188E-4,
6872.000,-1.64826016E-3,
6876.000,2.47366121E-3,
6880.00,3.91542242E-4,
6884.000,-3.22923297E-3,
6888.000,-1.93661475E-3,
6892.000,-2.71118083E-3,
6896.000,9.56909789E-4,
6900.00,1.71140907E-3,
6904.000,1.80252522E-4,
6908.000,4.14805108E-4,
6912.000,-3.79654433E-4,
6916.000,4.20862198E-4,
6920.00,1.18853361E-3,
6924.000,-3.23859020E-3,
6928.000,-2.18227482E-3,
6932.000,-6.30045135E-4,
6936.000,-1.40079332E-3,
6940.00,2.20495509E-3,
6944.000,-1.65877724E-3,
6948.000,-2.16578343E-3,
6952.000,1.39603610E-4,
6956.000,-2.69786222E-3,
6960.00,-3.59034806E-4,
6964.000,-3.67522385E-4,
6968.000,-2.45470414E-3,
6972.000,-1.01393118E-4,
6976.000,-4.02222387E-3,
6980.00,-2.19318294E-3,
6984.000,-1.14060671E-3,
6988.000,-2.98413308E-3,
6992.000,-1.41856645E-3,
6996.000,-5.99759282E-4,
7000.00,-1.91609596E-3,
7004.000,-1.91848318E-3,
7008.000,1.70928438E-3,
7012.000,-1.22330370E-4,
7016.000,-1.93933432E-3,
7020.00,-4.26144386E-3,
7024.000,1.17765157E-3,
7028.000,-1.16281409E-3,
7032.000,-3.22097819E-3,
7036.000,-1.15449447E-3,
7040.00,-6.24173554E-4,
7044.000,-2.70909234E-3,
7048.000,1.69157551E-3,
7052.000,-3.63489555E-4,
7056.000,6.65005704E-4,
7060.00,-1.93677447E-3,
7064.000,4.17960895E-4,
7068.000,-1.07555432E-4,
7072.000,-8.88960727E-4,
7076.000,-3.22170183E-3,
7080.00,-2.44912854E-3,
7084.000,-3.23530822E-3,
7088.000,-4.25908854E-3,
7092.000,-9.64199935E-5,
7096.000,-1.93488481E-3,
7100.00,9.22627922E-4,
7104.000,-3.72494757E-3,
7108.000,2.23541353E-3,
