Labels,MOF 3 O2 420 nm 10 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,9999.000,
Step,1.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

9068.000,-1.57149229E-3,
9069.000,3.33772856E-4,
9070.00,-6.66907406E-4,
9071.000,-6.98239892E-4,
9072.000,-4.79431437E-5,
9073.000,-7.01511395E-4,
9074.000,-5.78353756E-5,
9075.000,-1.33936619E-3,
9076.000,3.35444056E-4,
9077.000,1.86403235E-3,
9078.000,1.64176361E-3,
9079.000,-9.27407586E-4,
9080.00,-4.45817364E-4,
9081.000,-6.96604082E-4,
9082.000,-9.38977522E-4,
9083.000,4.06523206E-4,
9084.000,-1.34756428E-3,
9085.000,9.72386333E-4,
9086.000,-1.31957699E-3,
9087.000,7.93563202E-4,
9088.000,5.43795060E-4,
9089.000,1.21914677E-3,
9090.00,-2.89041433E-4,
9091.000,-7.11451692E-4,
9092.000,3.46984947E-4,
9093.000,-9.57117882E-4,
9094.000,3.65148298E-4,
9095.000,7.77054811E-4,
9096.000,1.43117819E-3,
9097.000,-1.76069385E-3,
9098.000,-1.10378466E-3,
9099.000,5.63607202E-4,
9100.00,1.63565055E-4,
9101.000,1.40367236E-4,
9102.000,5.75217244E-4,
9103.000,-4.96993423E-4,
9104.000,1.55275469E-4,
9105.000,1.20423350E-3,
9106.000,-4.90384293E-4,
9107.000,-2.64260627E-4,
9108.000,-4.46351842E-5,
9109.000,-1.48939016E-5,
9110.00,5.10703307E-4,
9111.000,5.76889375E-4,
9112.000,3.63508530E-4,
9113.000,1.17940037E-3,
9114.000,-4.95813620E-5,
9115.000,9.77344112E-4,
9116.000,-9.17535101E-4,
9117.000,-7.27048027E-5,
9118.000,-4.63978300E-4,
9119.000,-6.96572650E-4,
9120.00,-1.10708456E-3,
9121.000,-2.17512366E-3,
9122.000,-1.79031573E-3,
9123.000,-1.70144381E-3,
9124.000,-1.57971738E-3,
9125.000,-2.39364314E-3,
9126.000,-3.96889445E-5,
9127.000,1.60362292E-3,
9128.000,5.70232456E-4,
9129.000,3.75113246E-4,
9130.00,-1.33603660E-3,
9131.000,-4.77197231E-4,
9132.000,7.62188341E-4,
9133.000,1.42128381E-3,
9134.000,-5.00266440E-4,
9135.000,-1.30308524E-3,
9136.000,-2.18825927E-3,
9137.000,-7.14754569E-4,
9138.000,-2.80791835E-4,
9139.000,5.76857827E-4,
9140.00,-3.07177455E-4,
9141.000,-8.97758116E-4,
9142.000,4.41247132E-4,
9143.000,1.63180113E-3,
9144.000,3.35412507E-4,
9145.000,3.70130729E-4,
9146.000,-1.55501021E-3,
9147.000,-5.16820117E-4,
9148.000,-1.33603660E-3,
9149.000,1.44116767E-3,
9150.00,9.75670468E-4,
9151.000,3.68522480E-4,
9152.000,-6.61207305E-5,
9153.000,-6.91633846E-4,
9154.000,-1.13175448E-3,
9155.000,2.28062598E-3,
9156.000,5.48748008E-4,
9157.000,1.65172562E-4,
9158.000,-1.13838527E-3,
9159.000,-5.61971865E-5,
9160.00,-3.18732462E-4,
9161.000,2.51149316E-3,
9162.000,1.32109606E-4,
9163.000,1.75101392E-4,
9164.000,-8.42975569E-5,
9165.000,-1.10868737E-3,
9166.000,3.60228994E-4,
9167.000,1.15626353E-4,
9168.000,1.48656531E-4,
9169.000,1.38728297E-4,
9170.00,1.45773287E-3,
9171.000,-9.10963863E-4,
9172.000,-9.22502833E-4,
9173.000,-3.05540219E-4,
9174.000,7.96909153E-4,
9175.000,9.93860187E-4,
9176.000,4.03211801E-4,
9177.000,-1.52537215E-3,
9178.000,-1.12848612E-3,
9179.000,-5.10179845E-4,
9180.00,-2.46091338E-4,
9181.000,7.77054811E-4,
9182.000,-2.81238463E-3,
9183.000,-1.73932337E-3,
9184.000,-1.32287527E-3,
9185.000,-7.04814389E-4,
9186.000,-4.85411641E-4,
9187.000,1.65004993E-3,
9188.000,-1.13671971E-3,
9189.000,-7.29570049E-4,
9190.00,-1.54841715E-3,
9191.000,-2.77485640E-4,
9192.000,-4.98629932E-4,
9193.000,-3.02234199E-4,
9194.000,-8.84551962E-4,
9195.000,-9.30740265E-4,
9196.000,-3.38315777E-3,
9197.000,1.09008011E-4,
9198.000,-9.19201528E-4,
9199.000,-6.89998036E-4,
9200.00,-1.73766003E-3,
9201.000,-6.94936840E-4,
9202.000,-4.57337213E-4,
9203.000,-1.37721444E-3,
9204.000,-4.72224434E-4,
9205.000,1.43676632E-4,
9206.000,-1.11698406E-3,
9207.000,-1.77876849E-3,
9208.000,-1.77553645E-3,
9209.000,-2.82397668E-4,
9210.00,1.01871428E-3,
9211.000,-2.81265020E-5,
9212.000,8.75148617E-5,
9213.000,1.35418944E-4,
9214.000,3.65179847E-4,
9215.000,1.62022607E-3,
9216.000,2.25737807E-3,
9217.000,1.35450464E-4,
9218.000,-4.62341646E-4,
9219.000,7.85293174E-4,
9220.00,3.55246651E-4,
9221.000,2.05975841E-3,
9222.000,9.44187748E-4,
9223.000,1.46986044E-4,
9224.000,9.82302008E-4,
9225.000,7.65470904E-4,
9226.000,-2.92347540E-4,
9227.000,-2.31800768E-5,
9228.000,-1.51877862E-3,
9229.000,-2.79122993E-4,
9230.00,7.72099302E-4,
9231.000,1.84080680E-3,
9232.000,-4.77165770E-4,
9233.000,-6.11432333E-5,
9234.000,9.85617866E-4,
9235.000,-7.27048027E-5,
9236.000,-9.29073896E-4,
9237.000,-4.68951184E-4,
9238.000,-1.55337760E-3,
9239.000,1.42621517E-3,
9240.00,-2.98928178E-4,
9241.000,-5.00329363E-4,
9242.000,-1.33113656E-3,
9243.000,-6.73513860E-4,
9244.000,1.17233678E-4,
9245.000,-2.80791835E-4,
9246.000,7.96909153E-4,
9247.000,1.60197855E-3,
9248.000,-8.09898702E-5,
9249.000,7.96909153E-4,
9250.00,3.56917939E-4,
9251.000,5.90108859E-4,
9252.000,-6.80120196E-4,
9253.000,5.61966677E-4,
9254.000,-1.13342004E-3,
9255.000,-6.80088706E-4,
9256.000,-1.34096819E-3,
9257.000,1.21415453E-3,
9258.000,3.43674008E-4,
9259.000,1.20542900E-4,
9260.00,-1.94491970E-3,
9261.000,1.86235528E-3,
9262.000,-1.98274665E-3,
9263.000,-4.92052292E-4,
9264.000,-1.52703619E-3,
9265.000,-7.43744313E-5,
9266.000,-9.25194108E-5,
9267.000,-7.21297343E-4,
9268.000,-2.77517131E-4,
9269.000,-6.93301088E-4,
9270.00,1.63512188E-3,
9271.000,-6.91665278E-4,
9272.000,-4.78833826E-4,
9273.000,-4.87079698E-4,
9274.000,-2.75816798E-4,
9275.000,-7.13055953E-4,
9276.000,-2.97290913E-4,
9277.000,6.14908349E-4,
9278.000,-1.10705313E-3,
9279.000,-6.66907406E-4,
9280.00,-1.17951899E-3,
9281.000,1.53636487E-4,
9282.000,-1.14825263E-3,
9283.000,-6.28129055E-5,
9284.000,-6.93970287E-5,
9285.000,-1.98440882E-3,
9286.000,-9.09297436E-4,
9287.000,-5.21729467E-4,
9288.000,-1.29815331E-3,
9289.000,7.45618017E-4,
9290.00,-9.17566533E-4,
9291.000,-4.78833826E-4,
9292.000,-5.25065232E-4,
9293.000,-4.55732021E-4,
9294.000,-4.63978300E-4,
9295.000,3.40394618E-4,
9296.000,-9.15868732E-4,
9297.000,-6.93301088E-4,
9298.000,5.56982006E-4,
9299.000,-4.88747726E-4,
9300.00,1.86669553E-4,
9301.000,9.75670468E-4,
9302.000,-1.51551329E-3,
9303.000,3.25480010E-4,
9304.000,1.58553463E-4,
9305.000,7.78696151E-4,
9306.000,1.71791748E-4,
9307.000,7.78727757E-4,
9308.000,-1.95313781E-3,
9309.000,-7.21328775E-4,
9310.00,-8.75737169E-5,
9311.000,-7.22995959E-4,
9312.000,5.90108859E-4,
9313.000,-2.95685109E-4,
9314.000,-1.32780685E-3,
9315.000,3.56886390E-4,
9316.000,5.83483314E-4,
9317.000,8.03537958E-4,
9318.000,7.27438775E-4,
9319.000,-4.95813620E-5,
9320.00,-4.92052292E-4,
9321.000,-1.55008107E-3,
9322.000,-5.03570947E-4,
9323.000,-6.98271324E-4,
9324.000,7.58842682E-4,
9325.000,1.20587647E-3,
9326.000,3.38723388E-4,
9327.000,1.58553463E-4,
9328.000,-5.78353756E-5,
9329.000,-7.24600162E-4,
9330.00,-7.60125477E-5,
9331.000,5.70264005E-4,
9332.000,1.22410734E-3,
9333.000,5.48748008E-4,
9334.000,7.75381923E-4,
9335.000,1.01707201E-3,
9336.000,-3.08846182E-4,
9337.000,-4.65614954E-4,
9338.000,-6.93269598E-4,
9339.000,-9.90064000E-4,
9340.00,-8.41723639E-4,
9341.000,5.93421690E-4,
9342.000,-7.09784508E-4,
9343.000,-6.91633846E-4,
9344.000,-1.13181735E-3,
9345.000,-1.71795173E-3,
9346.000,-3.45178763E-4,
9347.000,-1.50069315E-3,
9348.000,3.96589079E-4,
9349.000,1.18268607E-3,
9350.00,-7.08148757E-4,
9351.000,8.01896560E-4,
9352.000,-2.60985806E-4,
9353.000,3.58557678E-4,
9354.000,3.66819615E-4,
9355.000,1.30502231E-4,
9356.000,-1.34919770E-3,
9357.000,9.67396947E-4,
9358.000,1.76771980E-4,
9359.000,1.10646833E-4,
9360.00,5.73545112E-4,
9361.000,-6.96604082E-4,
9362.000,-2.17183190E-3,
9363.000,1.68482147E-4,
9364.000,2.05817563E-3,
9365.000,1.81090657E-3,
9366.000,1.45378610E-4,
9367.000,9.90575878E-4,
9368.000,-7.24631594E-4,
9369.000,3.55246651E-4,
9370.00,-6.44510728E-5,
9371.000,7.90312013E-4,
9372.000,-2.77485640E-4,
9373.000,9.98849864E-4,
9374.000,-2.60954315E-4,
9375.000,1.18104322E-3,
9376.000,9.82302008E-4,
9377.000,5.50388475E-4,
9378.000,-1.54678454E-3,
9379.000,1.21579750E-3,
9380.00,-2.93984835E-4,
9381.000,1.60192460E-4,
9382.000,1.23883656E-4,
9383.000,-2.90678756E-4,
9384.000,-4.68919723E-4,
9385.000,1.63012499E-3,
9386.000,1.43456075E-3,
9387.000,-1.07578153E-3,
9388.000,6.11626892E-4,
9389.000,-7.31205684E-4,
9390.00,3.65179847E-4,
9391.000,8.18437431E-4,
9392.000,5.18968096E-4,
9393.000,1.58705213E-3,
9394.000,-1.30475021E-3,
9395.000,9.77312564E-4,
9396.000,-2.74179416E-4,
9397.000,5.52029000E-4,
9398.000,-9.09297436E-4,
9399.000,5.57013554E-4,
9400.00,2.05649785E-3,
9401.000,-1.53859018E-3,
9402.000,1.02038810E-3,
9403.000,2.46830122E-3,
9404.000,-6.98208401E-4,
9405.000,1.23071112E-3,
9406.000,-7.10666645E-5,
9407.000,1.02537812E-3,
9408.000,1.21251156E-3,
9409.000,-7.06481573E-4,
9410.00,-1.28332584E-3,
9411.000,1.20542900E-4,
9412.000,1.00551336E-3,
9413.000,3.60228994E-4,
9414.000,5.98343671E-4,
9415.000,-3.17126745E-4,
9416.000,-4.90384293E-4,
9417.000,-9.01059597E-4,
9418.000,-2.97290913E-4,
9419.000,-8.87853559E-4,
9420.00,-2.20797746E-3,
9421.000,-1.32617354E-3,
9422.000,1.40398755E-4,
9423.000,-1.10215042E-3,
9424.000,-2.80255475E-3,
9425.000,5.60357701E-4,
9426.000,1.61358470E-3,
9427.000,1.83245353E-3,
9428.000,3.51967174E-4,
9429.000,1.23238575E-3,
9430.00,1.18904041E-4,
9431.000,-1.13012036E-3,
9432.000,7.83683383E-4,
9433.000,5.85123897E-4,
9434.000,7.70426414E-4,
9435.000,-9.08813527E-5,
9436.000,-4.75560635E-4,
9437.000,-1.10868737E-3,
9438.000,9.70712688E-4,
9439.000,-2.19701993E-4,
9440.00,-1.72617415E-3,
9441.000,3.45345237E-4,
9442.000,-1.11695263E-3,
9443.000,1.41964003E-3,
9444.000,-7.29570049E-4,
9445.000,-7.18057388E-4,
9446.000,5.83483314E-4,
9447.000,-4.95325367E-4,
9448.000,-4.88716236E-4,
9449.000,1.41297025E-3,
9450.00,-2.79154483E-4,
9451.000,7.85324723E-4,
9452.000,-4.78833826E-4,
9453.000,-1.77553645E-3,
9454.000,-6.11432333E-5,
9455.000,1.28831816E-4,
9456.000,3.27151181E-4,
9457.000,-6.77273783E-5,
9458.000,-2.60719843E-3,
9459.000,-1.32780685E-3,
9460.00,-1.75576704E-3,
9461.000,-9.12567368E-4,
9462.000,-9.02694592E-4,
9463.000,3.33772856E-4,
9464.000,-4.85443132E-4,
9465.000,7.52214517E-4,
9466.000,1.41964003E-3,
9467.000,1.40965113E-3,
9468.000,5.78498410E-4,
9469.000,-7.13087386E-4,
9470.00,-5.00266440E-4,
9471.000,-1.53529353E-3,
9472.000,-1.34263292E-3,
9473.000,1.22078974E-3,
9474.000,5.78498410E-4,
9475.000,3.33741307E-4,
9476.000,1.22906803E-3,
9477.000,-6.76817028E-4,
9478.000,-6.94936840E-4,
9479.000,-4.93657368E-4,
9480.00,1.42792228E-3,
9481.000,3.10628995E-4,
9482.000,-2.15540384E-3,
9483.000,-1.08401605E-3,
9484.000,8.01865011E-4,
9485.000,-4.80501913E-4,
9486.000,-7.27363004E-5,
9487.000,-5.00297931E-4,
9488.000,-4.60673502E-4,
9489.000,3.37052188E-4,
9490.00,1.41628936E-3,
9491.000,-6.89998036E-4,
9492.000,1.22243271E-3,
9493.000,-1.15978532E-3,
9494.000,-1.32124184E-3,
9495.000,-7.08148757E-4,
9496.000,1.42100718E-4,
9497.000,-1.32121041E-3,
9498.000,7.82010437E-4,
9499.000,-2.85703834E-4,
9500.00,-4.70556348E-4,
9501.000,1.55243950E-4,
9502.000,-4.62734133E-5,
9503.000,-1.09058479E-3,
9504.000,9.69070592E-4,
9505.000,-4.70587809E-4,
9506.000,-7.10351669E-5,
9507.000,3.50327464E-4,
9508.000,-6.61207305E-5,
9509.000,-5.10179845E-4,
9510.00,1.21083693E-3,
9511.000,-1.57968607E-3,
9512.000,-9.12598800E-4,
9513.000,-5.62286914E-5,
9514.000,-8.99424602E-4,
9515.000,1.19924149E-3,
9516.000,1.03197887E-3,
9517.000,-6.83391874E-4,
9518.000,-7.76506640E-5,
9519.000,-2.90710246E-4,
9520.00,1.28800297E-4,
9521.000,7.85324723E-4,
9522.000,1.40472001E-3,
9523.000,-4.85474593E-4,
9524.000,-7.11420202E-4,
9525.000,-1.13342004E-3,
9526.000,-1.32124184E-3,
9527.000,-2.44485360E-4,
9528.000,5.60326152E-4,
9529.000,5.47107542E-4,
9530.00,5.85123897E-4,
9531.000,-4.67314560E-4,
9532.000,-9.30708833E-4,
9533.000,1.40136934E-3,
9534.000,3.38754937E-4,
9535.000,-5.78668769E-5,
9536.000,7.83651776E-4,
9537.000,6.01688109E-4,
9538.000,2.04857730E-4,
9539.000,1.20091601E-3,
9540.00,-7.13087386E-4,
9541.000,-1.02442122E-4,
9542.000,-4.67283069E-4,
9543.000,-9.20836465E-4,
9544.000,-1.73436501E-3,
9545.000,-1.13835384E-3,
9546.000,-1.32454012E-3,
9547.000,-5.45589937E-5,
9548.000,-2.64292117E-4,
9549.000,1.63844274E-3,
9550.00,4.08163149E-4,
9551.000,1.14622852E-3,
9552.000,1.21582916E-3,
9553.000,-2.67566909E-4,
9554.000,-1.98933296E-3,
9555.000,-6.76785596E-4,
9556.000,-1.77224155E-3,
9557.000,1.40968279E-3,
9558.000,-1.94328860E-3,
9559.000,-2.60556978E-3,
9560.00,-1.32780685E-3,
9561.000,-7.03210069E-4,
9562.000,-1.53692614E-3,
9563.000,7.86966120E-4,
9564.000,-6.44825777E-5,
9565.000,1.20259053E-3,
9566.000,-2.65929528E-4,
9567.000,-2.19979556E-3,
9568.000,-7.06481573E-4,
9569.000,5.70232456E-4,
9570.00,3.70130729E-4,
9571.000,-5.28892888E-5,
9572.000,-1.52041134E-3,
9573.000,3.47016467E-4,
9574.000,-5.06875396E-4,
9575.000,-1.34922902E-3,
9576.000,-7.22964469E-4,
9577.000,5.35498199E-4,
9578.000,-9.24106280E-4,
9579.000,-4.68919723E-4,
9580.00,-6.27814079E-5,
9581.000,-1.36732089E-3,
9582.000,1.05698884E-4,
9583.000,1.84742000E-3,
9584.000,8.01896560E-4,
9585.000,-1.11362140E-3,
9586.000,-4.90384293E-4,
9587.000,-2.82429159E-4,
9588.000,1.39311934E-3,
9589.000,5.47107542E-4,
9590.00,-2.34534382E-4,
9591.000,1.37120893E-4,
9592.000,-2.84066511E-4,
9593.000,7.80369097E-4,
9594.000,1.42460305E-3,
9595.000,1.36324984E-3,
9596.000,1.20255898E-3,
9597.000,1.19595567E-3,
9598.000,1.20587647E-3,
9599.000,-4.96961933E-4,
9600.00,7.93626357E-4,
9601.000,1.60194689E-3,
9602.000,3.70162277E-4,
9603.000,5.83451765E-4,
9604.000,3.65179847E-4,
9605.000,7.70426414E-4,
9606.000,-2.18001427E-3,
9607.000,-2.62654707E-4,
9608.000,-2.77485640E-4,
9609.000,-5.41523565E-4,
9610.00,1.35450464E-4,
9611.000,1.21579750E-3,
9612.000,-6.70179201E-4,
9613.000,1.17112300E-3,
9614.000,-3.12152144E-4,
9615.000,3.94917646E-4,
9616.000,3.51935654E-4,
9617.000,1.42792228E-3,
9618.000,7.86997669E-4,
9619.000,1.39144412E-3,
9620.00,-2.77485640E-4,
9621.000,-7.93202707E-5,
9622.000,-1.32780685E-3,
9623.000,5.85123897E-4,
9624.000,7.95267755E-4,
9625.000,9.55776428E-4,
9626.000,-6.28444104E-5,
9627.000,-4.98629932E-4,
9628.000,-1.75084034E-3,
9629.000,-1.99588807E-3,
9630.00,-7.13055953E-4,
9631.000,-4.63978300E-4,
9632.000,-7.26298720E-4,
9633.000,3.53606913E-4,
9634.000,-2.59285414E-4,
9635.000,5.63638750E-4,
9636.000,-4.46351842E-5,
9637.000,1.00712397E-3,
9638.000,1.45347090E-4,
9639.000,1.47017563E-4,
9640.00,-8.86249938E-4,
9641.000,1.82251842E-3,
9642.000,-1.33933476E-3,
9643.000,-6.11432333E-5,
9644.000,-1.74588209E-3,
9645.000,-2.75848288E-4,
9646.000,-5.16788627E-4,
9647.000,-6.86663494E-4,
9648.000,-8.75737169E-5,
9649.000,-9.07693873E-4,
9650.00,-4.60673502E-4,
9651.000,-8.76345148E-4,
9652.000,-9.12567368E-4,
9653.000,1.40304468E-3,
9654.000,-8.84551962E-4,
9655.000,1.62351516E-3,
9656.000,-5.38250839E-4,
9657.000,-4.65646444E-4,
9658.000,-3.02234199E-4,
9659.000,-2.17675371E-3,
9660.00,1.38759817E-4,
9661.000,1.48656531E-4,
9662.000,-2.67566909E-4,
9663.000,5.58654079E-4,
9664.000,-1.76731497E-3,
9665.000,-4.68951184E-4,
9666.000,9.40935395E-4,
9667.000,-1.76728365E-3,
9668.000,-8.66440067E-4,
9669.000,-1.76891533E-3,
9670.00,-3.03227338E-3,
9671.000,5.65279275E-4,
9672.000,8.23393522E-4,
9673.000,-7.09815940E-4,
9674.000,-4.98629932E-4,
9675.000,-8.87884991E-4,
9676.000,-5.34946623E-4,
9677.000,3.65179847E-4,
9678.000,1.25522536E-4,
9679.000,1.40800746E-3,
9680.00,5.63607202E-4,
9681.000,-7.01511395E-4,
9682.000,1.38696778E-4,
9683.000,-2.41115908E-4,
9684.000,7.93626357E-4,
9685.000,-4.95356857E-4,
9686.000,-1.33107370E-3,
9687.000,-6.96572650E-4,
9688.000,3.32101656E-4,
9689.000,1.58553463E-4,
9690.00,7.60515512E-4,
9691.000,3.48656205E-4,
9692.000,-9.02694592E-4,
9693.000,7.62188341E-4,
9694.000,-2.21785204E-3,
9695.000,-4.29969441E-5,
9696.000,5.57013554E-4,
9697.000,1.63512188E-3,
9698.000,5.56982006E-4,
9699.000,9.83912614E-4,
9700.00,1.32141126E-4,
9701.000,-1.31624728E-3,
9702.000,-2.67566909E-4,
9703.000,-2.60954315E-4,
9704.000,7.68785074E-4,
9705.000,9.72354726E-4,
9706.000,-1.53859018E-3,
9707.000,7.47259241E-4,
9708.000,-2.70873192E-4,
9709.000,-6.96604082E-4,
9710.00,-3.96889445E-5,
9711.000,-5.28892888E-5,
9712.000,1.27192936E-4,
9713.000,-2.67566909E-4,
9714.000,1.38983200E-3,
9715.000,-1.98719263E-5,
9716.000,-6.11432333E-5,
9717.000,7.92582432E-5,
9718.000,5.57013554E-4,
9719.000,-7.60125477E-5,
9720.00,2.08302750E-3,
9721.000,-7.60440525E-5,
9722.000,-1.35249563E-3,
9723.000,-2.80760345E-4,
9724.000,1.37120893E-4,
9725.000,-1.15815131E-3,
9726.000,5.78529958E-4,
9727.000,3.63540050E-4,
9728.000,-5.78668769E-5,
9729.000,5.58654079E-4,
9730.00,-5.45589937E-5,
9731.000,3.53638461E-4,
9732.000,2.04320182E-3,
9733.000,1.20916241E-3,
9734.000,-3.05540219E-4,
9735.000,-7.19661650E-4,
9736.000,-1.07248139E-3,
9737.000,-3.15458048E-4,
9738.000,-2.56776577E-3,
9739.000,9.70712688E-4,
9740.00,-2.70904682E-4,
9741.000,-4.92052292E-4,
9742.000,1.21244835E-3,
9743.000,-9.09297436E-4,
9744.000,-6.75149728E-4,
9745.000,-2.87372648E-4,
9746.000,7.67112244E-4,
9747.000,-4.95325367E-4,
9748.000,-1.12191809E-3,
9749.000,7.72067695E-4,
9750.00,-2.16032588E-3,
9751.000,-9.34041454E-4,
9752.000,1.20919396E-3,
9753.000,-2.85703834E-4,
9754.000,1.58553463E-4,
9755.000,-9.25509084E-5,
9756.000,-7.04845821E-4,
9757.000,-1.16311619E-3,
9758.000,-1.12188666E-3,
9759.000,1.17265197E-4,
9760.00,-2.60985806E-4,
9761.000,3.38754937E-4,
9762.000,2.28727749E-3,
9763.000,1.23852151E-4,
9764.000,-6.44825777E-5,
9765.000,-2.65898037E-4,
9766.000,-2.18004547E-3,
9767.000,7.86997669E-4,
9768.000,5.78529958E-4,
9769.000,1.25491017E-4,
9770.00,1.20091601E-3,
9771.000,1.18932081E-3,
9772.000,9.57481563E-4,
9773.000,3.73473420E-4,
9774.000,3.76753072E-4,
9775.000,1.63012499E-3,
9776.000,-7.19661650E-4,
9777.000,-5.78353756E-5,
9778.000,-2.72510573E-4,
9779.000,7.93594751E-4,
9780.00,-3.25344212E-4,
9781.000,1.99877177E-4,
9782.000,-1.35086232E-3,
9783.000,3.83375474E-4,
9784.000,3.78424418E-4,
9785.000,1.20088446E-3,
9786.000,-1.33930333E-3,
9787.000,2.70760665E-3,
9788.000,-6.93970287E-5,
9789.000,5.63638750E-4,
9790.00,-7.13087386E-4,
9791.000,-1.34263292E-3,
9792.000,3.78392899E-4,
9793.000,-5.13484236E-4,
9794.000,-1.55833806E-3,
9795.000,1.65172562E-4,
9796.000,1.41796470E-3,
9797.000,-9.09297436E-4,
9798.000,-4.93657368E-4,
9799.000,-4.75529145E-4,
9800.00,-9.17503668E-4,
9801.000,-4.68951184E-4,
9802.000,-1.52866880E-3,
9803.000,-1.33107370E-3,
9804.000,-1.95316924E-3,
9805.000,-1.74101791E-3,
9806.000,-1.31131546E-3,
9807.000,-3.02732992E-3,
9808.000,-2.18336866E-3,
9809.000,-2.81898980E-3,
9810.00,-5.95050587E-5,
9811.000,-1.13505416E-3,
9812.000,-1.53689482E-3,
9813.000,-1.52703619E-3,
9814.000,3.48656205E-4,
9815.000,-7.22964469E-4,
9816.000,1.00876612E-3,
9817.000,1.42789062E-3,
9818.000,-9.38946090E-4,
9819.000,5.58654079E-4,
9820.00,-2.79122993E-4,
9821.000,1.89979299E-4,
9822.000,-9.05996014E-4,
9823.000,5.43763512E-4,
9824.000,-1.33440329E-3,
9825.000,-1.30968203E-3,
9826.000,-2.20142584E-3,
9827.000,-3.80191850E-5,
9828.000,3.65179847E-4,
9829.000,-3.05540219E-4,
9830.00,-6.12062431E-5,
9831.000,1.25522536E-4,
9832.000,-9.17535101E-4,
9833.000,1.46986044E-4,
9834.000,3.46984947E-4,
9835.000,1.23071112E-3,
9836.000,-1.37061870E-3,
9837.000,-8.82916909E-4,
9838.000,7.98550551E-4,
9839.000,-5.10179845E-4,
9840.00,-6.78452896E-4,
9841.000,1.40398755E-4,
9842.000,-1.32121041E-3,
9843.000,-9.20804974E-4,
9844.000,-2.15045013E-3,
9845.000,-2.58746697E-3,
9846.000,-1.07419146E-4,
9847.000,1.01375603E-3,
9848.000,-1.55008107E-3,
9849.000,5.78498410E-4,
9850.00,-1.12518645E-3,
9851.000,-5.05238888E-4,
9852.000,-1.17791642E-3,
9853.000,-2.13897508E-3,
9854.000,1.65172562E-4,
9855.000,1.35418944E-4,
9856.000,-6.90029468E-4,
9857.000,-2.60954315E-4,
9858.000,-1.35742698E-3,
9859.000,-9.20836465E-4,
9860.00,-4.95813620E-5,
9861.000,3.48624657E-4,
9862.000,-3.96889445E-5,
9863.000,-1.11692119E-3,
9864.000,1.42037679E-4,
9865.000,7.77054811E-4,
9866.000,-1.13012036E-3,
9867.000,5.96734521E-4,
9868.000,-2.14223587E-3,
9869.000,1.18932081E-3,
9870.00,-7.04814389E-4,
9871.000,1.53604968E-4,
9872.000,5.37170214E-4,
9873.000,1.46986044E-4,
9874.000,-9.05996014E-4,
9875.000,2.09806807E-4,
9876.000,9.75638919E-4,
9877.000,7.62156793E-4,
9878.000,7.82010437E-4,
9879.000,7.75413471E-4,
9880.00,7.96909153E-4,
9881.000,-6.81724574E-4,
9882.000,-8.84551962E-4,
9883.000,3.71770555E-4,
9884.000,-9.47151799E-4,
9885.000,7.63766526E-4,
9886.000,1.76771980E-4,
9887.000,-8.42660593E-5,
9888.000,5.45403978E-4,
9889.000,1.16780575E-3,
9890.00,8.00223555E-4,
9891.000,2.25405255E-3,
9892.000,-7.31237174E-4,
9893.000,-8.82916909E-4,
9894.000,-1.33110513E-3,
9895.000,-1.12848612E-3,
9896.000,-6.77588832E-5,
9897.000,3.80064273E-4,
9898.000,3.56917939E-4,
9899.000,-2.70873192E-4,
9900.00,1.39808201E-3,
9901.000,4.23049059E-4,
9902.000,-1.16308476E-3,
9903.000,5.90077310E-4,
9904.000,3.50327464E-4,
9905.000,-1.14495307E-3,
9906.000,-2.59348395E-4,
9907.000,-4.90384293E-4,
9908.000,-1.97945326E-3,
9909.000,-7.31237174E-4,
9910.00,5.88436669E-4,
9911.000,-6.77588832E-5,
9912.000,1.80081654E-4,
9913.000,-1.28169230E-3,
9914.000,-7.54292880E-4,
9915.000,1.23883656E-4,
9916.000,-1.32947171E-3,
9917.000,-1.54022279E-3,
9918.000,-4.98598441E-4,
9919.000,1.50295498E-4,
9920.00,1.41632091E-3,
9921.000,-4.60704992E-4,
9922.000,3.58557678E-4,
9923.000,-1.35249563E-3,
9924.000,9.93891736E-4,
9925.000,3.43705527E-4,
9926.000,-6.99875643E-4,
9927.000,5.90108859E-4,
9928.000,-1.76891533E-3,
9929.000,1.66811587E-4,
9930.00,7.60483963E-4,
9931.000,1.21911510E-3,
9932.000,3.81704100E-4,
9933.000,-1.57638977E-3,
9934.000,1.23737822E-3,
9935.000,1.83413050E-3,
9936.000,3.76721524E-4,
9937.000,3.45345237E-4,
9938.000,7.95267755E-4,
9939.000,7.53887347E-4,
9940.00,5.85155445E-4,
9941.000,-9.04361019E-4,
9942.000,-5.95050587E-5,
9943.000,-1.34263292E-3,
